chr	start	end	element_ID	pvalue
chr15	33066510	33447115	gc19_pc.cds::gencode::FMN1::ENSG00000248905.4	0.4
chr8	95500933	95565675	gc19_pc.cds::gencode::KIAA1429::ENSG00000164944.7	0.404761904761905
chr17	56247016	56247940	gc19_pc.cds::gencode::OR4D2::ENSG00000255713.1	0.404761904761905
chr12	113865787	113875884	gc19_pc.cds::gencode::SDSL::ENSG00000139410.10	0.404761904761905
chr9	102677521	102730955	gc19_pc.cds::gencode::STX17::ENSG00000136874.6	0.416666666666667
chr14	92336567	92413573	gc19_pc.cds::gencode::FBLN5::ENSG00000140092.10	0.424242424242424
chr19	55435107	55459018	gc19_pc.cds::gencode::NLRP7::ENSG00000167634.8	0.425
chr11	117209302	117282884	gc19_pc.cds::gencode::CEP164::ENSG00000110274.10	0.428571428571429
chr3	33155569	33183940	gc19_pc.cds::gencode::CRTAP::ENSG00000170275.10	0.444444444444444
chr4	8271695	8307863	gc19_pc.cds::gencode::HTRA3::ENSG00000170801.5	0.444444444444444
chr7	34698024	34917796	gc19_pc.cds::gencode::NPSR1::ENSG00000187258.9	0.444444444444444
chr3	118621366	118824039	gc19_pc.cds::gencode::IGSF11::ENSG00000144847.8	0.45
chr4	106473922	106599094	gc19_pc.cds::gencode::ARHGEF38::ENSG00000236699.4	0.454545454545455
chr12	96052861	96184087	gc19_pc.cds::gencode::NTN4::ENSG00000074527.7	0.454545454545455
chr22	25115438	25158466	gc19_pc.cds::gencode::PIWIL3::ENSG00000184571.9	0.454545454545455
chr1	204192597	204242855	gc19_pc.cds::gencode::PLEKHA6::ENSG00000143850.8	0.456521739130435
chr7	157333407	158380361	gc19_pc.cds::gencode::PTPRN2::ENSG00000155093.13	0.458333333333333
chr7	17833668	17979918	gc19_pc.cds::gencode::SNX13::ENSG00000071189.17	0.461538461538462
chr11	6519445	6593216	gc19_pc.cds::gencode::DNHD1::ENSG00000179532.8	0.464285714285714
chr12	7509999	7596723	gc19_pc.cds::gencode::CD163L1::ENSG00000177675.4	0.464730290456432
chr1	205116685	205180663	gc19_pc.cds::gencode::DSTYK::ENSG00000133059.12	0.466666666666667
chr2	228846432	229046314	gc19_pc.cds::gencode::SPHKAP::ENSG00000153820.8	0.48
chr12	12510051	12618710	gc19_pc.cds::gencode::LOH12CR1::ENSG00000165714.6	0.488888888888889
chr2	38893303	38968312	gc19_pc.cds::gencode::GALM::ENSG00000143891.12	0.5
chr2	133174615	133403179	gc19_pc.cds::gencode::GPR39::ENSG00000183840.5	0.5
chr1	210856622	211307287	gc19_pc.cds::gencode::KCNH1::ENSG00000143473.7	0.5
chr21	31812645	31813059	gc19_pc.cds::gencode::KRTAP15-1::ENSG00000186970.3	0.5
chr17	15935609	16097883	gc19_pc.cds::gencode::NCOR1::ENSG00000141027.16	0.5
chr12	44902716	45307619	gc19_pc.cds::gencode::NELL2::ENSG00000184613.6	0.5
chr11	89059923	89224414	gc19_pc.cds::gencode::NOX4::ENSG00000086991.8	0.5
chr8	144990344	145049537	gc19_pc.cds::gencode::PLEC::ENSG00000178209.10	0.5
chr3	38888184	38991853	gc19_pc.cds::gencode::SCN11A::ENSG00000168356.7	0.5
chr9	91628361	91793375	gc19_pc.cds::gencode::SHC3::ENSG00000148082.5	0.5
chr10	108336978	108924284	gc19_pc.cds::gencode::SORCS1::ENSG00000108018.11	0.5
chr3	52529429	52558372	gc19_pc.cds::gencode::STAB1::ENSG00000010327.6	0.5
chr6	130761567	130763043	gc19_pc.cds::gencode::TMEM200A::ENSG00000164484.7	0.5
chr19	37185769	37214125	gc19_pc.cds::gencode::ZNF567::ENSG00000189042.9	0.5
chr1	40998838	41013132	gc19_pc.cds::gencode::ZNF684::ENSG00000117010.11	0.5
chr15	43803186	43822422	gc19_pc.cds::gencode::MAP1A::ENSG00000166963.8	0.525
chr12	40787249	40954381	gc19_pc.cds::gencode::MUC19::ENSG00000205592.9	0.529411764705882
chr1	158532440	158533394	gc19_pc.cds::gencode::OR6P1::ENSG00000186440.1	0.529411764705882
chr7	75583310	75615799	gc19_pc.cds::gencode::POR::ENSG00000127948.9	0.533333333333333
chr7	73082288	73085706	gc19_pc.cds::gencode::VPS37D::ENSG00000176428.5	0.533333333333333
chr2	73461506	73479989	gc19_pc.cds::gencode::CCT7::ENSG00000135624.11	0.538461538461538
chr5	140261853	140389821	gc19_pc.cds::gencode::PCDHA13::ENSG00000239389.3	0.538461538461538
chr9	70972043	71144572	gc19_pc.cds::gencode::PGM5::ENSG00000154330.8	0.538461538461538
chr2	197504490	197597286	gc19_pc.cds::gencode::CCDC150::ENSG00000144395.13	0.542857142857143
chr17	74003183	74023279	gc19_pc.cds::gencode::EVPL::ENSG00000167880.3	0.55
chr19	1066024	1086005	gc19_pc.cds::gencode::HMHA1::ENSG00000180448.6	0.55
chr16	1128868	1131037	gc19_pc.cds::gencode::SSTR5::ENSG00000162009.7	0.55
chr19	50243032	50266504	gc19_pc.cds::gencode::TSKS::ENSG00000126467.6	0.55
chr5	147549295	147554961	gc19_pc.cds::gencode::SPINK14::ENSG00000196800.2	0.555555555555556
chr17	30264265	30326022	gc19_pc.cds::gencode::SUZ12::ENSG00000178691.6	0.5625
chr19	56511091	56572894	gc19_pc.cds::gencode::NLRP5::ENSG00000171487.10	0.571428571428571
chr2	38523135	38604402	gc19_pc.cds::gencode::ATL2::ENSG00000119787.9	0.581395348837209
chr6	24429259	24489739	gc19_pc.cds::gencode::GPLD1::ENSG00000112293.10	0.583333333333333
chr1	226252052	226259180	gc19_pc.cds::gencode::H3F3A::ENSG00000163041.5	0.583333333333333
chr12	27752408	27845815	gc19_pc.cds::gencode::PPFIBP1::ENSG00000110841.9	0.608695652173913
chr3	170611148	170625595	gc19_pc.cds::gencode::EIF5A2::ENSG00000163577.3	0.615384615384615
chr5	102423601	102444411	gc19_pc.cds::gencode::GIN1::ENSG00000145723.12	0.625
chr13	86368117	86370643	gc19_pc.cds::gencode::SLITRK6::ENSG00000184564.8	0.625
chr3	190986204	190999978	gc19_pc.cds::gencode::UTS2B::ENSG00000188958.5	0.625
chr19	8130802	8212364	gc19_pc.cds::gencode::FBN3::ENSG00000142449.8	0.627906976744186
chr17	59760656	59938900	gc19_pc.cds::gencode::BRIP1::ENSG00000136492.4	0.636363636363636
chr7	157151266	157208792	gc19_pc.cds::gencode::DNAJB6::ENSG00000105993.10	0.636363636363636
chr3	118931016	118948946	gc19_pc.cds::gencode::B4GALT4::ENSG00000121578.8	0.65
chr14	80963821	81382891	gc19_pc.cds::gencode::CEP128::ENSG00000100629.12	0.652173913043478
chr1	233463774	233518457	gc19_pc.cds::gencode::MLK4::ENSG00000143674.6	0.652173913043478
chr2	145146441	145274917	gc19_pc.cds::gencode::ZEB2::ENSG00000169554.12	0.652173913043478
chr13	60240717	60737900	gc19_pc.cds::gencode::DIAPH3::ENSG00000139734.13	0.666666666666667
chr10	48426569	48438710	gc19_pc.cds::gencode::GDF10::ENSG00000107623.4	0.695652173913043
chr19	18502796	18507773	gc19_pc.cds::gencode::LRRC25::ENSG00000175489.9	0.7
chr12	50185621	50197827	gc19_pc.cds::gencode::NCKAP5L::ENSG00000167566.12	0.7
chr1	151265327	151298655	gc19_pc.cds::gencode::PI4KB::ENSG00000143393.12	0.7
chr18	29171865	29178638	gc19_pc.cds::gencode::TTR::ENSG00000118271.5	0.714285714285714
chr22	17443622	17489004	gc19_pc.cds::gencode::GAB4::ENSG00000215568.3	0.727272727272727
chr19	39306252	39322412	gc19_pc.cds::gencode::ECH1::ENSG00000104823.4	0.733333333333333
chr17	18022114	18082184	gc19_pc.cds::gencode::MYO15A::ENSG00000091536.12	0.733333333333333
chr5	79854293	79855838	gc19_pc.cds::gencode::ANKRD34B::ENSG00000189127.3	0.75
chr7	99564625	99573643	gc19_pc.cds::gencode::AZGP1::ENSG00000160862.8	0.75
chr8	37702007	37707301	gc19_pc.cds::gencode::BRF2::ENSG00000104221.8	0.75
chr16	20944475	21170762	gc19_pc.cds::gencode::DNAH3::ENSG00000158486.9	0.75
chr4	75858537	75971457	gc19_pc.cds::gencode::PARM1::ENSG00000169116.7	0.75
chr7	103113258	103629803	gc19_pc.cds::gencode::RELN::ENSG00000189056.9	0.75
chr20	61473326	61493022	gc19_pc.cds::gencode::TCFL5::ENSG00000101190.8	0.75
chr6	32009125	32065975	gc19_pc.cds::gencode::TNXB::ENSG00000168477.13	0.75
chr6	17761087	17987694	gc19_pc.cds::gencode::KIF13A::ENSG00000137177.14	0.769230769230769
chr19	490029	504965	gc19_pc.cds::gencode::MADCAM1::ENSG00000099866.10	0.769230769230769
chr6	117609654	117746819	gc19_pc.cds::gencode::ROS1::ENSG00000047936.6	0.769230769230769
chr12	100422331	100536413	gc19_pc.cds::gencode::UHRF1BP1L::ENSG00000111647.8	0.769230769230769
chr11	5372737	5373676	gc19_pc.cds::gencode::OR51B6::ENSG00000176239.7	0.777777777777778
chr19	53740224	53754803	gc19_pc.cds::gencode::ZNF677::ENSG00000197928.6	0.782608695652174
chr6	26384049	26394557	gc19_pc.cds::gencode::BTN2A2::ENSG00000124508.12	0.8
chr11	108179697	108332286	gc19_pc.cds::gencode::C11orf65::ENSG00000166323.8	0.8
chr11	66082224	66084498	gc19_pc.cds::gencode::CD248::ENSG00000174807.3	0.8
chr5	45262022	45696195	gc19_pc.cds::gencode::HCN1::ENSG00000164588.4	0.8
chr17	51900394	51902416	gc19_pc.cds::gencode::KIF2B::ENSG00000141200.6	0.8
chr7	92730640	92735410	gc19_pc.cds::gencode::SAMD9::ENSG00000205413.3	0.8
chr12	23687152	24103810	gc19_pc.cds::gencode::SOX5::ENSG00000134532.11	0.8
chr10	70587380	70652492	gc19_pc.cds::gencode::STOX1::ENSG00000165730.10	0.8
chr8	12863711	12888949	gc19_pc.cds::gencode::KIAA1456::ENSG00000250305.4	0.818181818181818
chr1	118506421	118727780	gc19_pc.cds::gencode::SPAG17::ENSG00000155761.9	0.818181818181818
chr11	116619197	116643680	gc19_pc.cds::gencode::BUD13::ENSG00000137656.7	0.833333333333333
chr4	44176806	44450540	gc19_pc.cds::gencode::KCTD8::ENSG00000183783.6	0.833333333333333
chr3	98109509	98110475	gc19_pc.cds::gencode::OR5K3::ENSG00000206536.1	0.846153846153846
chr11	94730536	94732108	gc19_pc.cds::gencode::KDM4D::ENSG00000186280.5	0.902439024390244
chr11	4388580	4389525	gc19_pc.cds::gencode::OR52B4::ENSG00000221996.2	0.923076923076923
chr2	169780131	169874635	gc19_pc.cds::gencode::ABCB11::ENSG00000073734.8	1
chr7	152456967	152551638	gc19_pc.cds::gencode::ACTR3B::ENSG00000133627.13	1
chr4	175896676	175899139	gc19_pc.cds::gencode::ADAM29::ENSG00000168594.11	1
chr21	28296371	28338710	gc19_pc.cds::gencode::ADAMTS5::ENSG00000154736.5	1
chr9	136399862	136439986	gc19_pc.cds::gencode::ADAMTSL2::ENSG00000197859.5	1
chr2	70890556	70995031	gc19_pc.cds::gencode::ADD2::ENSG00000075340.18	1
chr10	28089760	28284071	gc19_pc.cds::gencode::ARMC4::ENSG00000169126.11	1
chr1	190067147	190424020	gc19_pc.cds::gencode::BRINP3::ENSG00000162670.8	1
chr11	101918201	101953930	gc19_pc.cds::gencode::C11orf70::ENSG00000137691.8	1
chr7	107384608	107399623	gc19_pc.cds::gencode::CBLL1::ENSG00000105879.7	1
chr10	70481293	70551023	gc19_pc.cds::gencode::CCAR1::ENSG00000060339.9	1
chr1	45960730	45965281	gc19_pc.cds::gencode::CCDC163P::ENSG00000236624.4	1
chr11	2398779	2418096	gc19_pc.cds::gencode::CD81::ENSG00000110651.7	1
chr3	138213856	138310704	gc19_pc.cds::gencode::CEP70::ENSG00000114107.4	1
chr19	42775935	42799343	gc19_pc.cds::gencode::CIC::ENSG00000079432.3	1
chr17	30179157	30186218	gc19_pc.cds::gencode::COPRS::ENSG00000172301.6	1
chr2	101967384	102003919	gc19_pc.cds::gencode::CREG2::ENSG00000175874.5	1
chr18	28956874	28993558	gc19_pc.cds::gencode::DSG4::ENSG00000175065.7	1
chr7	36193933	36338815	gc19_pc.cds::gencode::EEPD1::ENSG00000122547.6	1
chr17	18284251	18291562	gc19_pc.cds::gencode::EVPLL::ENSG00000214860.4	1
chr5	63986450	64013849	gc19_pc.cds::gencode::FAM159B::ENSG00000145642.7	1
chr19	9921571	9929489	gc19_pc.cds::gencode::FBXL12::ENSG00000127452.4	1
chr2	53831966	54087065	gc19_pc.cds::gencode::GPR75-ASB3::ENSG00000115239.17	1
chr6	117113304	117150176	gc19_pc.cds::gencode::GPRC6A::ENSG00000173612.5	1
chr4	90168930	90171261	gc19_pc.cds::gencode::GPRIN3::ENSG00000185477.4	1
chr11	118997654	119005208	gc19_pc.cds::gencode::HINFP::ENSG00000172273.8	1
chr4	142949934	143352412	gc19_pc.cds::gencode::INPP4B::ENSG00000109452.8	1
chr12	54790076	54812982	gc19_pc.cds::gencode::ITGA5::ENSG00000161638.6	1
chr11	33563617	33689700	gc19_pc.cds::gencode::KIAA1549L::ENSG00000110427.10	1
chr17	39593663	39597173	gc19_pc.cds::gencode::KRT38::ENSG00000171360.3	1
chr19	35739781	35758762	gc19_pc.cds::gencode::LSR::ENSG00000105699.12	1
chr21	30302769	30365264	gc19_pc.cds::gencode::LTN1::ENSG00000198862.9	1
chr12	57881873	57910364	gc19_pc.cds::gencode::MARS::ENSG00000166986.8	1
chr8	98900328	99047940	gc19_pc.cds::gencode::MATN2::ENSG00000132561.9	1
chr18	51686146	51750929	gc19_pc.cds::gencode::MBD2::ENSG00000134046.7	1
chr19	306689	344782	gc19_pc.cds::gencode::MIER2::ENSG00000105556.6	1
chr11	63706568	63721951	gc19_pc.cds::gencode::NAA40::ENSG00000110583.8	1
chr19	55481383	55512266	gc19_pc.cds::gencode::NLRP2::ENSG00000022556.11	1
chr2	11798604	11810255	gc19_pc.cds::gencode::NTSR2::ENSG00000169006.6	1
chr10	50943273	50966638	gc19_pc.cds::gencode::OGDHL::ENSG00000197444.5	1
chr11	6890985	6891897	gc19_pc.cds::gencode::OR10A2::ENSG00000170790.4	1
chr11	57995387	57996347	gc19_pc.cds::gencode::OR10Q1::ENSG00000180475.4	1
chr1	248457917	248458880	gc19_pc.cds::gencode::OR2T12::ENSG00000177201.1	1
chr11	48327774	48328704	gc19_pc.cds::gencode::OR4S1::ENSG00000176555.1	1
chr11	48266655	48267567	gc19_pc.cds::gencode::OR4X2::ENSG00000172208.3	1
chr11	56057602	56058538	gc19_pc.cds::gencode::OR8H1::ENSG00000181693.6	1
chr10	50723378	50741010	gc19_pc.cds::gencode::PGBD3::ENSG00000243251.4	1
chr1	114240326	114301325	gc19_pc.cds::gencode::PHTF1::ENSG00000116793.11	1
chr7	131815237	132193452	gc19_pc.cds::gencode::PLXNA4::ENSG00000221866.5	1
chr1	145456636	145460222	gc19_pc.cds::gencode::POLR3GL::ENSG00000121851.8	1
chr22	22277464	22300420	gc19_pc.cds::gencode::PPM1F::ENSG00000100034.9	1
chr8	104513114	105264048	gc19_pc.cds::gencode::RIMS2::ENSG00000176406.16	1
chr7	92760529	92765284	gc19_pc.cds::gencode::SAMD9L::ENSG00000177409.7	1
chr18	43204629	43262484	gc19_pc.cds::gencode::SLC14A2::ENSG00000132874.9	1
chr9	84603733	84610116	gc19_pc.cds::gencode::SPATA31D1::ENSG00000214929.3	1
chr4	184827943	184938437	gc19_pc.cds::gencode::STOX2::ENSG00000173320.5	1
chr16	68877520	69117564	gc19_pc.cds::gencode::TANGO6::ENSG00000103047.3	1
chr1	119427354	119530418	gc19_pc.cds::gencode::TBX15::ENSG00000092607.9	1
chr1	151819757	151826041	gc19_pc.cds::gencode::THEM5::ENSG00000196407.7	1
chr12	125811169	126139256	gc19_pc.cds::gencode::TMEM132B::ENSG00000139364.6	1
chr19	36545873	36595930	gc19_pc.cds::gencode::WDR62::ENSG00000075702.12	1
chr5	167719157	167896022	gc19_pc.cds::gencode::WWC1::ENSG00000113645.9	1
chr22	22868325	22869954	gc19_pc.cds::gencode::ZNF280A::ENSG00000169548.3	1
chr19	20278139	20308911	gc19_pc.cds::gencode::ZNF486::ENSG00000256229.3	1
chr19	35249938	35263746	gc19_pc.cds::gencode::ZNF599::ENSG00000153896.13	1
chr19	24097796	24127559	gc19_pc.cds::gencode::ZNF726::ENSG00000213967.6	1
chr19	22939006	22966818	gc19_pc.cds::gencode::ZNF99::ENSG00000213973.4	1
