chr	start	end	element_ID	pvalue
chr19	44529588	44537183	gc19_pc.cds::gencode::ZNF222::ENSG00000159885.9	0.0833333333333333
chr3	23987069	24018910	gc19_pc.cds::gencode::NR1D2::ENSG00000174738.8	0.0869565217391304
chr17	49257936	49302522	gc19_pc.cds::gencode::MBTD1::ENSG00000011258.11	0.0882352941176471
chr7	150690891	150711257	gc19_pc.cds::gencode::NOS3::ENSG00000164867.6	0.0909090909090909
chr17	55055520	55083596	gc19_pc.cds::gencode::SCPEP1::ENSG00000121064.8	0.0909090909090909
chr6	44247917	44255562	gc19_pc.cds::gencode::TCTE1::ENSG00000146221.8	0.0930232558139535
chr1	11126774	11159888	gc19_pc.cds::gencode::EXOSC10::ENSG00000171824.9	0.09375
chr12	2080228	2800365	gc19_pc.cds::gencode::CACNA1C::ENSG00000151067.16	0.1
chr6	57183243	57467100	gc19_pc.cds::gencode::PRIM2::ENSG00000146143.13	0.1
chr12	111855949	111886106	gc19_pc.cds::gencode::SH2B3::ENSG00000111252.6	0.103448275862069
chr15	89790878	89859690	gc19_pc.cds::gencode::FANCI::ENSG00000140525.13	0.107142857142857
chr10	71562179	71718457	gc19_pc.cds::gencode::COL13A1::ENSG00000197467.9	0.111111111111111
chr12	104458338	104497051	gc19_pc.cds::gencode::HCFC2::ENSG00000111727.7	0.111111111111111
chr12	7342529	7362819	gc19_pc.cds::gencode::PEX5::ENSG00000139197.6	0.111111111111111
chr17	38249335	38256347	gc19_pc.cds::gencode::NR1D1::ENSG00000126368.5	0.114713216957606
chr9	139835379	139838535	gc19_pc.cds::gencode::FBXW5::ENSG00000159069.9	0.119565217391304
chr19	11094827	11175877	gc19_pc.cds::gencode::SMARCA4::ENSG00000127616.13	0.119565217391304
chr19	9225273	9226439	gc19_pc.cds::gencode::OR7G1::ENSG00000161807.2	0.120689655172414
chr10	128594086	129249691	gc19_pc.cds::gencode::DOCK1::ENSG00000150760.8	0.125
chr12	75434876	75601763	gc19_pc.cds::gencode::KCNC2::ENSG00000166006.8	0.125
chr2	8867022	8967223	gc19_pc.cds::gencode::KIDINS220::ENSG00000134313.10	0.125
chr18	724423	775196	gc19_pc.cds::gencode::YES1::ENSG00000176105.9	0.136363636363636
chr1	151170493	151220423	gc19_pc.cds::gencode::PIP5K1A::ENSG00000143398.15	0.142857142857143
chr7	122337841	122338972	gc19_pc.cds::gencode::RNF133::ENSG00000188050.2	0.142857142857143
chr2	24426494	24550951	gc19_pc.cds::gencode::ITSN2::ENSG00000198399.10	0.148148148148148
chr9	12775714	12821759	gc19_pc.cds::gencode::LURAP1L::ENSG00000153714.5	0.15
chr5	167913503	167946195	gc19_pc.cds::gencode::RARS::ENSG00000113643.4	0.158730158730159
chr3	168802696	169381160	gc19_pc.cds::gencode::MECOM::ENSG00000085276.13	0.166666666666667
chr2	220408808	220414576	gc19_pc.cds::gencode::TMEM198::ENSG00000188760.6	0.170731707317073
chr16	84212546	84218594	gc19_pc.cds::gencode::TAF1C::ENSG00000103168.12	0.172413793103448
chr15	69706804	69740146	gc19_pc.cds::gencode::KIF23::ENSG00000137807.9	0.175824175824176
chr1	92764630	92852568	gc19_pc.cds::gencode::RPAP2::ENSG00000122484.8	0.175824175824176
chr17	79766894	79771565	gc19_pc.cds::gencode::GCGR::ENSG00000215644.5	0.176470588235294
chr3	169637286	169656294	gc19_pc.cds::gencode::SAMD7::ENSG00000187033.5	0.176470588235294
chr20	37252023	37279362	gc19_pc.cds::gencode::ARHGAP40::ENSG00000124143.6	0.178571428571429
chr8	133879245	134147038	gc19_pc.cds::gencode::TG::ENSG00000042832.7	0.181818181818182
chr7	142605679	142630556	gc19_pc.cds::gencode::TRPV5::ENSG00000127412.2	0.181818181818182
chr5	10227552	10249985	gc19_pc.cds::gencode::FAM173B::ENSG00000150756.9	0.186813186813187
chr8	92972469	93107695	gc19_pc.cds::gencode::RUNX1T1::ENSG00000079102.12	0.19047619047619
chr6	56323802	56819385	gc19_pc.cds::gencode::DST::ENSG00000151914.13	0.193181818181818
chr11	17757549	17803281	gc19_pc.cds::gencode::KCNC1::ENSG00000129159.6	0.195402298850575
chr15	41272420	41388508	gc19_pc.cds::gencode::INO80::ENSG00000128908.11	0.195652173913043
chr17	4736878	4800582	gc19_pc.cds::gencode::MINK1::ENSG00000141503.11	0.195652173913043
chr19	50936210	50969462	gc19_pc.cds::gencode::MYBPC2::ENSG00000086967.9	0.195652173913043
chr9	139971984	139977181	gc19_pc.cds::gencode::UAP1L1::ENSG00000197355.6	0.195652173913043
chr19	57742481	57746785	gc19_pc.cds::gencode::AURKC::ENSG00000105146.8	0.2
chr9	105757662	105767960	gc19_pc.cds::gencode::CYLC2::ENSG00000155833.10	0.2
chr15	74287153	74337349	gc19_pc.cds::gencode::PML::ENSG00000140464.15	0.2
chr1	62228564	62626607	gc19_pc.cds::gencode::INADL::ENSG00000132849.14	0.205128205128205
chr5	130762958	130970723	gc19_pc.cds::gencode::RAPGEF6::ENSG00000158987.15	0.208333333333333
chr11	67374475	67379929	gc19_pc.cds::gencode::NDUFV1::ENSG00000167792.7	0.214285714285714
chr1	155260362	155271186	gc19_pc.cds::gencode::PKLR::ENSG00000143627.13	0.214285714285714
chr15	57212111	57574785	gc19_pc.cds::gencode::TCF12::ENSG00000140262.13	0.215909090909091
chr20	32399274	32441366	gc19_pc.cds::gencode::CHMP4B::ENSG00000101421.3	0.217391304347826
chr10	45869727	45941135	gc19_pc.cds::gencode::ALOX5::ENSG00000012779.6	0.222222222222222
chr3	186760491	186793591	gc19_pc.cds::gencode::ST6GAL1::ENSG00000073849.10	0.225
chr5	80546951	80562077	gc19_pc.cds::gencode::CKMT2::ENSG00000131730.11	0.227272727272727
chr15	51973952	52011723	gc19_pc.cds::gencode::SCG3::ENSG00000104112.4	0.227272727272727
chr19	38924469	39078060	gc19_pc.cds::gencode::RYR1::ENSG00000196218.7	0.227287727122729
chr3	185766427	185826297	gc19_pc.cds::gencode::ETV5::ENSG00000244405.3	0.235955056179775
chr5	55236909	55272106	gc19_pc.cds::gencode::IL6ST::ENSG00000134352.15	0.25
chr11	55761156	55762101	gc19_pc.cds::gencode::OR5F1::ENSG00000149133.1	0.25
chr4	169432655	169847536	gc19_pc.cds::gencode::PALLD::ENSG00000129116.13	0.25
chr2	98709555	98928812	gc19_pc.cds::gencode::VWA3B::ENSG00000168658.14	0.25
chr11	7981190	7985042	gc19_pc.cds::gencode::NLRP10::ENSG00000182261.3	0.272727272727273
chr17	58227395	58236785	gc19_pc.cds::gencode::CA4::ENSG00000167434.5	0.275862068965517
chr11	100909846	100999801	gc19_pc.cds::gencode::PGR::ENSG00000082175.10	0.285714285714286
chr5	148384273	148442585	gc19_pc.cds::gencode::SH3TC2::ENSG00000169247.7	0.285714285714286
chr6	50786604	50811105	gc19_pc.cds::gencode::TFAP2B::ENSG00000008196.8	0.285714285714286
chr2	114647856	114715032	gc19_pc.cds::gencode::ACTR3::ENSG00000115091.7	0.291666666666667
chr10	115884901	115923027	gc19_pc.cds::gencode::C10orf118::ENSG00000165813.12	0.304347826086957
chr4	106111626	106197676	gc19_pc.cds::gencode::TET2::ENSG00000168769.8	0.305067090637464
chr7	148504737	148544390	gc19_pc.cds::gencode::EZH2::ENSG00000106462.6	0.312035661218425
chr20	34713365	34817262	gc19_pc.cds::gencode::EPB41L1::ENSG00000088367.16	0.32
chr5	9629244	9630144	gc19_pc.cds::gencode::TAS2R1::ENSG00000169777.5	0.333333333333333
chr17	7565256	7579912	gc19_pc.cds::gencode::TP53::ENSG00000141510.11	0.339539978094195
chr11	57957962	57958907	gc19_pc.cds::gencode::OR9Q2::ENSG00000186513.2	0.35
chr7	100771674	100780723	gc19_pc.cds::gencode::SERPINE1::ENSG00000106366.7	0.352941176470588
chr14	24038842	24046662	gc19_pc.cds::gencode::JPH4::ENSG00000092051.12	0.354838709677419
chr12	49390522	49393070	gc19_pc.cds::gencode::DDN::ENSG00000181418.7	0.36
chr16	4827797	4837646	gc19_pc.cds::gencode::SEPT12::ENSG00000140623.9	0.36
chr19	41082805	41097113	gc19_pc.cds::gencode::SHKBP1::ENSG00000160410.10	0.36
chr7	129806290	129847608	gc19_pc.cds::gencode::TMEM209::ENSG00000146842.12	0.36
chr3	137843105	137850098	gc19_pc.cds::gencode::A4GNT::ENSG00000118017.3	0.363636363636364
chr2	203130664	203168159	gc19_pc.cds::gencode::NOP58::ENSG00000055044.6	0.366666666666667
chr11	85956271	85989567	gc19_pc.cds::gencode::EED::ENSG00000074266.13	0.37037037037037
chr8	8175675	8239257	gc19_pc.cds::gencode::SGK223::ENSG00000182319.5	0.372111039380245
chr8	2796106	4851938	gc19_pc.cds::gencode::CSMD1::ENSG00000183117.13	0.375
chr10	5932308	5979243	gc19_pc.cds::gencode::FBXO18::ENSG00000134452.15	0.378947368421053
chr1	35226855	35227656	gc19_pc.cds::gencode::GJB4::ENSG00000189433.5	0.379310344827586
chr6	17102488	17131112	gc19_pc.cds::gencode::STMND1::ENSG00000230873.4	0.382022471910112
chr10	33469003	33623310	gc19_pc.cds::gencode::NRP1::ENSG00000099250.13	0.385542168674699
chr17	10395732	10419959	gc19_pc.cds::gencode::MYH1::ENSG00000109061.9	0.387096774193548
chr1	175292492	175375850	gc19_pc.cds::gencode::TNR::ENSG00000116147.12	0.387096774193548
chr2	31558823	31637532	gc19_pc.cds::gencode::XDH::ENSG00000158125.5	0.387755102040816
chr7	91924292	92028263	gc19_pc.cds::gencode::ANKIB1::ENSG00000001629.5	0.388235294117647
chr20	45618649	45816781	gc19_pc.cds::gencode::EYA2::ENSG00000064655.14	0.388888888888889
chr6	117609654	117746819	gc19_pc.cds::gencode::ROS1::ENSG00000047936.6	0.389830508474576
chr20	25228814	25277158	gc19_pc.cds::gencode::PYGB::ENSG00000100994.7	0.390804597701149
chr4	146560291	146576586	gc19_pc.cds::gencode::MMAA::ENSG00000151611.9	0.392156862745098
chr17	7129183	7137581	gc19_pc.cds::gencode::DVL2::ENSG00000004975.7	0.392857142857143
chr11	65306550	65325430	gc19_pc.cds::gencode::LTBP3::ENSG00000168056.10	0.392857142857143
chr10	118380817	118404608	gc19_pc.cds::gencode::PNLIPRP2::ENSG00000165862.10	0.395348837209302
chr1	210111595	210334387	gc19_pc.cds::gencode::SYT14::ENSG00000143469.12	0.395833333333333
chr16	58426505	58438633	gc19_pc.cds::gencode::GINS3::ENSG00000181938.9	0.397590361445783
chr18	77439947	77513790	gc19_pc.cds::gencode::CTDP1::ENSG00000060069.12	0.4
chr10	119302778	119307743	gc19_pc.cds::gencode::EMX2::ENSG00000170370.10	0.4
chr1	152732064	152733804	gc19_pc.cds::gencode::KPRP::ENSG00000203786.5	0.4
chr1	110709551	110741066	gc19_pc.cds::gencode::SLC6A17::ENSG00000197106.6	0.4
chr3	12940888	13114514	gc19_pc.cds::gencode::IQSEC1::ENSG00000144711.9	0.402061855670103
chr6	135239552	135271191	gc19_pc.cds::gencode::ALDH8A1::ENSG00000118514.9	0.402439024390244
chr20	36974919	37005311	gc19_pc.cds::gencode::LBP::ENSG00000129988.5	0.404040404040404
chr15	90627497	90645622	gc19_pc.cds::gencode::IDH2::ENSG00000182054.5	0.405034324942792
chr10	82248989	82277732	gc19_pc.cds::gencode::TSPAN14::ENSG00000108219.10	0.408163265306122
chr12	108589609	108642120	gc19_pc.cds::gencode::WSCD2::ENSG00000075035.5	0.408450704225352
chr2	25265181	25377209	gc19_pc.cds::gencode::EFR3B::ENSG00000084710.9	0.408602150537634
chr18	55268883	55288949	gc19_pc.cds::gencode::NARS::ENSG00000134440.7	0.41
chr3	71008397	71247532	gc19_pc.cds::gencode::FOXP1::ENSG00000114861.14	0.411764705882353
chr7	150642452	150675001	gc19_pc.cds::gencode::KCNH2::ENSG00000055118.10	0.411764705882353
chr5	148977332	149011754	gc19_pc.cds::gencode::ARHGEF37::ENSG00000183111.7	0.41304347826087
chr12	19592633	19873621	gc19_pc.cds::gencode::AEBP2::ENSG00000139154.10	0.416666666666667
chr17	8192933	8198125	gc19_pc.cds::gencode::SLC25A35::ENSG00000125434.6	0.416666666666667
chr22	37415877	37425555	gc19_pc.cds::gencode::MPST::ENSG00000128309.12	0.418367346938776
chr5	15500785	15937295	gc19_pc.cds::gencode::FBXL7::ENSG00000183580.8	0.419354838709677
chr20	30946578	31025141	gc19_pc.cds::gencode::ASXL1::ENSG00000171456.12	0.423076923076923
chr19	2275678	2280930	gc19_pc.cds::gencode::C19orf35::ENSG00000188305.4	0.423076923076923
chr7	128470691	128498577	gc19_pc.cds::gencode::FLNC::ENSG00000128591.11	0.423076923076923
chr1	181452880	181767970	gc19_pc.cds::gencode::CACNA1E::ENSG00000198216.6	0.423728813559322
chr2	183011805	183387103	gc19_pc.cds::gencode::PDE1A::ENSG00000115252.14	0.423728813559322
chr17	7329007	7330816	gc19_pc.cds::gencode::C17orf74::ENSG00000184560.3	0.423913043478261
chr22	50312417	50320955	gc19_pc.cds::gencode::CRELD2::ENSG00000184164.10	0.423913043478261
chr2	219646905	219679753	gc19_pc.cds::gencode::CYP27A1::ENSG00000135929.4	0.423913043478261
chr9	131019345	131038255	gc19_pc.cds::gencode::GOLGA2::ENSG00000167110.12	0.423913043478261
chr1	36921388	36929876	gc19_pc.cds::gencode::MRPS15::ENSG00000116898.7	0.423913043478261
chr16	1833021	1838715	gc19_pc.cds::gencode::NUBP2::ENSG00000095906.12	0.423913043478261
chr15	75320659	75341576	gc19_pc.cds::gencode::PPCDC::ENSG00000138621.7	0.423913043478261
chr12	122217403	122231539	gc19_pc.cds::gencode::RHOF::ENSG00000139725.3	0.423913043478261
chr3	48600218	48600557	gc19_pc.cds::gencode::UCN2::ENSG00000145040.3	0.423913043478261
chr1	215799122	216595678	gc19_pc.cds::gencode::USH2A::ENSG00000042781.8	0.428571428571429
chr3	31703563	32022671	gc19_pc.cds::gencode::OSBPL10::ENSG00000144645.9	0.431034482758621
chr11	114549297	114578285	gc19_pc.cds::gencode::NXPE2::ENSG00000204361.7	0.431818181818182
chr12	12870773	12874141	gc19_pc.cds::gencode::CDKN1B::ENSG00000111276.6	0.448275862068966
chr7	6414366	6442077	gc19_pc.cds::gencode::RAC1::ENSG00000136238.13	0.448275862068966
chr3	44903416	44906672	gc19_pc.cds::gencode::TMEM42::ENSG00000169964.5	0.454545454545455
chr3	134076546	134094142	gc19_pc.cds::gencode::AMOTL2::ENSG00000114019.10	0.459016393442623
chr5	175956028	175959473	gc19_pc.cds::gencode::RNF44::ENSG00000146083.7	0.461538461538462
chr1	11766315	11779753	gc19_pc.cds::gencode::DRAXIN::ENSG00000162490.6	0.482758620689655
chr8	121408342	121457334	gc19_pc.cds::gencode::MRPL13::ENSG00000172172.3	0.482758620689655
chr2	189898795	190044330	gc19_pc.cds::gencode::COL5A2::ENSG00000204262.7	0.491228070175439
chr8	7752234	7754132	gc19_pc.cds::gencode::DEFB4A::ENSG00000171711.2	0.5
chr3	57327808	57528597	gc19_pc.cds::gencode::DNAH12::ENSG00000174844.10	0.5
chr1	240255409	240637454	gc19_pc.cds::gencode::FMN2::ENSG00000155816.15	0.5
chr10	13693904	14372101	gc19_pc.cds::gencode::FRMD4A::ENSG00000151474.15	0.5
chr7	766357	829190	gc19_pc.cds::gencode::HEATR2::ENSG00000164818.11	0.5
chr19	13264000	13264672	gc19_pc.cds::gencode::IER2::ENSG00000160888.6	0.5
chr17	68093043	68129485	gc19_pc.cds::gencode::KCNJ16::ENSG00000153822.9	0.5
chr2	136545893	136594739	gc19_pc.cds::gencode::LCT::ENSG00000115850.5	0.5
chr5	7869246	7900171	gc19_pc.cds::gencode::MTRR::ENSG00000124275.10	0.5
chr4	170017669	170190363	gc19_pc.cds::gencode::SH3RF1::ENSG00000154447.10	0.5
chr2	17846765	17927213	gc19_pc.cds::gencode::SMC6::ENSG00000163029.11	0.5
chr11	77907291	77924859	gc19_pc.cds::gencode::USP35::ENSG00000118369.8	0.5
chr13	100634318	100637936	gc19_pc.cds::gencode::ZIC2::ENSG00000043355.6	0.5
chr10	49917777	50190620	gc19_pc.cds::gencode::WDFY4::ENSG00000128815.13	0.515625
chr3	183639087	183732180	gc19_pc.cds::gencode::ABCC5::ENSG00000114770.12	0.516483516483517
chr7	153584768	154684190	gc19_pc.cds::gencode::DPP6::ENSG00000130226.12	0.516574585635359
chr16	75263408	75301878	gc19_pc.cds::gencode::BCAR1::ENSG00000050820.12	0.520408163265306
chr3	30769733	30936106	gc19_pc.cds::gencode::GADL1::ENSG00000144644.10	0.521739130434783
chr17	18022114	18082184	gc19_pc.cds::gencode::MYO15A::ENSG00000091536.12	0.521739130434783
chr5	138282805	138473031	gc19_pc.cds::gencode::SIL1::ENSG00000120725.8	0.521739130434783
chr17	45973652	46005190	gc19_pc.cds::gencode::SP2::ENSG00000167182.11	0.521739130434783
chr7	100331791	100395354	gc19_pc.cds::gencode::ZAN::ENSG00000146839.14	0.521739130434783
chr19	54844842	54850364	gc19_pc.cds::gencode::LILRA4::ENSG00000239961.2	0.525
chr11	56510303	56511287	gc19_pc.cds::gencode::OR9G4::ENSG00000172457.5	0.526315789473684
chr1	92149295	92327088	gc19_pc.cds::gencode::TGFBR3::ENSG00000069702.6	0.527472527472527
chr3	185003393	185200244	gc19_pc.cds::gencode::MAP3K13::ENSG00000073803.9	0.528089887640449
chr17	66417913	66453562	gc19_pc.cds::gencode::WIPI1::ENSG00000070540.8	0.528089887640449
chr12	133721078	133733554	gc19_pc.cds::gencode::ZNF10::ENSG00000256223.1	0.528735632183908
chr3	10290884	10320709	gc19_pc.cds::gencode::TATDN2::ENSG00000157014.6	0.529411764705882
chr4	83956377	83996583	gc19_pc.cds::gencode::COPS4::ENSG00000138663.4	0.5375
chr19	42775935	42799343	gc19_pc.cds::gencode::CIC::ENSG00000079432.3	0.538461538461538
chr16	421986	431821	gc19_pc.cds::gencode::TMEM8A::ENSG00000129925.6	0.538461538461538
chr1	37267451	37499709	gc19_pc.cds::gencode::GRIK3::ENSG00000163873.5	0.541666666666667
chr2	171034797	171509631	gc19_pc.cds::gencode::MYO3B::ENSG00000071909.14	0.545454545454545
chr5	41142926	41203332	gc19_pc.cds::gencode::C6::ENSG00000039537.9	0.547619047619048
chr7	21582863	21940872	gc19_pc.cds::gencode::DNAH11::ENSG00000105877.13	0.55
chr14	62162522	62213803	gc19_pc.cds::gencode::HIF1A::ENSG00000100644.12	0.555555555555556
chr12	42853610	42866318	gc19_pc.cds::gencode::PRICKLE1::ENSG00000139174.6	0.555555555555556
chr8	10464404	10480711	gc19_pc.cds::gencode::RP1L1::ENSG00000183638.5	0.555555555555556
chr1	156374317	156399215	gc19_pc.cds::gencode::C1orf61::ENSG00000125462.12	0.56
chr6	31982622	32003054	gc19_pc.cds::gencode::C4B::ENSG00000224389.4	0.56
chr11	637304	640603	gc19_pc.cds::gencode::DRD4::ENSG00000069696.6	0.56
chr19	45971844	45976270	gc19_pc.cds::gencode::FOSB::ENSG00000125740.9	0.56
chr19	48176831	48205672	gc19_pc.cds::gencode::GLTSCR1::ENSG00000063169.6	0.56
chr11	61895633	61919448	gc19_pc.cds::gencode::INCENP::ENSG00000149503.8	0.56
chr19	17547266	17559271	gc19_pc.cds::gencode::TMEM221::ENSG00000188051.6	0.56
chr16	72088551	72094789	gc19_pc.cds::gencode::HP::ENSG00000257017.4	0.563380281690141
chr9	72873994	72967247	gc19_pc.cds::gencode::SMC5::ENSG00000198887.7	0.563380281690141
chr13	96234487	96294283	gc19_pc.cds::gencode::DZIP1::ENSG00000134874.13	0.565217391304348
chr4	139980136	140058855	gc19_pc.cds::gencode::ELF2::ENSG00000109381.15	0.565217391304348
chr11	92085278	92624279	gc19_pc.cds::gencode::FAT3::ENSG00000165323.11	0.571428571428571
chr5	40998153	41070954	gc19_pc.cds::gencode::MROH2B::ENSG00000171495.12	0.581395348837209
chr15	23406270	23414102	gc19_pc.cds::gencode::RP11-467N20.5::ENSG00000259455.1	0.590909090909091
chr19	45204726	45213778	gc19_pc.cds::gencode::CEACAM16::ENSG00000213892.6	0.599333379626415
chr10	124214243	124216449	gc19_pc.cds::gencode::ARMS2::ENSG00000254636.1	0.6
chr10	15254913	15413051	gc19_pc.cds::gencode::FAM171A1::ENSG00000148468.12	0.6
chr11	49053151	49059529	gc19_pc.cds::gencode::TRIM49B::ENSG00000182053.8	0.6
chr2	215278917	215440544	gc19_pc.cds::gencode::VWC2L::ENSG00000174453.5	0.6
chr5	169015420	169031211	gc19_pc.cds::gencode::SPDL1::ENSG00000040275.12	0.622222222222222
chr19	40354126	40440525	gc19_pc.cds::gencode::FCGBP::ENSG00000090920.9	0.623655913978495
chr1	116915889	116926718	gc19_pc.cds::gencode::AL136376.1::ENSG00000269279.1	0.625
chr17	39642627	39648585	gc19_pc.cds::gencode::KRT36::ENSG00000126337.9	0.625
chr11	124055976	124056915	gc19_pc.cds::gencode::OR10D3::ENSG00000197309.2	0.625
chr19	4042082	4042496	gc19_pc.cds::gencode::AC016586.1::ENSG00000205147.3	0.630434782608696
chr14	74186003	74206711	gc19_pc.cds::gencode::ELMSAN1::ENSG00000156030.8	0.630434782608696
chr17	78388994	78409998	gc19_pc.cds::gencode::ENDOV::ENSG00000173818.12	0.630434782608696
chr1	16577164	16641913	gc19_pc.cds::gencode::FBXO42::ENSG00000037637.6	0.630434782608696
chr16	1535939	1538910	gc19_pc.cds::gencode::PTX4::ENSG00000251692.3	0.630434782608696
chr11	62380753	62382311	gc19_pc.cds::gencode::ROM1::ENSG00000149489.4	0.630434782608696
chr7	101256754	101272398	gc19_pc.cds::gencode::MYL10::ENSG00000106436.4	0.63265306122449
chr16	87921734	87970056	gc19_pc.cds::gencode::CA5A::ENSG00000174990.3	0.636363636363636
chr6	143858127	144144826	gc19_pc.cds::gencode::PHACTR2::ENSG00000112419.10	0.636363636363636
chr17	77752034	77758841	gc19_pc.cds::gencode::CBX2::ENSG00000173894.6	0.640449438202247
chr22	43088895	43089957	gc19_pc.cds::gencode::A4GALT::ENSG00000128274.11	0.647058823529412
chr6	46761135	46806873	gc19_pc.cds::gencode::MEP1A::ENSG00000112818.5	0.652173913043478
chr18	74074452	74155010	gc19_pc.cds::gencode::ZNF516::ENSG00000101493.6	0.6530931871574
chr4	187509745	187630981	gc19_pc.cds::gencode::FAT1::ENSG00000083857.9	0.658536585365854
chr19	44932477	44947031	gc19_pc.cds::gencode::ZNF229::ENSG00000167383.4	0.6625
chr16	78056496	78064738	gc19_pc.cds::gencode::CLEC3A::ENSG00000166509.6	0.666666666666667
chr18	47088055	47116892	gc19_pc.cds::gencode::LIPG::ENSG00000101670.7	0.666666666666667
chr11	1013455	1036655	gc19_pc.cds::gencode::MUC6::ENSG00000184956.11	0.666666666666667
chr17	11144739	11461621	gc19_pc.cds::gencode::SHISA6::ENSG00000188803.10	0.666666666666667
chr19	20718887	20748446	gc19_pc.cds::gencode::ZNF737::ENSG00000237440.4	0.666666666666667
chr17	73906803	73934230	gc19_pc.cds::gencode::FBF1::ENSG00000188878.12	0.673913043478261
chr16	3632342	3658965	gc19_pc.cds::gencode::SLX4::ENSG00000188827.6	0.673913043478261
chr11	125365224	125366707	gc19_pc.cds::gencode::AP000708.1::ENSG00000255537.1	0.674698795180723
chr15	93749422	93749968	gc19_pc.cds::gencode::AC112693.2::ENSG00000269360.1	0.681318681318681
chr19	57325042	57336023	gc19_pc.cds::gencode::PEG3::ENSG00000198300.8	0.681818181818182
chr17	34892950	34894465	gc19_pc.cds::gencode::PIGW::ENSG00000184886.3	0.681818181818182
chr5	175665511	175772448	gc19_pc.cds::gencode::SIMC1::ENSG00000170085.13	0.682352941176471
chr3	51436199	51517844	gc19_pc.cds::gencode::VPRBP::ENSG00000145041.11	0.686046511627907
chr19	55602839	55628911	gc19_pc.cds::gencode::PPP1R12C::ENSG00000125503.8	0.6875
chr2	242524020	242576432	gc19_pc.cds::gencode::THAP4::ENSG00000176946.7	0.689655172413793
chr17	60023828	60142566	gc19_pc.cds::gencode::MED13::ENSG00000108510.5	0.692307692307692
chr19	51165221	51220176	gc19_pc.cds::gencode::SHANK1::ENSG00000161681.11	0.695652173913043
chr3	56657064	56717034	gc19_pc.cds::gencode::FAM208A::ENSG00000163946.9	0.7
chr4	183245173	183721504	gc19_pc.cds::gencode::TENM3::ENSG00000218336.3	0.7
chr19	1041360	1065424	gc19_pc.cds::gencode::ABCA7::ENSG00000064687.8	0.705882352941177
chr3	49592035	49702272	gc19_pc.cds::gencode::BSN::ENSG00000164061.4	0.705882352941177
chr1	156785621	156851434	gc19_pc.cds::gencode::NTRK1::ENSG00000198400.7	0.705882352941177
chr16	3708129	3767509	gc19_pc.cds::gencode::TRAP1::ENSG00000126602.6	0.705882352941177
chr1	20637094	20680756	gc19_pc.cds::gencode::VWA5B1::ENSG00000158816.11	0.705882352941177
chr6	129204390	129837492	gc19_pc.cds::gencode::LAMA2::ENSG00000196569.7	0.706910907577019
chr12	96883387	97254716	gc19_pc.cds::gencode::C12orf55::ENSG00000188596.5	0.714285714285714
chr18	71985100	72021748	gc19_pc.cds::gencode::C18orf63::ENSG00000206043.6	0.714285714285714
chr2	42396751	42557347	gc19_pc.cds::gencode::EML4::ENSG00000143924.14	0.714285714285714
