chr	start	end	element_ID	p-value
chr15	96992071	96992979	lncrna.ncrna::gencode::RP11-522B15.7::ENSG00000259534.1	0.243523316062176
chr1	208426002	208508963	lncrna.ncrna::mitranscriptome::G006580::G006580	0.257731958762887
chr10	25447000	25448832	lncrna.ncrna::gencode::GPR158-AS1::ENSG00000233642.1	0.258706467661692
chr12	20514665	20523196	lncrna.ncrna::gencode::RP11-284H19.1::ENSG00000256879.1	0.261904761904762
chr12	127930193	127932309	lncrna.ncrna::mitranscriptome::G020670::G020670	0.263473053892216
chr11	91577573	91590829	lncrna.ncrna::mitranscriptome::G015156::G015156	0.274725274725275
chr12	4462338	4469202	lncrna.ncrna::mitranscriptome::G016609::G016609	0.276041666666667
chr1	48150798	48153228	lncrna.ncrna::mitranscriptome::G002213::G002213	0.276073619631902
chr12	42973931	42983260	lncrna.ncrna::mitranscriptome::G017836::G017836	0.276243093922652
chr14	33980713	34016954	lncrna.ncrna::mitranscriptome::G024171::G024171	0.283236994219653
chr12	25222605	25226186	lncrna.ncrna::mitranscriptome::G017367::G017367	0.292682926829268
chr11	32457376	32480315	lncrna.ncrna::gencode::WT1-AS::ENSG00000183242.7	0.292929292929293
chr10	103043557	103048073	lncrna.ncrna::mitranscriptome::G011055::G011055	0.297520661157025
chr13	62897789	62902966	lncrna.ncrna::gencode::LINC00459::ENSG00000229307.1	0.298507462686567
chr13	91185999	91226079	lncrna.ncrna::mitranscriptome::G022929::G022929	0.302631578947368
chr1	113768635	113785314	lncrna.ncrna::mitranscriptome::G003948::G003948	0.303225806451613
chr14	85991476	85996287	lncrna.ncrna::gencode::RP11-497E19.1::ENSG00000205562.1	0.305084745762712
chr13	54005367	54007013	lncrna.ncrna::mitranscriptome::G022122::G022122	0.307692307692308
chr1	217251748	217265398	lncrna.ncrna::mitranscriptome::G006834::G006834	0.309090909090909
chr16	61400306	61436440	lncrna.ncrna::mitranscriptome::G031410::G031410	0.309090909090909
chr14	27510010	27518902	lncrna.ncrna::mitranscriptome::G024032::G024032	0.309278350515464
chr17	5095378	5151364	lncrna.ncrna::gencode::RP11-333E1.1::ENSG00000261879.1	0.31413612565445
chr10	130260896	130263385	lncrna.ncrna::mitranscriptome::G011878::G011878	0.317919075144509
chr1	85739700	85741972	lncrna.ncrna::mitranscriptome::G003121::G003121	0.324607329842932
chr15	72701714	72767509	lncrna.ncrna::gencode::RP11-1007O24.3::ENSG00000261423.1	0.325966850828729
chr1	173833037	173837893	lncrna.ncrna::gencode::GAS5::ENSG00000234741.3	0.326424870466321
chr15	97345913	97349871	lncrna.ncrna::mitranscriptome::G028990::G028990	0.326666666666667
chr14	33401626	33449617	lncrna.ncrna::mitranscriptome::G024169::G024169	0.327776722232778
chr1	180173534	180175069	lncrna.ncrna::mitranscriptome::G005702::G005702	0.32824427480916
chr11	30614118	30686977	lncrna.ncrna::mitranscriptome::G013085::G013085	0.329113924050633
chr10	60704338	60740859	lncrna.ncrna::mitranscriptome::G009759::G009759	0.330645161290323
chr16	589757	596796	lncrna.ncrna::mitranscriptome::G029192::G029192	0.333333333333333
chr17	73887448	73892439	lncrna.ncrna::mitranscriptome::G035784::G035784	0.333333333333333
chr14	26130333	26407294	lncrna.ncrna::mitranscriptome::G024010::G024010	0.33695652173913
chr11	89984399	90648220	lncrna.ncrna::gencode::DISC1FP1::ENSG00000261645.1	0.337349397590361
chr18	665694	669051	lncrna.ncrna::mitranscriptome::G036290::G036290	0.347560975609756
chr14	54765477	54773022	lncrna.ncrna::mitranscriptome::G024685::G024685	0.364326991753782
chr1	81434655	81643864	lncrna.ncrna::mitranscriptome::G003031::G003031	0.365853658536585
chr12	97825430	97958813	lncrna.ncrna::gencode::RMST::ENSG00000255794.2	0.376237623762376
chr17	6757179	6857426	lncrna.ncrna::gencode::ALOX12P2::ENSG00000262943.3	0.380434782608696
chr11	13986809	13997360	lncrna.ncrna::mitranscriptome::G012718::G012718	0.391752577319588
chr15	60284103	60289806	lncrna.ncrna::mitranscriptome::G027726::G027726	0.395833333333333
chr16	49476820	49487989	lncrna.ncrna::gencode::RP11-189E14.5::ENSG00000262950.1	0.4
chr1	85392424	85424205	lncrna.ncrna::mitranscriptome::G003110::G003110	0.403141361256544
chr12	27945076	27950627	lncrna.ncrna::mitranscriptome::G017482::G017482	0.405128205128205
chr10	125014536	125034453	lncrna.ncrna::mitranscriptome::G011735::G011735	0.407608695652174
chr1	119684369	119818596	lncrna.ncrna::gencode::RP11-418J17.1::ENSG00000231365.1	0.408695652173913
chr17	81061204	81063860	lncrna.ncrna::gencode::AC144831.1::ENSG00000261888.1	0.411764705882353
chr10	63817083	63845440	lncrna.ncrna::mitranscriptome::G009833::G009833	0.440405595944041
chr11	7448496	7533746	lncrna.ncrna::gencode::CTD-2516F10.2::ENSG00000251364.2	0.44375
chr15	96954910	96990741	lncrna.ncrna::mitranscriptome::G028985::G028985	0.44559585492228
chr11	115017233	115021469	lncrna.ncrna::mitranscriptome::G015718::G015718	0.462809917355372
chr11	107182857	107186997	lncrna.ncrna::gencode::RP11-819C21.1::ENSG00000261098.1	0.46875
chr1	88312495	88386596	lncrna.ncrna::mitranscriptome::G003190::G003190	0.506578947368421
chr15	97449282	97491171	lncrna.ncrna::mitranscriptome::G028994::G028994	0.51061678463094
chr16	54359588	54469159	lncrna.ncrna::mitranscriptome::G031131::G031131	0.52
chr12	72426467	72438138	lncrna.ncrna::mitranscriptome::G019046::G019046	0.700292997070029
chr16	72459383	72698908	lncrna.ncrna::gencode::AC004158.2::ENSG00000261008.2	1
chr17	70033454	70217977	lncrna.ncrna::gencode::AC005152.2::ENSG00000234899.5	1
chr17	4922508	4923388	lncrna.ncrna::gencode::AC109333.10::ENSG00000227495.1	1
chr1	207974862	208042495	lncrna.ncrna::gencode::C1orf132::ENSG00000203709.5	1
chr17	13659794	13972612	lncrna.ncrna::gencode::COX10-AS1::ENSG00000236088.5	1
chr17	46782359	46784708	lncrna.ncrna::gencode::CTD-2377D24.6::ENSG00000244649.2	1
chr14	27727922	28314492	lncrna.ncrna::gencode::CTD-3006G17.2::ENSG00000258932.1	1
chr1	3501679	3503291	lncrna.ncrna::mitranscriptome::G000211::G000211	1
chr1	10867875	10875731	lncrna.ncrna::mitranscriptome::G000519::G000519	1
chr1	24799466	24803147	lncrna.ncrna::mitranscriptome::G001153::G001153	1
chr1	43654190	43655942	lncrna.ncrna::mitranscriptome::G002016::G002016	1
chr1	73392051	73438893	lncrna.ncrna::mitranscriptome::G002863::G002863	1
chr1	75012076	75014911	lncrna.ncrna::mitranscriptome::G002893::G002893	1
chr1	90513765	90751876	lncrna.ncrna::mitranscriptome::G003267::G003267	1
chr1	107943468	108093171	lncrna.ncrna::mitranscriptome::G003701::G003701	1
chr1	118382197	118385444	lncrna.ncrna::mitranscriptome::G004110::G004110	1
chr1	150602272	150609463	lncrna.ncrna::mitranscriptome::G004538::G004538	1
chr1	153564858	153579361	lncrna.ncrna::mitranscriptome::G004696::G004696	1
chr1	156437468	156446787	lncrna.ncrna::mitranscriptome::G004884::G004884	1
chr1	198703566	198725014	lncrna.ncrna::mitranscriptome::G006157::G006157	1
chr1	214108205	214122948	lncrna.ncrna::mitranscriptome::G006772::G006772	1
chr1	218337078	218373054	lncrna.ncrna::mitranscriptome::G006858::G006858	1
chr1	225878932	225976921	lncrna.ncrna::mitranscriptome::G007132::G007132	1
chr1	227864649	227870147	lncrna.ncrna::mitranscriptome::G007232::G007232	1
chr1	248041507	248044485	lncrna.ncrna::mitranscriptome::G007930::G007930	1
chr10	15117469	15119153	lncrna.ncrna::mitranscriptome::G008541::G008541	1
chr10	22724352	22764867	lncrna.ncrna::mitranscriptome::G008738::G008738	1
chr10	111630719	111635279	lncrna.ncrna::mitranscriptome::G011296::G011296	1
chr10	118582445	118592585	lncrna.ncrna::mitranscriptome::G011495::G011495	1
chr10	122957887	122980981	lncrna.ncrna::mitranscriptome::G011654::G011654	1
chr10	123063967	123074443	lncrna.ncrna::mitranscriptome::G011655::G011655	1
chr10	123715052	123716855	lncrna.ncrna::mitranscriptome::G011668::G011668	1
chr10	126312193	126317150	lncrna.ncrna::mitranscriptome::G011773::G011773	1
chr11	105867282	105877241	lncrna.ncrna::mitranscriptome::G015461::G015461	1
chr12	23765723	23785836	lncrna.ncrna::mitranscriptome::G017337::G017337	1
chr12	32146039	32151286	lncrna.ncrna::mitranscriptome::G017612::G017612	1
chr12	46878252	46878848	lncrna.ncrna::mitranscriptome::G017931::G017931	1
chr12	51151084	51155406	lncrna.ncrna::mitranscriptome::G018173::G018173	1
chr12	63007766	63015849	lncrna.ncrna::mitranscriptome::G018720::G018720	1
chr12	63536249	63540976	lncrna.ncrna::mitranscriptome::G018744::G018744	1
chr12	65851325	65853823	lncrna.ncrna::mitranscriptome::G018815::G018815	1
chr12	133315405	133318100	lncrna.ncrna::mitranscriptome::G020873::G020873	1
chr13	111516396	111521577	lncrna.ncrna::mitranscriptome::G023429::G023429	1
chr13	113318719	113322403	lncrna.ncrna::mitranscriptome::G023504::G023504	1
chr13	114012763	114014029	lncrna.ncrna::mitranscriptome::G023545::G023545	1
chr14	37317315	37336978	lncrna.ncrna::mitranscriptome::G024286::G024286	1
chr14	61119215	61127184	lncrna.ncrna::mitranscriptome::G024907::G024907	1
chr14	61653322	61714756	lncrna.ncrna::mitranscriptome::G024920::G024920	1
chr14	99742354	99746090	lncrna.ncrna::mitranscriptome::G026079::G026079	1
chr14	105181199	105185111	lncrna.ncrna::mitranscriptome::G026354::G026354	1
chr14	105639618	105640155	lncrna.ncrna::mitranscriptome::G026389::G026389	1
chr15	53042089	53049224	lncrna.ncrna::mitranscriptome::G027556::G027556	1
chr15	60265324	60267119	lncrna.ncrna::mitranscriptome::G027725::G027725	1
chr15	61515749	61550663	lncrna.ncrna::mitranscriptome::G027768::G027768	1
chr15	98424549	98427814	lncrna.ncrna::mitranscriptome::G029014::G029014	1
chr16	9196409	9198804	lncrna.ncrna::mitranscriptome::G029653::G029653	1
chr16	34829526	34873093	lncrna.ncrna::mitranscriptome::G030830::G030830	1
chr16	51041928	51049469	lncrna.ncrna::mitranscriptome::G031018::G031018	1
chr16	51396388	51476473	lncrna.ncrna::mitranscriptome::G031029::G031029	1
chr16	54304911	54333259	lncrna.ncrna::mitranscriptome::G031126::G031126	1
chr16	54578226	54696358	lncrna.ncrna::mitranscriptome::G031140::G031140	1
chr16	74104736	74135735	lncrna.ncrna::mitranscriptome::G031845::G031845	1
chr17	47281201	47283377	lncrna.ncrna::mitranscriptome::G034765::G034765	1
chr17	55912080	55916841	lncrna.ncrna::mitranscriptome::G035095::G035095	1
chr17	59235884	59293859	lncrna.ncrna::mitranscriptome::G035221::G035221	1
chr17	67542133	67547602	lncrna.ncrna::mitranscriptome::G035523::G035523	1
chr17	69434377	69739980	lncrna.ncrna::mitranscriptome::G035566::G035566	1
chr17	75489212	75493487	lncrna.ncrna::mitranscriptome::G035886::G035886	1
chr1	68297985	68668670	lncrna.ncrna::gencode::GNG12-AS1::ENSG00000232284.3	1
chr15	45804570	45878488	lncrna.ncrna::gencode::HMGN2P46::ENSG00000179362.10	1
chr11	2629557	2721224	lncrna.ncrna::gencode::KCNQ1OT1::ENSG00000269821.1	1
chr17	70319263	70636611	lncrna.ncrna::gencode::LINC00511::ENSG00000227036.2	1
chr14	105287537	105290055	lncrna.ncrna::gencode::LINC00638::ENSG00000258701.1	1
chr10	124578331	124585965	lncrna.ncrna::gencode::RP11-107C16.2::ENSG00000272135.1	1
chr16	73420703	73455292	lncrna.ncrna::gencode::RP11-140I24.1::ENSG00000258779.2	1
chr12	88189509	88195805	lncrna.ncrna::gencode::RP11-248E9.5::ENSG00000257912.1	1
chr1	244270666	244272313	lncrna.ncrna::gencode::RP11-278H7.3::ENSG00000237759.1	1
chr15	80487825	80544555	lncrna.ncrna::gencode::RP11-2E17.1::ENSG00000259417.2	1
chr13	102369197	102369728	lncrna.ncrna::gencode::RP11-397O8.7::ENSG00000272349.1	1
chr12	27124518	27132515	lncrna.ncrna::gencode::RP11-421F16.3::ENSG00000247903.1	1
chr1	101491528	101552821	lncrna.ncrna::gencode::RP11-421L21.3::ENSG00000233184.2	1
chr16	51388366	51390443	lncrna.ncrna::gencode::RP11-437L7.1::ENSG00000260850.1	1
chr10	33176188	33178239	lncrna.ncrna::gencode::RP11-479G22.8::ENSG00000273038.1	1
chr11	102921415	102926528	lncrna.ncrna::gencode::RP11-690D19.3::ENSG00000260966.1	1
chr12	89933884	89934079	lncrna.ncrna::gencode::RP11-734K2.4::ENSG00000270344.1	1
chr1	200638634	200663378	lncrna.ncrna::gencode::RP11-92G12.3::ENSG00000260088.1	1
chr17	47583018	47651426	lncrna.ncrna::gencode::RP5-1029K10.2::ENSG00000249906.1	1
chr11	118873721	118874156	lncrna.ncrna::gencode::RPL23AP64::ENSG00000240970.1	1
chr15	25223870	25664609	lncrna.ncrna::gencode::SNHG14::ENSG00000224078.8	1
chr11	13983913	14289646	lncrna.ncrna::gencode::SPON1::ENSG00000152268.8	1
chr12	72647287	72668687	lncrna.ncrna::gencode::TRHDE-AS1::ENSG00000236333.3	1
chr16	432182	442740	lncrna.ncrna::gencode::Z97634.3::ENSG00000236829.5	1
chr10	97889471	97965044	lncrna.ncrna::gencode::ZNF518A::ENSG00000177853.10	1
chr15	36784527	36807030	lncrna.ncrna::mitranscriptome::G026994::G026994	1.25362786198001
chr12	98107189	98155637	lncrna.ncrna::gencode::RP11-1016B18.1::ENSG00000257501.2	1.81085643789364
chr10	24365565	24407893	lncrna.ncrna::mitranscriptome::G008782::G008782	4.01525411647302
chr15	36593293	36654087	lncrna.ncrna::mitranscriptome::G026989::G026989	4.35520799742019
chr12	97821287	97855940	lncrna.ncrna::mitranscriptome::G019636::G019636	4.48289365210223
chr1	42007739	42010258	lncrna.ncrna::gencode::RP11-486B10.4::ENSG00000230638.3	4.99145735981308
chr17	62462855	62470379	lncrna.ncrna::mitranscriptome::G035345::G035345	5.66640794784229
chr14	37990162	37992819	lncrna.ncrna::mitranscriptome::G024295::G024295	6.41978558130577
chr1	84083656	84108950	lncrna.ncrna::mitranscriptome::G003072::G003072	8.16534661549767
chr12	130634893	130646801	lncrna.ncrna::gencode::FZD10-AS1::ENSG00000250208.2	9.71166359133728
chr1	44505578	44570647	lncrna.ncrna::gencode::RP5-1198O20.4::ENSG00000230615.2	10.7331759149941
chr10	94440137	94447205	lncrna.ncrna::mitranscriptome::G010760::G010760	12.3017591339648
chr15	41576187	41601465	lncrna.ncrna::gencode::OIP5-AS1::ENSG00000247556.2	20.1981417895375
chr17	69850395	69853036	lncrna.ncrna::mitranscriptome::G035578::G035578	22.3916256157635
