chr	start	end	element_ID	p-value
chrX	127968566	128303415	lncrna.ncrna::mitranscriptome::G089975::G089975	0.043859649122807
chr8	121824583	121825313	lncrna.ncrna::gencode::RP11-713M15.2::ENSG00000272502.1	0.047244094488189
chr11	30655824	30665902	lncrna.ncrna::mitranscriptome::G013086::G013086	0.0472972972972973
chr17	45940707	45942556	lncrna.ncrna::gencode::RP11-6N17.1::ENSG00000264243.1	0.0478260869565217
chr4	113150716	113152692	lncrna.ncrna::gencode::RP11-73K9.2::ENSG00000260526.1	0.0502283105022831
chr5	149939394	149962151	lncrna.ncrna::mitranscriptome::G068115::G068115	0.0526315789473684
chr15	96670597	96870590	lncrna.ncrna::gencode::NR2F2-AS1::ENSG00000247809.3	0.0526315789473684
chr10	125014536	125034453	lncrna.ncrna::mitranscriptome::G011735::G011735	0.0565217391304348
chr5	65881573	65884057	lncrna.ncrna::mitranscriptome::G066066::G066066	0.0565217391304348
chr5	60586217	60619406	lncrna.ncrna::mitranscriptome::G065963::G065963	0.0595744680851064
chr3	168873399	169000578	lncrna.ncrna::mitranscriptome::G058571::G058571	0.0614893851061489
chr1	155948589	155952777	lncrna.ncrna::gencode::RP11-336K24.12::ENSG00000273002.1	0.062200956937799
chr2	177023724	177033738	lncrna.ncrna::mitranscriptome::G047019::G047019	0.0664451827242525
chr1	207974862	208042495	lncrna.ncrna::gencode::C1orf132::ENSG00000203709.5	0.0708661417322835
chr1	27122944	27125189	lncrna.ncrna::mitranscriptome::G001300::G001300	0.076555023923445
chr12	49453953	49458432	lncrna.ncrna::mitranscriptome::G018080::G018080	0.076555023923445
chr12	6465464	6472602	lncrna.ncrna::mitranscriptome::G016686::G016686	0.0772727272727273
chr18	19746858	19748929	lncrna.ncrna::gencode::GATA6-AS1::ENSG00000266010.1	0.0774193548387097
chr16	14396144	14420210	lncrna.ncrna::gencode::RP11-65J21.3::ENSG00000262454.1	0.0801393728222996
chr3	190683297	190806393	lncrna.ncrna::mitranscriptome::G059256::G059256	0.0857142857142857
chr13	44974385	44980120	lncrna.ncrna::gencode::LINC01071::ENSG00000237361.2	0.0858369098712446
chr16	67457876	67463665	lncrna.ncrna::mitranscriptome::G031579::G031579	0.0861244019138756
chr21	26934220	26947480	lncrna.ncrna::gencode::MIR155HG::ENSG00000234883.2	0.087719298245614
chr10	114921266	114925293	lncrna.ncrna::mitranscriptome::G011395::G011395	0.0901287553648069
chr5	132094719	132096487	lncrna.ncrna::mitranscriptome::G067567::G067567	0.0919540229885057
chr13	73110341	73223453	lncrna.ncrna::mitranscriptome::G022508::G022508	0.0933333333333333
chr12	57631682	57637235	lncrna.ncrna::mitranscriptome::G018586::G018586	0.0956937799043062
chr1	213665643	213719790	lncrna.ncrna::gencode::RP11-554K11.2::ENSG00000225233.1	0.0975609756097561
chr3	181962185	182043614	lncrna.ncrna::mitranscriptome::G058912::G058912	0.0980392156862745
chr13	95364969	95368400	lncrna.ncrna::gencode::SOX21-AS1::ENSG00000227640.2	0.103846153846154
chr19	29276255	29350655	lncrna.ncrna::mitranscriptome::G040023::G040023	0.106060606060606
chr10	118033286	118040914	lncrna.ncrna::mitranscriptome::G011475::G011475	0.106145251396648
chr14	102681342	102689146	lncrna.ncrna::mitranscriptome::G026210::G026210	0.106976744186047
chr4	124894058	124895970	lncrna.ncrna::mitranscriptome::G062771::G062771	0.110429447852761
chr16	54359588	54469159	lncrna.ncrna::mitranscriptome::G031131::G031131	0.111570247933884
chr2	165370621	165392884	lncrna.ncrna::mitranscriptome::G046703::G046703	0.113122171945701
chr20	33591106	33601005	lncrna.ncrna::mitranscriptome::G050165::G050165	0.11353711790393
chr22	51160871	51169128	lncrna.ncrna::mitranscriptome::G054367::G054367	0.114832535885167
chr2	191490706	191491601	lncrna.ncrna::mitranscriptome::G047340::G047340	0.117845117845118
chr20	20985419	21021595	lncrna.ncrna::mitranscriptome::G049674::G049674	0.121739130434783
chr16	69556903	69558482	lncrna.ncrna::mitranscriptome::G031670::G031670	0.126016260162602
chr14	68711107	68736660	lncrna.ncrna::mitranscriptome::G025113::G025113	0.127413127413127
chr8	144104389	144120478	lncrna.ncrna::mitranscriptome::G083393::G083393	0.129186602870813
chr2	206801239	206804182	lncrna.ncrna::mitranscriptome::G047727::G047727	0.133891213389121
chr9	132245729	132275947	lncrna.ncrna::gencode::LINC00963::ENSG00000204054.7	0.138755980861244
chr10	6268334	6274837	lncrna.ncrna::mitranscriptome::G008298::G008298	0.139896373056995
chr3	42254115	42264413	lncrna.ncrna::mitranscriptome::G055445::G055445	0.142361111111111
chr19	16984866	16986845	lncrna.ncrna::mitranscriptome::G039522::G039522	0.144827586206897
chr12	117470106	117470410	lncrna.ncrna::mitranscriptome::G020275::G020275	0.148275862068966
chr15	71436749	71447355	lncrna.ncrna::mitranscriptome::G028110::G028110	0.149193548387097
chr19	16466682	16472391	lncrna.ncrna::mitranscriptome::G039502::G039502	0.151724137931034
chr17	46547071	46550325	lncrna.ncrna::mitranscriptome::G034709::G034709	0.154362416107383
chr19	35745548	35759016	lncrna.ncrna::mitranscriptome::G040340::G040340	0.156
chr19	4033256	4037593	lncrna.ncrna::mitranscriptome::G038664::G038664	0.157894736842105
chr3	137486432	137488800	lncrna.ncrna::mitranscriptome::G057768::G057768	0.158371040723982
chr4	184716248	184719369	lncrna.ncrna::mitranscriptome::G064037::G064037	0.161538461538462
chr15	37168579	37179236	lncrna.ncrna::gencode::RP11-122D10.1::ENSG00000259280.1	0.171140939597315
chr1	79158297	79259299	lncrna.ncrna::mitranscriptome::G002991::G002991	0.188118811881188
chr5	121652433	121653987	lncrna.ncrna::mitranscriptome::G067304::G067304	0.191780821917808
chr20	34146506	34195484	lncrna.ncrna::gencode::FER1L4::ENSG00000088340.11	0.194570135746606
chr15	41576187	41601465	lncrna.ncrna::gencode::OIP5-AS1::ENSG00000247556.2	0.194570135746606
chr1	31191350	31199674	lncrna.ncrna::gencode::MATN1-AS1::ENSG00000186056.5	0.19634703196347
chr12	83565368	83566519	lncrna.ncrna::gencode::RP11-87P13.2::ENSG00000258338.1	0.2
chr7	40639650	40681660	lncrna.ncrna::mitranscriptome::G075439::G075439	0.202797202797203
chr22	29277950	29282277	lncrna.ncrna::mitranscriptome::G053322::G053322	0.204545454545455
chr8	39172109	39274897	lncrna.ncrna::gencode::ADAM5::ENSG00000196115.8	0.207100591715976
chr1	166572911	166600637	lncrna.ncrna::gencode::FMO9P::ENSG00000215834.4	0.208695652173913
chr6	129003517	129005275	lncrna.ncrna::mitranscriptome::G072947::G072947	0.210526315789474
chr14	30768336	30770360	lncrna.ncrna::mitranscriptome::G024084::G024084	0.2125
chr4	174950818	174959166	lncrna.ncrna::mitranscriptome::G063831::G063831	0.215547703180212
chr4	174448546	174512475	lncrna.ncrna::gencode::HAND2-AS1::ENSG00000237125.4	0.215547703180212
chr18	38951289	38956712	lncrna.ncrna::mitranscriptome::G037262::G037262	0.219512195121951
chr2	175207846	175211158	lncrna.ncrna::mitranscriptome::G046960::G046960	0.21978021978022
chr12	117415246	117425142	lncrna.ncrna::gencode::RP11-231I16.1::ENSG00000257279.1	0.220689655172414
chr5	106717097	106741620	lncrna.ncrna::mitranscriptome::G066990::G066990	0.225
chr3	97705516	97754148	lncrna.ncrna::gencode::GABRR3::ENSG00000183185.5	0.225
chr16	46503252	46603009	lncrna.ncrna::gencode::ANKRD26P1::ENSG00000261239.2	0.226415094339623
chr17	72845331	72846688	lncrna.ncrna::mitranscriptome::G035704::G035704	0.227799227799228
chr18	22580212	22632388	lncrna.ncrna::mitranscriptome::G036915::G036915	0.228915662650602
chr6	351415	387395	lncrna.ncrna::mitranscriptome::G069092::G069092	0.229127708722913
chr5	77281323	77293577	lncrna.ncrna::mitranscriptome::G066397::G066397	0.236666666666667
chr21	15608526	15735075	lncrna.ncrna::gencode::ABCC13::ENSG00000243064.4	0.239130434782609
chr2	157192442	157224262	lncrna.ncrna::mitranscriptome::G046528::G046528	0.239130434782609
chr6	132929363	132930441	lncrna.ncrna::gencode::TAAR3::ENSG00000179073.5	0.239130434782609
chr7	35791465	35840226	lncrna.ncrna::gencode::AC007551.3::ENSG00000228878.3	0.24
chr5	55690665	55753893	lncrna.ncrna::mitranscriptome::G065822::G065822	0.24113475177305
chr1	28832862	28836388	lncrna.ncrna::gencode::SNHG3::ENSG00000242125.2	0.242152466367713
chr5	37977782	37982072	lncrna.ncrna::mitranscriptome::G065394::G065394	0.242424242424242
chr6	157488325	157495820	lncrna.ncrna::mitranscriptome::G073680::G073680	0.245791245791246
chr11	115017233	115021469	lncrna.ncrna::mitranscriptome::G015718::G015718	0.249158249158249
chr19	10763001	10764520	lncrna.ncrna::gencode::ILF3-AS1::ENSG00000267100.1	0.253588516746411
chr12	133299228	133299472	lncrna.ncrna::mitranscriptome::G020870::G020870	0.25752508361204
chr5	72595918	72599572	lncrna.ncrna::mitranscriptome::G066244::G066244	0.257936507936508
chr9	79379351	79402485	lncrna.ncrna::gencode::PCA3::ENSG00000225937.1	0.258620689655172
chr16	72315955	72325494	lncrna.ncrna::mitranscriptome::G031792::G031792	0.258687258687259
chr8	93512810	93522044	lncrna.ncrna::gencode::RP11-587H10.1::ENSG00000253371.1	0.258964143426295
chr7	98836416	98908753	lncrna.ncrna::gencode::MYH16::ENSG00000002079.8	0.262172284644195
chr13	75117974	75139582	lncrna.ncrna::gencode::LINC00347::ENSG00000236678.3	0.262569832402235
chr15	60284103	60289806	lncrna.ncrna::mitranscriptome::G027726::G027726	0.26288125290521
chr15	96954910	96990741	lncrna.ncrna::mitranscriptome::G028985::G028985	0.263157894736842
chr18	24343332	24579485	lncrna.ncrna::mitranscriptome::G036958::G036958	0.264248704663212
chr1	85932977	85933343	lncrna.ncrna::gencode::RP11-131L23.2::ENSG00000273264.1	0.265217391304348
chr12	47641906	47651322	lncrna.ncrna::gencode::RP11-493L12.4::ENSG00000258181.1	0.26530612244898
chr2	168671283	168797654	lncrna.ncrna::gencode::AC016723.4::ENSG00000235335.2	0.266094420600858
chr5	101999915	102058026	lncrna.ncrna::mitranscriptome::G066912::G066912	0.267857142857143
chr17	46760728	46781844	lncrna.ncrna::gencode::CTD-2377D24.8::ENSG00000262745.1	0.268456375838926
chr2	66768422	66794564	lncrna.ncrna::mitranscriptome::G043951::G043951	0.270718232044199
chr1	84831110	84863514	lncrna.ncrna::gencode::UOX::ENSG00000240520.1	0.271966527196653
chr8	25365436	25372344	lncrna.ncrna::mitranscriptome::G079948::G079948	0.272321428571429
chr3	149089860	149093223	lncrna.ncrna::mitranscriptome::G058094::G058094	0.272727272727273
chr6	35277714	35285453	lncrna.ncrna::mitranscriptome::G070592::G070592	0.275647243527565
chr18	43176495	43179663	lncrna.ncrna::mitranscriptome::G037332::G037332	0.277056277056277
chr5	39506273	39548333	lncrna.ncrna::mitranscriptome::G065431::G065431	0.27710843373494
chr7	27169595	27195542	lncrna.ncrna::gencode::HOXA-AS3::ENSG00000254369.2	0.278350515463918
chr6	12583146	12585636	lncrna.ncrna::gencode::RP11-125M16.1::ENSG00000234015.1	0.278606965174129
chr3	18977929	18982006	lncrna.ncrna::mitranscriptome::G054876::G054876	0.282511210762332
chr11	35829775	35835969	lncrna.ncrna::mitranscriptome::G013221::G013221	0.282786885245902
chr7	149473130	149531068	lncrna.ncrna::gencode::SSPO::ENSG00000197558.7	0.284
chr5	59783539	59843484	lncrna.ncrna::gencode::PART1::ENSG00000152931.7	0.288372093023256
chr5	151056505	151104343	lncrna.ncrna::gencode::CTB-113P19.1::ENSG00000249035.2	0.289156626506024
chr2	19688550	19693209	lncrna.ncrna::mitranscriptome::G042586::G042586	0.290322580645161
chr3	33837179	33838442	lncrna.ncrna::gencode::RP11-10C24.3::ENSG00000271643.1	0.296992481203008
chr4	129213905	129440549	lncrna.ncrna::gencode::RP11-420A23.1::ENSG00000251432.2	0.300613496932515
chr8	22551015	22553909	lncrna.ncrna::mitranscriptome::G079838::G079838	0.300847457627119
chr12	66531966	66551866	lncrna.ncrna::mitranscriptome::G018844::G018844	0.301204819277108
chr22	29196785	29244547	lncrna.ncrna::gencode::CTA-292E10.6::ENSG00000226471.2	0.304545454545455
chr20	3154392	3170995	lncrna.ncrna::mitranscriptome::G049136::G049136	0.304721030042918
chr5	159948285	160029969	lncrna.ncrna::mitranscriptome::G068382::G068382	0.306878306878307
chr20	44463761	44469257	lncrna.ncrna::mitranscriptome::G050572::G050572	0.313008130081301
chr7	29553944	29603226	lncrna.ncrna::gencode::AC007255.8::ENSG00000223813.2	0.315573770491803
chr4	133757926	133902832	lncrna.ncrna::gencode::RP11-404I7.2::ENSG00000251488.1	0.315789473684211
chr3	194868599	194873519	lncrna.ncrna::gencode::XXYLT1-AS2::ENSG00000230266.1	0.318897637795276
chr14	23526947	23527772	lncrna.ncrna::mitranscriptome::G023882::G023882	0.32046332046332
chr14	101245746	101327368	lncrna.ncrna::gencode::MEG3::ENSG00000214548.10	0.322175732217573
chr12	56702651	56703233	lncrna.ncrna::gencode::RP11-977G19.12::ENSG00000257740.1	0.322869955156951
chr5	141179704	141208330	lncrna.ncrna::mitranscriptome::G067876::G067876	0.324444444444444
chr18	3593729	3598350	lncrna.ncrna::gencode::DLGAP1-AS1::ENSG00000177337.3	0.327380952380952
chr14	61119215	61127184	lncrna.ncrna::mitranscriptome::G024907::G024907	0.332179930795848
chr17	7816641	7819271	lncrna.ncrna::gencode::AC025335.1::ENSG00000179859.7	0.339712918660287
chr3	39334081	39434685	lncrna.ncrna::mitranscriptome::G055365::G055365	0.339712918660287
chr20	36612061	36634857	lncrna.ncrna::mitranscriptome::G050283::G050283	0.34051724137931
chr3	156389650	156391722	lncrna.ncrna::gencode::TIPARP-AS1::ENSG00000243926.1	0.342857142857143
chr5	132203723	132207813	lncrna.ncrna::mitranscriptome::G067576::G067576	0.348659003831418
chrX	73164158	73290243	lncrna.ncrna::gencode::JPX::ENSG00000225470.2	0.356521739130435
chr5	124255639	124257291	lncrna.ncrna::gencode::RP11-284A20.1::ENSG00000249423.1	0.356643356643357
chr7	134855747	134868588	lncrna.ncrna::mitranscriptome::G078254::G078254	0.359259259259259
chr19	58816714	58827023	lncrna.ncrna::gencode::ERVK3-1::ENSG00000142396.6	0.361623616236162
chr19	32592993	32596822	lncrna.ncrna::gencode::AC011518.1::ENSG00000267204.1	0.361963190184049
chr1	51440575	51470721	lncrna.ncrna::mitranscriptome::G002281::G002281	0.362676056338028
chr19	56147084	56152061	lncrna.ncrna::mitranscriptome::G041745::G041745	0.362676056338028
chrX	135910486	135911543	lncrna.ncrna::mitranscriptome::G090202::G090202	0.365217391304348
chr5	90598845	90610219	lncrna.ncrna::gencode::LUCAT1::ENSG00000248323.1	0.365248226950355
chr9	122132148	122134850	lncrna.ncrna::mitranscriptome::G086465::G086465	0.366863905325444
chr10	105038129	105041807	lncrna.ncrna::mitranscriptome::G011154::G011154	0.368181818181818
chr1	84160271	84180239	lncrna.ncrna::mitranscriptome::G003073::G003073	0.371576284237158
chr5	110083970	110089033	lncrna.ncrna::mitranscriptome::G067044::G067044	0.372384937238494
chr5	72509773	72590761	lncrna.ncrna::gencode::RP11-60A8.1::ENSG00000249743.1	0.373015873015873
chr5	87803362	87986858	lncrna.ncrna::gencode::LINC00461::ENSG00000245526.4	0.376470588235294
chr1	88151028	88315279	lncrna.ncrna::mitranscriptome::G003187::G003187	0.377049180327869
chr2	59445814	60327335	lncrna.ncrna::gencode::RP11-444A22.1::ENSG00000271955.1	0.378378378378378
chr13	79170263	79172496	lncrna.ncrna::gencode::RP11-52L5.6::ENSG00000271776.1	0.378531073446328
chr1	48044461	48053493	lncrna.ncrna::mitranscriptome::G002211::G002211	0.379790940766551
chr1	116934868	116961244	lncrna.ncrna::gencode::ATP1A1OS::ENSG00000203865.5	0.381147540983607
chr13	50817882	50819403	lncrna.ncrna::mitranscriptome::G022011::G022011	0.381147540983607
chr12	24437699	24441621	lncrna.ncrna::mitranscriptome::G017344::G017344	0.383928571428571
chr4	183795330	183798942	lncrna.ncrna::mitranscriptome::G063985::G063985	0.385474860335196
chr6	106601572	106604925	lncrna.ncrna::mitranscriptome::G072349::G072349	0.389423076923077
chr18	29870227	29870303	lncrna.ncrna::gencode::RP11-344B2.2::ENSG00000264982.1	0.38961038961039
chr10	8092412	8095447	lncrna.ncrna::gencode::GATA3-AS1::ENSG00000197308.4	0.390085765634597
chr15	88120159	88122917	lncrna.ncrna::gencode::LINC00052::ENSG00000259527.1	0.392857142857143
chr19	15939770	15947130	lncrna.ncrna::gencode::UCA1::ENSG00000214049.6	0.393574297188755
chr3	129931665	129992649	lncrna.ncrna::gencode::COL6A4P2::ENSG00000228252.4	0.400709219858156
chr3	70738850	70811493	lncrna.ncrna::mitranscriptome::G056191::G056191	0.401709401709402
chr9	116844072	116855502	lncrna.ncrna::mitranscriptome::G086347::G086347	0.402439024390244
chr2	78143059	78145135	lncrna.ncrna::gencode::AC073628.1::ENSG00000233605.1	0.402597402597403
chr6	40302692	40347624	lncrna.ncrna::gencode::TDRG1::ENSG00000204091.3	0.404580152671756
chr6	167394133	167401252	lncrna.ncrna::mitranscriptome::G073991::G073991	0.40625
chr4	15006565	15265088	lncrna.ncrna::gencode::RP11-665G4.1::ENSG00000249252.1	0.408839779005525
chr6	108444718	108480596	lncrna.ncrna::gencode::OSTM1-AS1::ENSG00000225174.1	0.409252669039146
chr8	140740012	140742585	lncrna.ncrna::mitranscriptome::G083230::G083230	0.409961685823755
chr12	64574283	64586418	lncrna.ncrna::mitranscriptome::G018773::G018773	0.411347517730496
chr2	21116520	21119116	lncrna.ncrna::mitranscriptome::G042655::G042655	0.411764705882353
chr10	63817083	63845440	lncrna.ncrna::mitranscriptome::G009833::G009833	0.414096916299559
chr3	71143563	71164458	lncrna.ncrna::mitranscriptome::G056208::G056208	0.431605683943161
chr19	58906343	58912633	lncrna.ncrna::mitranscriptome::G041932::G041932	0.431734317343173
chr6	133823389	134212830	lncrna.ncrna::gencode::RP3-323P13.2::ENSG00000227954.2	0.431952662721893
chr8	37100774	37101738	lncrna.ncrna::mitranscriptome::G080294::G080294	0.436241610738255
chr1	207961734	207966843	lncrna.ncrna::mitranscriptome::G006563::G006563	0.438524590163934
chr11	43851258	43902188	lncrna.ncrna::gencode::RP11-613D13.5::ENSG00000246250.2	0.443609022556391
chr13	44482849	44604597	lncrna.ncrna::gencode::LINC00284::ENSG00000233725.3	0.446351931330472
chr6	43511880	43512007	lncrna.ncrna::gencode::SCARNA15::ENSG00000252218.1	0.44758064516129
chr20	41933194	41933319	lncrna.ncrna::gencode::SCARNA15::ENSG00000252193.1	0.44758064516129
chr15	83421635	83424113	lncrna.ncrna::gencode::SCARNA15::ENSG00000252690.2	0.44758064516129
chr3	193661099	193669751	lncrna.ncrna::mitranscriptome::G059334::G059334	0.457446808510638
chr6	126238476	126249761	lncrna.ncrna::mitranscriptome::G072883::G072883	0.463276836158192
chr1	177975270	178007085	lncrna.ncrna::gencode::RP11-568K15.1::ENSG00000242193.5	0.46875
chr7	39023842	39053151	lncrna.ncrna::gencode::POU6F2-AS2::ENSG00000233854.1	0.473118279569892
chr12	26364096	26488789	lncrna.ncrna::gencode::RP11-283G6.4::ENSG00000256234.1	0.477551020408163
chrX	131352534	131566890	lncrna.ncrna::gencode::RAP2C-AS1::ENSG00000232160.2	0.47787610619469
chr13	96300986	96329179	lncrna.ncrna::gencode::DNAJC3-AS1::ENSG00000247400.3	0.487903225806452
chr15	36784527	36807030	lncrna.ncrna::mitranscriptome::G026994::G026994	0.511086926948714
chr4	103699210	103701456	lncrna.ncrna::mitranscriptome::G062257::G062257	0.588389316974639
chr2	66670804	66702273	lncrna.ncrna::mitranscriptome::G043950::G043950	0.64270357296427
chr3	169364126	169384007	lncrna.ncrna::mitranscriptome::G058581::G058581	0.716201465772649
chr11	2629557	2721224	lncrna.ncrna::gencode::KCNQ1OT1::ENSG00000269821.1	0.961610383896161
chr7	19183915	19185876	lncrna.ncrna::gencode::AC003986.5::ENSG00000229533.1	1
chr7	26438212	26538594	lncrna.ncrna::gencode::AC004540.5::ENSG00000214870.4	1
chr17	70033454	70217977	lncrna.ncrna::gencode::AC005152.2::ENSG00000234899.5	1
chr2	56400668	56412905	lncrna.ncrna::gencode::AC007743.1::ENSG00000233251.3	1
chr2	208104373	208110611	lncrna.ncrna::gencode::AC007879.7::ENSG00000229647.1	1
chr16	74346506	74347288	lncrna.ncrna::gencode::AC009120.3::ENSG00000239763.2	1
chr2	6968644	6980595	lncrna.ncrna::gencode::AC017076.5::ENSG00000225964.1	1
chr17	79203537	79207774	lncrna.ncrna::gencode::AC027601.1::ENSG00000260005.2	1
chr2	34902645	34963298	lncrna.ncrna::gencode::AC073218.2::ENSG00000228262.4	1
chr2	140861151	140889349	lncrna.ncrna::gencode::AC073928.2::ENSG00000224028.1	1
chr2	30569524	30575297	lncrna.ncrna::gencode::AC109642.1::ENSG00000235997.2	1
chr3	63727968	63813121	lncrna.ncrna::gencode::AC136289.1::ENSG00000224479.1	1
chr17	81061204	81063860	lncrna.ncrna::gencode::AC144831.1::ENSG00000261888.1	1
chr16	90039142	90068569	lncrna.ncrna::gencode::AFG3L1P::ENSG00000223959.4	1
chr14	99311232	99311934	lncrna.ncrna::gencode::AL132796.1::ENSG00000237342.1	1
chr21	37818028	37904706	lncrna.ncrna::gencode::AP000695.4::ENSG00000233818.1	1
chr21	42813320	42814669	lncrna.ncrna::gencode::AP001610.5::ENSG00000228318.1	1
chr3	119033139	119041607	lncrna.ncrna::gencode::ARHGAP31-AS1::ENSG00000241155.1	1
chr18	2652272	2655394	lncrna.ncrna::gencode::CBX3P2::ENSG00000266405.2	1
chr22	46409485	46411378	lncrna.ncrna::gencode::CITF22-92A6.1::ENSG00000273145.1	1
chr3	3080716	3102829	lncrna.ncrna::gencode::CNTN4-AS1::ENSG00000237990.2	1
chr5	127039081	127277326	lncrna.ncrna::gencode::CTC-228N24.1::ENSG00000230561.3	1
chr19	6210389	6212492	lncrna.ncrna::gencode::CTC-503J8.6::ENSG00000267427.1	1
chr5	79778111	79781380	lncrna.ncrna::gencode::CTD-2015H6.3::ENSG00000249042.1	1
chr14	85828800	85983278	lncrna.ncrna::gencode::CTD-2128A3.2::ENSG00000258902.1	1
chr5	28782784	28809356	lncrna.ncrna::gencode::CTD-2134P3.1::ENSG00000250453.1	1
chr10	119232725	119304579	lncrna.ncrna::gencode::EMX2OS::ENSG00000229847.4	1
chr16	2710349	2723445	lncrna.ncrna::gencode::ERVK13-1::ENSG00000260565.2	1
chr8	144816309	144828507	lncrna.ncrna::gencode::FAM83H-AS1::ENSG00000203499.6	1
chr16	86508134	86542705	lncrna.ncrna::gencode::FENDRR::ENSG00000268388.1	1
chr3	14961853	14989931	lncrna.ncrna::gencode::FGD5-AS1::ENSG00000225733.1	1
chr13	103019888	103026016	lncrna.ncrna::gencode::FGF14-AS1::ENSG00000234445.1	1
chr1	7971662	7979307	lncrna.ncrna::mitranscriptome::G000383::G000383	1
chr1	21080187	21083789	lncrna.ncrna::mitranscriptome::G000991::G000991	1
chr1	56956576	56960418	lncrna.ncrna::mitranscriptome::G002488::G002488	1
chr1	85392424	85424205	lncrna.ncrna::mitranscriptome::G003110::G003110	1
chr1	88312495	88386596	lncrna.ncrna::mitranscriptome::G003190::G003190	1
chr1	96601482	96687285	lncrna.ncrna::mitranscriptome::G003461::G003461	1
chr1	110761043	110774822	lncrna.ncrna::mitranscriptome::G003805::G003805	1
chr1	110778903	110791392	lncrna.ncrna::mitranscriptome::G003806::G003806	1
chr1	114500919	114512557	lncrna.ncrna::mitranscriptome::G003967::G003967	1
chr1	119885357	119922036	lncrna.ncrna::mitranscriptome::G004146::G004146	1
chr1	156437468	156446787	lncrna.ncrna::mitranscriptome::G004884::G004884	1
chr1	167675486	167677932	lncrna.ncrna::mitranscriptome::G005361::G005361	1
chr1	185256248	185259785	lncrna.ncrna::mitranscriptome::G005851::G005851	1
chr1	201369920	201388027	lncrna.ncrna::mitranscriptome::G006257::G006257	1
chr1	212531655	212533959	lncrna.ncrna::mitranscriptome::G006711::G006711	1
chr1	217251748	217265398	lncrna.ncrna::mitranscriptome::G006834::G006834	1
chr1	218337078	218373054	lncrna.ncrna::mitranscriptome::G006858::G006858	1
chr10	382895	385398	lncrna.ncrna::mitranscriptome::G008001::G008001	1
chr10	17764387	17765562	lncrna.ncrna::mitranscriptome::G008621::G008621	1
chr10	60226996	60263226	lncrna.ncrna::mitranscriptome::G009751::G009751	1
chr10	64752003	64781010	lncrna.ncrna::mitranscriptome::G009868::G009868	1
chr10	70276620	70287460	lncrna.ncrna::mitranscriptome::G009954::G009954	1
chr10	70847309	70857284	lncrna.ncrna::mitranscriptome::G009978::G009978	1
chr10	104354693	104360027	lncrna.ncrna::mitranscriptome::G011122::G011122	1
chr10	123063967	123074443	lncrna.ncrna::mitranscriptome::G011655::G011655	1
chr11	27743897	27752384	lncrna.ncrna::mitranscriptome::G013042::G013042	1
chr11	44266979	44275915	lncrna.ncrna::mitranscriptome::G013374::G013374	1
chr11	46148160	46157312	lncrna.ncrna::mitranscriptome::G013439::G013439	1
chr11	89920139	89924705	lncrna.ncrna::mitranscriptome::G015130::G015130	1
chr11	105867282	105877241	lncrna.ncrna::mitranscriptome::G015461::G015461	1
chr11	120088152	120099556	lncrna.ncrna::mitranscriptome::G015934::G015934	1
chr12	386215	389294	lncrna.ncrna::mitranscriptome::G016469::G016469	1
chr12	17653827	17850538	lncrna.ncrna::mitranscriptome::G017198::G017198	1
