chr	start	end	element_ID	p-value
chr1	36273572	36273972	gc19_pc.promCore::gencode::AGO4::ENSG00000134698.10	0.837837837837838
chr12	110011102	110011879	gc19_pc.promCore::gencode::MMAB::ENSG00000139428.7	0.837837837837838
chr11	47374053	47374453	gc19_pc.promCore::gencode::MYBPC3::ENSG00000134571.6	0.864864864864865
chr10	5931334	5936548	gc19_pc.promCore::gencode::FBXO18::ENSG00000134452.15	0.884615384615385
chr16	57513517	57521439	gc19_pc.promCore::gencode::DOK4::ENSG00000125170.6	0.891891891891892
chr17	67146003	67241187	gc19_pc.promCore::gencode::ABCA10::ENSG00000154263.13	0.909090909090909
chr2	241858001	241907048	gc19_pc.promCore::gencode::AC104809.3::ENSG00000226321.3	0.916666666666667
chr5	176057482	176070445	gc19_pc.promCore::gencode::EIF4E1B::ENSG00000175766.7	0.918918918918919
chr4	8271291	8271695	gc19_pc.promCore::gencode::HTRA3::ENSG00000170801.5	0.92
chr5	139781198	139916902	gc19_pc.promCore::gencode::ANKHD1::ENSG00000131503.16	0.945945945945946
chr1	182030647	182031047	gc19_pc.promCore::gencode::ZNF648::ENSG00000179930.5	0.947368421052632
chr20	37101258	37126322	gc19_pc.promCore::gencode::RALGAPB::ENSG00000170471.10	0.958333333333333
chr17	27093922	27182450	gc19_pc.promCore::gencode::FAM222B::ENSG00000173065.9	0.972972972972973
chr12	96883164	97015689	gc19_pc.promCore::gencode::C12orf55::ENSG00000188596.5	1
chr5	49724361	49737401	gc19_pc.promCore::gencode::EMB::ENSG00000170571.7	1
chr21	31992745	31993145	gc19_pc.promCore::gencode::KRTAP20-4::ENSG00000206105.2	1
chr15	23086101	23100205	gc19_pc.promCore::gencode::NIPA1::ENSG00000170113.11	1
chr12	132628841	132635505	gc19_pc.promCore::gencode::NOC4L::ENSG00000184967.2	1
chr19	3707906	3728551	gc19_pc.promCore::gencode::TJP3::ENSG00000105289.10	1
