chr	start	end	element_ID	p-value
chr20	2644671	2645065	gc19_pc.promCore::gencode::IDH3B::ENSG00000101365.16	0.175438596491228
chr8	24151352	24199364	gc19_pc.promCore::gencode::ADAM28::ENSG00000042980.8	0.176470588235294
chr18	18822002	19094063	gc19_pc.promCore::gencode::GREB1L::ENSG00000141449.10	0.181818181818182
chr18	2554491	2571708	gc19_pc.promCore::gencode::METTL4::ENSG00000101574.10	0.186046511627907
chr6	33176071	33176471	gc19_pc.promCore::gencode::RING1::ENSG00000204227.4	0.1875
chr5	137368520	137387850	gc19_pc.promCore::gencode::FAM13B::ENSG00000031003.6	0.2
chr2	101178951	101185616	gc19_pc.promCore::gencode::PDCL3::ENSG00000115539.9	0.2
chr8	94710588	94722190	gc19_pc.promCore::gencode::FAM92A1::ENSG00000188343.8	0.210526315789474
chr19	1095153	1095798	gc19_pc.promCore::gencode::POLR2E::ENSG00000099817.7	0.220338983050847
chr6	31869569	31869969	gc19_pc.promCore::gencode::ZBTB12::ENSG00000204366.3	0.23728813559322
chr7	150779795	150780833	gc19_pc.promCore::gencode::TMUB1::ENSG00000164897.8	0.238805970149254
chr1	178994738	178995230	gc19_pc.promCore::gencode::FAM20B::ENSG00000116199.7	0.25
chr6	30584821	30585221	gc19_pc.promCore::gencode::PPP1R10::ENSG00000204569.5	0.257575757575758
chr15	82544900	82555304	gc19_pc.promCore::gencode::EFTUD1::ENSG00000140598.9	0.263157894736842
chr8	120605048	120685893	gc19_pc.promCore::gencode::ENPP2::ENSG00000136960.8	0.263157894736842
chr12	132628841	132635505	gc19_pc.promCore::gencode::NOC4L::ENSG00000184967.2	0.279411764705882
chr12	6960213	6961343	gc19_pc.promCore::gencode::CDCA3::ENSG00000111665.7	0.288135593220339
chr20	52788292	52790712	gc19_pc.promCore::gencode::CYP24A1::ENSG00000019186.5	0.298507462686567
chr22	21319195	21322289	gc19_pc.promCore::gencode::AIFM3::ENSG00000183773.11	0.311475409836066
chr14	99988700	100070563	gc19_pc.promCore::gencode::CCDC85C::ENSG00000205476.4	0.318181818181818
chr9	134497025	134615661	gc19_pc.promCore::gencode::RAPGEF1::ENSG00000107263.14	0.32258064516129
chr11	55135159	55135359	gc19_pc.promCore::gencode::OR4A15::ENSG00000181958.3	0.333333333333333
chr13	97873487	98009249	gc19_pc.promCore::gencode::MBNL2::ENSG00000139793.14	0.35
chr7	102073352	102076945	gc19_pc.promCore::gencode::ORAI2::ENSG00000160991.11	0.354838709677419
chr3	127439814	127542251	gc19_pc.promCore::gencode::MGLL::ENSG00000074416.9	0.358208955223881
chr3	126242925	126243325	gc19_pc.promCore::gencode::CHST13::ENSG00000180767.5	0.372093023255814
chr12	64797929	64818683	gc19_pc.promCore::gencode::XPOT::ENSG00000184575.7	0.377358490566038
chr6	4135545	4136031	gc19_pc.promCore::gencode::ECI2::ENSG00000198721.8	0.380952380952381
chr22	32750671	32754058	gc19_pc.promCore::gencode::RFPL3::ENSG00000128276.6	0.393939393939394
chr2	233755490	233878182	gc19_pc.promCore::gencode::NGEF::ENSG00000066248.10	0.396825396825397
chr2	60780340	60780902	gc19_pc.promCore::gencode::BCL11A::ENSG00000119866.16	0.4
chr8	133071427	133098102	gc19_pc.promCore::gencode::OC90::ENSG00000258417.2	0.4
chr8	133071427	133071827	gc19_pc.promCore::gencode::OC90::ENSG00000253117.4	0.4
chr10	102089529	102090443	gc19_pc.promCore::gencode::PKD2L1::ENSG00000107593.15	0.403225806451613
chr2	223916331	223917061	gc19_pc.promCore::gencode::KCNE4::ENSG00000152049.5	0.41025641025641
chr2	241858001	241907048	gc19_pc.promCore::gencode::AC104809.3::ENSG00000226321.3	0.416666666666667
chr7	44179800	44181131	gc19_pc.promCore::gencode::MYL7::ENSG00000106631.4	0.440677966101695
chr21	42878331	42903243	gc19_pc.promCore::gencode::TMPRSS2::ENSG00000184012.7	0.444444444444444
chr17	2240605	2282661	gc19_pc.promCore::gencode::SGSM2::ENSG00000141258.8	0.454545454545455
chr16	4986865	5010942	gc19_pc.promCore::gencode::PPL::ENSG00000118898.11	0.474576271186441
chr13	114462015	114471308	gc19_pc.promCore::gencode::TMEM255B::ENSG00000184497.8	0.484375
chr22	45404630	45406080	gc19_pc.promCore::gencode::PHF21B::ENSG00000056487.11	0.492753623188406
chr4	95678918	96025538	gc19_pc.promCore::gencode::BMPR1B::ENSG00000138696.6	0.5
chrX	75004886	75005279	gc19_pc.promCore::gencode::MAGEE2::ENSG00000186675.5	0.5
chr4	187476521	187476921	gc19_pc.promCore::gencode::MTNR1A::ENSG00000168412.6	0.5
chr1	179560547	179609285	gc19_pc.promCore::gencode::TDRD5::ENSG00000162782.11	0.514705882352941
chr15	50555624	50558423	gc19_pc.promCore::gencode::HDC::ENSG00000140287.6	0.529411764705882
chr10	123274493	123358172	gc19_pc.promCore::gencode::FGFR2::ENSG00000066468.16	0.541666666666667
chr4	146686007	146859987	gc19_pc.promCore::gencode::ZNF827::ENSG00000151612.11	0.55
chr11	111321863	111322263	gc19_pc.promCore::gencode::RP11-794P6.2::ENSG00000255093.1	0.557142857142857
chr8	57026541	57026741	gc19_pc.promCore::gencode::MOS::ENSG00000172680.1	0.6
chr8	145515079	145532790	gc19_pc.promCore::gencode::HSF1::ENSG00000185122.6	0.608695652173913
chr14	24605166	24605635	gc19_pc.promCore::gencode::PSME1::ENSG00000092010.10	0.608695652173913
chr12	52911558	52914671	gc19_pc.promCore::gencode::KRT5::ENSG00000186081.7	0.609375
chr14	95922326	95942373	gc19_pc.promCore::gencode::SYNE3::ENSG00000176438.8	0.615384615384615
chr8	19170927	19177300	gc19_pc.promCore::gencode::SH2D4A::ENSG00000104611.7	0.620689655172414
chr12	75720041	75784896	gc19_pc.promCore::gencode::CAPS2::ENSG00000180881.15	0.625
chr1	20915240	20915622	gc19_pc.promCore::gencode::CDA::ENSG00000158825.5	0.636363636363636
chr17	26662427	26667631	gc19_pc.promCore::gencode::TNFAIP1::ENSG00000109079.5	0.641791044776119
chr12	7282093	7285181	gc19_pc.promCore::gencode::CLSTN3::ENSG00000139182.9	0.647058823529412
chrX	48659583	48682061	gc19_pc.promCore::gencode::HDAC6::ENSG00000094631.14	0.659090909090909
chrX	142605103	142605503	gc19_pc.promCore::gencode::SPANXN3::ENSG00000189252.4	0.666666666666667
chr6	30843997	30865051	gc19_pc.promCore::gencode::DDR1::ENSG00000204580.7	0.681818181818182
chr1	12079322	12079789	gc19_pc.promCore::gencode::MIIP::ENSG00000116691.6	0.696969696969697
chr8	145133328	145134525	gc19_pc.promCore::gencode::EXOSC4::ENSG00000178896.6	0.710144927536232
chr1	111888709	111889441	gc19_pc.promCore::gencode::PIFO::ENSG00000173947.9	0.725
chr2	73869320	73869720	gc19_pc.promCore::gencode::NAT8::ENSG00000144035.3	0.727272727272727
chr2	44550241	44589146	gc19_pc.promCore::gencode::PREPL::ENSG00000138078.11	0.74468085106383
chr11	14521157	14521773	gc19_pc.promCore::gencode::COPB1::ENSG00000129083.8	0.75609756097561
chr21	30257493	30257893	gc19_pc.promCore::gencode::N6AMT1::ENSG00000156239.7	0.769230769230769
chr1	241803556	241803901	gc19_pc.promCore::gencode::OPN3::ENSG00000054277.8	0.842105263157895
chr9	91979366	92113245	gc19_pc.promCore::gencode::SEMA4D::ENSG00000187764.7	0.857142857142857
chrX	103173278	103217447	gc19_pc.promCore::gencode::TMSB15B::ENSG00000158427.10	0.875
chrX	9733917	9754537	gc19_pc.promCore::gencode::GPR143::ENSG00000101850.8	0.894736842105263
chr4	72897320	72905290	gc19_pc.promCore::gencode::NPFFR2::ENSG00000056291.13	0.909090909090909
chr3	23847193	23853148	gc19_pc.promCore::gencode::UBE2E1::ENSG00000170142.7	0.916666666666667
chr11	121322711	121461327	gc19_pc.promCore::gencode::SORL1::ENSG00000137642.8	0.92
chr5	140905514	140998822	gc19_pc.promCore::gencode::DIAPH1::ENSG00000131504.11	0.947368421052632
chr3	8943882	9005657	gc19_pc.promCore::gencode::RAD18::ENSG00000070950.5	0.948717948717949
chrX	118708300	118714497	gc19_pc.promCore::gencode::UBE2A::ENSG00000077721.11	0.954545454545455
chr18	2982767	3013513	gc19_pc.promCore::gencode::LPIN2::ENSG00000101577.5	0.962264150943396
chr15	69222663	69307236	gc19_pc.promCore::gencode::NOX5::ENSG00000255346.5	0.964912280701754
chr21	45284866	45374628	gc19_pc.promCore::gencode::AGPAT3::ENSG00000160216.14	0.966101694915254
chr11	118083400	118096009	gc19_pc.promCore::gencode::AMICA1::ENSG00000160593.13	0.966101694915254
chr19	42772488	42798008	gc19_pc.promCore::gencode::CIC::ENSG00000079432.3	0.966101694915254
chr1	52042650	52195905	gc19_pc.promCore::gencode::OSBPL9::ENSG00000117859.14	0.966101694915254
chr16	639156	666844	gc19_pc.promCore::gencode::RAB40C::ENSG00000197562.5	0.966101694915254
chr19	49109799	49110199	gc19_pc.promCore::gencode::SPACA4::ENSG00000177202.1	0.966101694915254
chr4	1166461	1202834	gc19_pc.promCore::gencode::SPON2::ENSG00000159674.7	0.966101694915254
chr17	4235018	4270123	gc19_pc.promCore::gencode::UBE2G1::ENSG00000132388.8	0.966101694915254
chr19	708752	709300	gc19_pc.promCore::gencode::PALM::ENSG00000099864.13	0.96875
chr13	111972814	111973214	gc19_pc.promCore::gencode::TEX29::ENSG00000153495.6	0.969230769230769
chr19	55605964	55629127	gc19_pc.promCore::gencode::PPP1R12C::ENSG00000125503.8	0.96969696969697
chrX	153237577	153246256	gc19_pc.promCore::gencode::TMEM187::ENSG00000177854.7	0.96969696969697
chrX	153714754	153715209	gc19_pc.promCore::gencode::UBL4A::ENSG00000102178.8	0.96969696969697
chr2	32188167	32236499	gc19_pc.promCore::gencode::MEMO1::ENSG00000162959.9	0.970149253731343
chr4	3310561	3388260	gc19_pc.promCore::gencode::RGS12::ENSG00000159788.14	0.970149253731343
chr2	61761213	61765961	gc19_pc.promCore::gencode::XPO1::ENSG00000082898.12	0.970588235294118
chr17	19118727	19186432	gc19_pc.promCore::gencode::EPN2::ENSG00000072134.11	0.971014492753623
chr17	55333011	55372245	gc19_pc.promCore::gencode::MSI2::ENSG00000153944.6	0.971428571428571
chr17	3646634	3704737	gc19_pc.promCore::gencode::ITGAE::ENSG00000083457.7	0.985294117647059
chr13	24471125	24476994	gc19_pc.promCore::gencode::C1QTNF9B::ENSG00000205863.5	1
chr16	55909011	55990143	gc19_pc.promCore::gencode::CES5A::ENSG00000159398.11	1
chr16	57844348	57847883	gc19_pc.promCore::gencode::CTD-2600O9.1::ENSG00000187185.3	1
chr3	75955645	77684275	gc19_pc.promCore::gencode::ROBO2::ENSG00000185008.13	1
chr11	100862610	100863010	gc19_pc.promCore::gencode::TMEM133::ENSG00000170647.2	1
chr5	167718455	167857363	gc19_pc.promCore::gencode::WWC1::ENSG00000113645.9	1
chr1	39546787	39927891	gc19_pc.promCore::gencode::MACF1::ENSG00000127603.19	11.4372897645363
