chr	start	end	element_ID	p-value
chr12	53295531	53343866	gc19_pc.promCore::gencode::KRT8::ENSG00000170421.7	0.10427807486631
chr10	68940001	69456127	gc19_pc.promCore::gencode::CTNNA3::ENSG00000183230.12	0.104895104895105
chr11	57089471	57092601	gc19_pc.promCore::gencode::TNKS1BP1::ENSG00000149115.9	0.106017191977077
chr7	53103148	53103364	gc19_pc.promCore::gencode::POM121L12::ENSG00000221900.4	0.107142857142857
chr4	95678918	96025538	gc19_pc.promCore::gencode::BMPR1B::ENSG00000138696.6	0.109756097560976
chr17	79670203	79680671	gc19_pc.promCore::gencode::SLC25A10::ENSG00000183048.7	0.109919571045576
chr17	79670200	79670531	gc19_pc.promCore::gencode::SLC25A10::ENSG00000262660.1	0.109919571045576
chr15	45465656	45493573	gc19_pc.promCore::gencode::SHF::ENSG00000138606.15	0.116847826086957
chrX	113818350	113818754	gc19_pc.promCore::gencode::HTR2C::ENSG00000147246.5	0.119402985074627
chr6	31783090	31783519	gc19_pc.promCore::gencode::HSPA1A::ENSG00000204389.8	0.121718377088305
chr9	127019684	127062463	gc19_pc.promCore::gencode::NEK6::ENSG00000119408.12	0.121827411167513
chr19	45919917	45982286	gc19_pc.promCore::gencode::ERCC1::ENSG00000012061.11	0.123324396782842
chr8	26148806	26151161	gc19_pc.promCore::gencode::PPP2R2A::ENSG00000221914.4	0.123595505617978
chr3	49711234	49712118	gc19_pc.promCore::gencode::APEH::ENSG00000164062.8	0.126005361930295
chr19	52900901	52909436	gc19_pc.promCore::gencode::ZNF528::ENSG00000167555.9	0.126315789473684
chr11	19138475	19138891	gc19_pc.promCore::gencode::ZDHHC13::ENSG00000177054.9	0.126410835214447
chr19	38209888	38210891	gc19_pc.promCore::gencode::ZNF607::ENSG00000198182.8	0.127710843373494
chr19	36195228	36204029	gc19_pc.promCore::gencode::ZBTB32::ENSG00000011590.9	0.127962085308057
chr16	28857720	28883834	gc19_pc.promCore::gencode::SH2B1::ENSG00000178188.10	0.129716981132075
chrX	118986891	118987161	gc19_pc.promCore::gencode::UPF3B::ENSG00000125351.6	0.130718954248366
chr3	187870871	188326928	gc19_pc.promCore::gencode::LPP::ENSG00000145012.8	0.131578947368421
chr3	47552505	47555451	gc19_pc.promCore::gencode::ELP6::ENSG00000163832.11	0.13216957605985
chr16	57794887	57897157	gc19_pc.promCore::gencode::KIFC3::ENSG00000140859.11	0.136729222520107
chr9	134000747	134103880	gc19_pc.promCore::gencode::NUP214::ENSG00000126883.12	0.136932663429422
chr10	123687216	123688516	gc19_pc.promCore::gencode::ATE1::ENSG00000107669.13	0.138983050847458
chr2	111489949	111744974	gc19_pc.promCore::gencode::ACOXL::ENSG00000153093.14	0.140449438202247
chr2	135809634	135810068	gc19_pc.promCore::gencode::RAB3GAP1::ENSG00000115839.13	0.142156862745098
chr6	46760926	46761326	gc19_pc.promCore::gencode::MEP1A::ENSG00000112818.5	0.142857142857143
chr12	57630675	57634675	gc19_pc.promCore::gencode::NDUFA4L2::ENSG00000185633.6	0.144772117962467
chr11	57193202	57195253	gc19_pc.promCore::gencode::SLC43A3::ENSG00000134802.13	0.146131805157593
chr9	130564953	130565802	gc19_pc.promCore::gencode::FPGS::ENSG00000136877.10	0.14745308310992
chr7	92206831	92219908	gc19_pc.promCore::gencode::FAM133B::ENSG00000234545.3	0.147465437788018
chr2	232825754	233200694	gc19_pc.promCore::gencode::DIS3L2::ENSG00000144535.15	0.151133501259446
chr4	110736465	110736908	gc19_pc.promCore::gencode::GAR1::ENSG00000109534.12	0.151515151515152
chr2	111432674	111435891	gc19_pc.promCore::gencode::BUB1::ENSG00000169679.10	0.151685393258427
chr2	102680803	102770622	gc19_pc.promCore::gencode::IL1R1::ENSG00000115594.7	0.152728472715273
chr16	717885	722907	gc19_pc.promCore::gencode::RHOT2::ENSG00000140983.9	0.152815013404826
chrX	100352977	100355625	gc19_pc.promCore::gencode::CENPI::ENSG00000102384.9	0.153225806451613
chr15	35280226	35280688	gc19_pc.promCore::gencode::ZNF770::ENSG00000198146.4	0.154088050314465
chr20	61273732	61299343	gc19_pc.promCore::gencode::SLCO4A1::ENSG00000101187.11	0.155495978552279
chr6	138539532	138539827	gc19_pc.promCore::gencode::PBOV1::ENSG00000254440.2	0.155555555555556
chr8	79428173	79503665	gc19_pc.promCore::gencode::PKIA::ENSG00000171033.8	0.157142857142857
chr3	55515024	55524173	gc19_pc.promCore::gencode::WNT5A::ENSG00000114251.9	0.157303370786517
chr12	39114824	39301432	gc19_pc.promCore::gencode::CPNE8::ENSG00000139117.9	0.15979381443299
chr16	67487418	67515340	gc19_pc.promCore::gencode::ATP6V0D1::ENSG00000159720.7	0.160857908847185
chr17	177122	236245	gc19_pc.promCore::gencode::RPH3AL::ENSG00000181031.11	0.160919540229885
chr14	21699381	21737853	gc19_pc.promCore::gencode::HNRNPC::ENSG00000092199.13	0.162162162162162
chr6	32920038	32937022	gc19_pc.promCore::gencode::HLA-DMA::ENSG00000204257.10	0.163120567375887
chr9	140032641	140033938	gc19_pc.promCore::gencode::GRIN1::ENSG00000176884.10	0.164420485175202
chr4	47487104	47487515	gc19_pc.promCore::gencode::ATP10D::ENSG00000145246.9	0.164893617021277
chr4	56261923	56283495	gc19_pc.promCore::gencode::TMEM165::ENSG00000134851.8	0.167567567567568
chr2	27886137	27886537	gc19_pc.promCore::gencode::SLC4A1AP::ENSG00000163798.9	0.168421052631579
chr2	220088506	220094639	gc19_pc.promCore::gencode::ATG9A::ENSG00000198925.6	0.170426065162907
chr14	77582710	77648369	gc19_pc.promCore::gencode::TMEM63C::ENSG00000165548.6	0.175853018372703
chr11	71934544	71948903	gc19_pc.promCore::gencode::INPPL1::ENSG00000165458.9	0.178329571106095
chr6	83775278	83775760	gc19_pc.promCore::gencode::UBE3D::ENSG00000118420.12	0.179012345679012
chr3	38173237	38178933	gc19_pc.promCore::gencode::ACAA1::ENSG00000060971.13	0.180974477958237
chr4	87028278	87515484	gc19_pc.promCore::gencode::MAPK10::ENSG00000109339.14	0.181818181818182
chr4	116034832	116035232	gc19_pc.promCore::gencode::NDST4::ENSG00000138653.5	0.181818181818182
chr14	24422594	24435766	gc19_pc.promCore::gencode::DHRS4::ENSG00000157326.14	0.182464454976303
chr2	97405777	97406001	gc19_pc.promCore::gencode::LMAN2L::ENSG00000114988.7	0.182844243792325
chrX	85403261	85969854	gc19_pc.promCore::gencode::DACH2::ENSG00000126733.16	0.184210526315789
chr16	83981686	83990792	gc19_pc.promCore::gencode::OSGIN1::ENSG00000140961.8	0.184971098265896
chr11	64757614	64764717	gc19_pc.promCore::gencode::BATF2::ENSG00000168062.5	0.187667560321716
chr5	61601788	61657272	gc19_pc.promCore::gencode::KIF2A::ENSG00000068796.12	0.187817258883249
chr16	30546000	30546868	gc19_pc.promCore::gencode::ZNF747::ENSG00000169955.6	0.190348525469169
chr12	102872229	102874623	gc19_pc.promCore::gencode::IGF1::ENSG00000017427.11	0.19047619047619
chr1	78511385	78511778	gc19_pc.promCore::gencode::GIPC2::ENSG00000137960.5	0.191011235955056
chr11	118938292	118938534	gc19_pc.promCore::gencode::VPS11::ENSG00000160695.10	0.19106699751861
chr16	30134089	30135027	gc19_pc.promCore::gencode::MAPK3::ENSG00000102882.7	0.193029490616622
chr1	28832254	28845172	gc19_pc.promCore::gencode::RCC1::ENSG00000180198.11	0.193384223918575
chr16	11680029	11730437	gc19_pc.promCore::gencode::LITAF::ENSG00000189067.8	0.194805194805195
chr12	98987168	98987702	gc19_pc.promCore::gencode::SLC25A3::ENSG00000075415.8	0.195266272189349
chr15	91565543	91566033	gc19_pc.promCore::gencode::VPS33B::ENSG00000184056.10	0.200460829493088
chr17	67264815	67323585	gc19_pc.promCore::gencode::ABCA5::ENSG00000154265.11	0.20253164556962
chr21	18811007	18811407	gc19_pc.promCore::gencode::C21orf37::ENSG00000232560.2	0.20253164556962
chr10	106088482	106098362	gc19_pc.promCore::gencode::ITPRIP::ENSG00000148841.11	0.205882352941176
chr22	19701786	19707822	gc19_pc.promCore::gencode::SEPT5::ENSG00000184702.13	0.206434316353887
chr9	128003409	128003809	gc19_pc.promCore::gencode::HSPA5::ENSG00000044574.7	0.207317073170732
chr12	4918141	4918541	gc19_pc.promCore::gencode::KCNA6::ENSG00000151079.6	0.209150326797386
chr8	10512412	10512812	gc19_pc.promCore::gencode::RP1L1::ENSG00000183638.5	0.20979020979021
chr11	67775847	67777989	gc19_pc.promCore::gencode::ALDH3B1::ENSG00000006534.11	0.211796246648794
chr3	186500793	186502191	gc19_pc.promCore::gencode::EIF4A2::ENSG00000156976.10	0.212121212121212
chr8	15397531	15480788	gc19_pc.promCore::gencode::TUSC3::ENSG00000104723.16	0.214285714285714
chr13	20356897	20357342	gc19_pc.promCore::gencode::PSPC1::ENSG00000121390.13	0.215384615384615
chr3	151985628	152133046	gc19_pc.promCore::gencode::MBNL1::ENSG00000152601.13	0.216216216216216
chr1	1981708	2066628	gc19_pc.promCore::gencode::PRKCZ::ENSG00000067606.11	0.216577540106952
chr16	53088744	53242562	gc19_pc.promCore::gencode::CHD9::ENSG00000177200.11	0.217021276595745
chr2	25391240	25391972	gc19_pc.promCore::gencode::POMC::ENSG00000115138.6	0.218274111675127
chr15	62937180	62937690	gc19_pc.promCore::gencode::RP11-625H11.1::ENSG00000259458.1	0.21875
chr13	32605236	32862187	gc19_pc.promCore::gencode::FRY::ENSG00000073910.15	0.219718309859155
chr17	27255108	27278989	gc19_pc.promCore::gencode::PHF12::ENSG00000109118.9	0.219839142091153
chr6	109416112	109477193	gc19_pc.promCore::gencode::CEP57L1::ENSG00000183137.10	0.225287356321839
chr2	183982040	183989372	gc19_pc.promCore::gencode::NUP35::ENSG00000163002.8	0.227906976744186
chr9	78505359	78803754	gc19_pc.promCore::gencode::PCSK5::ENSG00000099139.9	0.228070175438596
chr11	62366589	62369512	gc19_pc.promCore::gencode::MTA2::ENSG00000149480.2	0.229064039408867
chr17	37353755	37354156	gc19_pc.promCore::gencode::CACNB1::ENSG00000067191.11	0.230563002680965
chr14	51411121	51411654	gc19_pc.promCore::gencode::PYGL::ENSG00000100504.12	0.230769230769231
chr7	100270953	100273960	gc19_pc.promCore::gencode::GNB2::ENSG00000172354.5	0.238461538461538
chr3	123123208	123168805	gc19_pc.promCore::gencode::ADCY5::ENSG00000173175.10	0.24047619047619
chr14	93389224	93389704	gc19_pc.promCore::gencode::CHGA::ENSG00000100604.8	0.242130750605327
chr17	7990821	7991221	gc19_pc.promCore::gencode::ALOX12B::ENSG00000179477.5	0.243967828418231
chr4	83905997	83934279	gc19_pc.promCore::gencode::LIN54::ENSG00000189308.6	0.245614035087719
chr4	46878577	46911452	gc19_pc.promCore::gencode::COX7B2::ENSG00000170516.12	0.25
chrX	123093861	123097219	gc19_pc.promCore::gencode::STAG2::ENSG00000101972.14	0.25
chr2	71558657	71634568	gc19_pc.promCore::gencode::ZNF638::ENSG00000075292.14	0.251552795031056
chrX	129039896	129047538	gc19_pc.promCore::gencode::UTP14A::ENSG00000156697.8	0.253521126760563
chr15	83474606	83475022	gc19_pc.promCore::gencode::FSD2::ENSG00000186628.8	0.255244755244755
chr5	36207165	36242581	gc19_pc.promCore::gencode::NADK2::ENSG00000152620.8	0.257142857142857
chr5	72111938	72189702	gc19_pc.promCore::gencode::TNPO1::ENSG00000083312.13	0.258675078864353
chr7	11013298	11013698	gc19_pc.promCore::gencode::PHF14::ENSG00000106443.10	0.266272189349112
chrX	48754841	48755600	gc19_pc.promCore::gencode::TIMM17B::ENSG00000126768.8	0.266272189349112
chr19	22469009	22469451	gc19_pc.promCore::gencode::ZNF729::ENSG00000196350.7	0.266666666666667
chr12	72233286	72233757	gc19_pc.promCore::gencode::TBC1D15::ENSG00000121749.11	0.267857142857143
chr3	17448041	17784344	gc19_pc.promCore::gencode::TBC1D5::ENSG00000131374.10	0.268
chr10	28527466	28623615	gc19_pc.promCore::gencode::MPP7::ENSG00000150054.14	0.269076305220884
chr5	148724792	148725264	gc19_pc.promCore::gencode::GRPEL2::ENSG00000164284.10	0.271264367816092
chr17	46703635	46704039	gc19_pc.promCore::gencode::HOXB9::ENSG00000170689.8	0.272289156626506
chr11	111944609	111945708	gc19_pc.promCore::gencode::C11orf57::ENSG00000150776.13	0.274074074074074
chr9	79792068	80021083	gc19_pc.promCore::gencode::VPS13A::ENSG00000197969.7	0.276679841897233
chr1	144866511	145076386	gc19_pc.promCore::gencode::PDE4DIP::ENSG00000178104.15	0.277027027027027
chr2	171669522	171678796	gc19_pc.promCore::gencode::GAD1::ENSG00000128683.9	0.277310924369748
chr11	102188025	102196151	gc19_pc.promCore::gencode::BIRC3::ENSG00000023445.9	0.27741935483871
chr7	99214370	99217229	gc19_pc.promCore::gencode::ZSCAN25::ENSG00000197037.6	0.278301886792453
chr10	23216752	23217213	gc19_pc.promCore::gencode::ARMC3::ENSG00000165309.9	0.27906976744186
chr7	94285436	94285881	gc19_pc.promCore::gencode::PEG10::ENSG00000242265.1	0.279220779220779
chr7	100065699	100077102	gc19_pc.promCore::gencode::TSC22D4::ENSG00000166925.4	0.279487179487179
chr16	34256306	34256706	gc19_pc.promCore::gencode::CTD-2144E22.5::ENSG00000179755.2	0.28
chr1	113008962	113051599	gc19_pc.promCore::gencode::WNT2B::ENSG00000134245.13	0.280660377358491
chr20	33462544	33464448	gc19_pc.promCore::gencode::ACSS2::ENSG00000131069.15	0.280701754385965
chr10	103991640	104001431	gc19_pc.promCore::gencode::PITX3::ENSG00000107859.5	0.280701754385965
chr12	16754930	16763728	gc19_pc.promCore::gencode::LMO3::ENSG00000048540.10	0.28125
chr1	23345740	23403926	gc19_pc.promCore::gencode::KDM1A::ENSG00000004487.11	0.281578947368421
chrX	54833831	54835692	gc19_pc.promCore::gencode::MAGED2::ENSG00000102316.12	0.283018867924528
chr9	130635152	130640222	gc19_pc.promCore::gencode::AK1::ENSG00000106992.13	0.284182305630027
chr19	49403106	49404254	gc19_pc.promCore::gencode::NUCB1::ENSG00000104805.11	0.284182305630027
chr19	46088022	46105670	gc19_pc.promCore::gencode::OPA3::ENSG00000125741.4	0.284182305630027
chr20	62496395	62496846	gc19_pc.promCore::gencode::TPD52L2::ENSG00000101150.13	0.284182305630027
chr11	45307275	45308070	gc19_pc.promCore::gencode::SYT13::ENSG00000019505.3	0.285714285714286
chr1	54519073	54520005	gc19_pc.promCore::gencode::TCEANC2::ENSG00000116205.6	0.285714285714286
chr13	52158443	52158823	gc19_pc.promCore::gencode::WDFY2::ENSG00000139668.7	0.285714285714286
chr19	7741313	7742173	gc19_pc.promCore::gencode::C19orf59::ENSG00000183019.3	0.286697247706422
chr11	66383896	66406605	gc19_pc.promCore::gencode::RBM4::ENSG00000173933.15	0.28686327077748
chr13	97873487	98009249	gc19_pc.promCore::gencode::MBNL2::ENSG00000139793.14	0.287128712871287
chr2	102608105	102625176	gc19_pc.promCore::gencode::IL1R2::ENSG00000115590.9	0.287671232876712
chr8	42948457	42948860	gc19_pc.promCore::gencode::POMK::ENSG00000185900.5	0.288311688311688
chr8	74206646	74209408	gc19_pc.promCore::gencode::RDH10::ENSG00000121039.5	0.288659793814433
chr11	27681005	27743805	gc19_pc.promCore::gencode::BDNF::ENSG00000176697.14	0.290155440414508
chr5	52405372	52406093	gc19_pc.promCore::gencode::MOCS2::ENSG00000164172.14	0.290322580645161
chr6	110679475	110679675	gc19_pc.promCore::gencode::METTL24::ENSG00000053328.8	0.291228070175439
chr7	94953819	95025873	gc19_pc.promCore::gencode::PON1::ENSG00000005421.4	0.29434053531119
chr17	27093922	27182450	gc19_pc.promCore::gencode::FAM222B::ENSG00000173065.9	0.294906166219839
chrX	48325680	48328844	gc19_pc.promCore::gencode::SLC38A5::ENSG00000017483.10	0.29585798816568
chr19	8154917	8214930	gc19_pc.promCore::gencode::FBN3::ENSG00000142449.8	0.297101449275362
chr19	53652640	53662513	gc19_pc.promCore::gencode::ZNF347::ENSG00000197937.8	0.297872340425532
chr3	113557064	113616538	gc19_pc.promCore::gencode::GRAMD1C::ENSG00000178075.15	0.298319327731092
chrX	21958490	21959162	gc19_pc.promCore::gencode::SMS::ENSG00000102172.11	0.298507462686567
chr2	66662064	66736058	gc19_pc.promCore::gencode::MEIS1::ENSG00000143995.15	0.298969072164948
chr12	10541409	10542817	gc19_pc.promCore::gencode::KLRK1::ENSG00000213809.4	0.3
chr19	814769	822167	gc19_pc.promCore::gencode::LPPR3::ENSG00000129951.14	0.302030456852792
chr4	147442669	147443323	gc19_pc.promCore::gencode::SLC10A7::ENSG00000120519.10	0.302197802197802
chr5	121413780	121414180	gc19_pc.promCore::gencode::LOX::ENSG00000113083.8	0.303225806451613
chr5	32531538	32585905	gc19_pc.promCore::gencode::SUB1::ENSG00000113387.7	0.307304785894207
chr15	78829822	78830222	gc19_pc.promCore::gencode::AC027228.1::ENSG00000268838.1	0.308310991957105
chr8	145064025	145066025	gc19_pc.promCore::gencode::GRINA::ENSG00000178719.12	0.310432569974555
chr20	61880029	61904246	gc19_pc.promCore::gencode::NKAIN4::ENSG00000101198.10	0.310991957104558
chr17	33348230	33416538	gc19_pc.promCore::gencode::RFFL::ENSG00000092871.12	0.311572700296736
chr10	48354823	48364585	gc19_pc.promCore::gencode::ZNF488::ENSG00000165388.8	0.311594202898551
chr12	8759412	8765667	gc19_pc.promCore::gencode::AICDA::ENSG00000111732.6	0.313609467455621
chr19	51305306	51308386	gc19_pc.promCore::gencode::C19orf48::ENSG00000167747.9	0.314487632508834
chr19	56643767	56657656	gc19_pc.promCore::gencode::ZNF444::ENSG00000167685.10	0.315104166666667
chr6	41010092	41010656	gc19_pc.promCore::gencode::TSPO2::ENSG00000112212.7	0.316037735849057
chr12	56551744	56552185	gc19_pc.promCore::gencode::MYL6::ENSG00000092841.14	0.320610687022901
chr12	52715119	52715382	gc19_pc.promCore::gencode::KRT83::ENSG00000170523.3	0.32171581769437
chr8	52729942	52730342	gc19_pc.promCore::gencode::AC090186.1::ENSG00000232941.1	0.324675324675325
chr9	12685238	12695919	gc19_pc.promCore::gencode::TYRP1::ENSG00000107165.8	0.325443786982249
chr6	123316915	123318033	gc19_pc.promCore::gencode::CLVS2::ENSG00000146352.8	0.326923076923077
chr9	4984885	5041833	gc19_pc.promCore::gencode::JAK2::ENSG00000096968.8	0.328125
chr11	5700837	5960049	gc19_pc.promCore::gencode::TRIM5::ENSG00000132256.14	0.333333333333333
chr3	11610198	11762420	gc19_pc.promCore::gencode::VGLL4::ENSG00000144560.9	0.333333333333333
chr19	43421789	43423915	gc19_pc.promCore::gencode::PSG6::ENSG00000170848.11	0.335664335664336
chr20	47790600	47805104	gc19_pc.promCore::gencode::STAU1::ENSG00000124214.15	0.335697399527187
chr17	59668541	59668763	gc19_pc.promCore::gencode::NACA2::ENSG00000253506.1	0.337078651685393
chr7	27153264	27180038	gc19_pc.promCore::gencode::HOXA3::ENSG00000105997.18	0.338164251207729
chrX	71522518	71527237	gc19_pc.promCore::gencode::CITED1::ENSG00000125931.6	0.34136546184739
chr13	49925068	50018462	gc19_pc.promCore::gencode::CAB39L::ENSG00000102547.14	0.34156378600823
chr21	46237683	46238244	gc19_pc.promCore::gencode::SUMO3::ENSG00000184900.11	0.342105263157895
