chr	start	end	element_ID	p-value
chr8	18541442	18942440	gc19_pc.promCore::gencode::PSD3::ENSG00000156011.12	0.0824742268041237
chr8	53160886	53322565	gc19_pc.promCore::gencode::ST18::ENSG00000147488.7	0.0851063829787234
chr3	180319717	180320549	gc19_pc.promCore::gencode::TTC14::ENSG00000163728.6	0.0869565217391304
chr7	5085251	5085752	gc19_pc.promCore::gencode::RBAK::ENSG00000146587.13	0.0901639344262295
chr9	4679358	4679765	gc19_pc.promCore::gencode::CDC37L1::ENSG00000106993.7	0.094017094017094
chr17	55037937	55038615	gc19_pc.promCore::gencode::COIL::ENSG00000121058.4	0.0977443609022556
chr7	26240166	26240566	gc19_pc.promCore::gencode::HNRNPA2B1::ENSG00000122566.16	0.0980392156862745
chr18	9102427	9104279	gc19_pc.promCore::gencode::NDUFV2::ENSG00000178127.8	0.0983606557377049
chr6	28972837	28973237	gc19_pc.promCore::gencode::ZNF311::ENSG00000197935.6	0.102040816326531
chr10	6186680	6266328	gc19_pc.promCore::gencode::PFKFB3::ENSG00000170525.14	0.105263157894737
chr9	136242916	136243483	gc19_pc.promCore::gencode::C9orf96::ENSG00000198870.6	0.111111111111111
chr4	109571539	109572002	gc19_pc.promCore::gencode::OSTC::ENSG00000198856.8	0.114285714285714
chr11	794975	798516	gc19_pc.promCore::gencode::SLC25A22::ENSG00000177542.6	0.114754098360656
chr3	184079305	184081421	gc19_pc.promCore::gencode::POLR2H::ENSG00000163882.5	0.119266055045872
chr9	36036229	36036629	gc19_pc.promCore::gencode::RECK::ENSG00000122707.7	0.125925925925926
chr7	91752958	91772466	gc19_pc.promCore::gencode::CYP51A1::ENSG00000001630.11	0.126126126126126
chr11	16759747	16760404	gc19_pc.promCore::gencode::C11orf58::ENSG00000110696.5	0.133333333333333
chr6	17281376	17283002	gc19_pc.promCore::gencode::RBM24::ENSG00000112183.10	0.135593220338983
chr19	18586543	18633137	gc19_pc.promCore::gencode::ELL::ENSG00000105656.8	0.139344262295082
chr6	83775278	83775760	gc19_pc.promCore::gencode::UBE3D::ENSG00000118420.12	0.141304347826087
chr20	58508623	58517378	gc19_pc.promCore::gencode::FAM217B::ENSG00000196227.6	0.148936170212766
chr20	25013108	25039816	gc19_pc.promCore::gencode::ACSS1::ENSG00000154930.10	0.149532710280374
chr1	19966847	19974303	gc19_pc.promCore::gencode::NBL1::ENSG00000158747.9	0.153846153846154
chr12	132195433	132237647	gc19_pc.promCore::gencode::SFSWAP::ENSG00000061936.5	0.155963302752294
chrX	15870425	15873254	gc19_pc.promCore::gencode::AP1S2::ENSG00000182287.9	0.159574468085106
chr20	24973078	24973815	gc19_pc.promCore::gencode::APMAP::ENSG00000101474.7	0.163934426229508
chr3	179065279	179080345	gc19_pc.promCore::gencode::MFN1::ENSG00000171109.14	0.164948453608247
chr2	27592680	27593553	gc19_pc.promCore::gencode::EIF2B4::ENSG00000115211.11	0.180327868852459
chr16	67213881	67218143	gc19_pc.promCore::gencode::KIAA0895L::ENSG00000196123.8	0.180327868852459
chr20	42838516	42839631	gc19_pc.promCore::gencode::OSER1::ENSG00000132823.6	0.180327868852459
chr17	41169967	41177340	gc19_pc.promCore::gencode::VAT1::ENSG00000108828.11	0.180327868852459
chr5	71402860	71475654	gc19_pc.promCore::gencode::MAP1B::ENSG00000131711.10	0.181818181818182
chr12	120635411	120639238	gc19_pc.promCore::gencode::RPLP0::ENSG00000089157.11	0.183206106870229
chr4	122062854	122148821	gc19_pc.promCore::gencode::TNIP3::ENSG00000050730.11	0.184782608695652
chr13	114138391	114145467	gc19_pc.promCore::gencode::DCUN1D2::ENSG00000150401.10	0.186440677966102
chr4	104020786	104021240	gc19_pc.promCore::gencode::BDH2::ENSG00000164039.10	0.191489361702128
chr7	29845901	29874540	gc19_pc.promCore::gencode::WIPF3::ENSG00000122574.6	0.191919191919192
chr5	138851907	138852107	gc19_pc.promCore::gencode::AC138517.1::ENSG00000269071.1	0.19672131147541
chr12	15815053	16035463	gc19_pc.promCore::gencode::EPS8::ENSG00000151491.8	0.2
chr21	33031734	33032178	gc19_pc.promCore::gencode::SOD1::ENSG00000142168.10	0.201834862385321
chr1	78148143	78149304	gc19_pc.promCore::gencode::ZZZ3::ENSG00000036549.8	0.205128205128205
chr2	166095711	166152333	gc19_pc.promCore::gencode::SCN2A::ENSG00000136531.9	0.206349206349206
chr1	95391137	95393034	gc19_pc.promCore::gencode::CNN3::ENSG00000117519.11	0.208695652173913
chr1	26560490	26584363	gc19_pc.promCore::gencode::CEP85::ENSG00000130695.9	0.213114754098361
chr5	112257507	112258436	gc19_pc.promCore::gencode::REEP5::ENSG00000129625.8	0.216666666666667
chrX	74375914	74376767	gc19_pc.promCore::gencode::ABCB7::ENSG00000131269.11	0.217391304347826
chr5	145979739	146461254	gc19_pc.promCore::gencode::PPP2R2B::ENSG00000156475.14	0.227272727272727
chr9	34458632	34513309	gc19_pc.promCore::gencode::DNAI1::ENSG00000122735.11	0.228346456692913
chr11	72293213	72385697	gc19_pc.promCore::gencode::PDE2A::ENSG00000186642.11	0.229508196721311
chr4	47792077	47840323	gc19_pc.promCore::gencode::CORIN::ENSG00000145244.7	0.2375
chr4	81187552	81187978	gc19_pc.promCore::gencode::FGF5::ENSG00000138675.12	0.238095238095238
chr1	115289280	115301497	gc19_pc.promCore::gencode::CSDE1::ENSG00000009307.11	0.242424242424242
chr16	67552120	67578496	gc19_pc.promCore::gencode::FAM65A::ENSG00000039523.13	0.262295081967213
chr22	20748204	20749118	gc19_pc.promCore::gencode::ZNF74::ENSG00000185252.13	0.263157894736842
chr19	44123551	44124226	gc19_pc.promCore::gencode::ZNF428::ENSG00000131116.7	0.263636363636364
chr17	57408862	57422716	gc19_pc.promCore::gencode::YPEL2::ENSG00000175155.4	0.272058823529412
chr8	88886199	88886496	gc19_pc.promCore::gencode::DCAF4L2::ENSG00000176566.3	0.272727272727273
chr5	180229594	180242780	gc19_pc.promCore::gencode::MGAT1::ENSG00000131446.11	0.273584905660377
chr3	132378595	132379767	gc19_pc.promCore::gencode::ACAD11::ENSG00000240303.3	0.277227722772277
chr15	27111309	27125889	gc19_pc.promCore::gencode::GABRA5::ENSG00000186297.7	0.277777777777778
chr19	49142516	49149769	gc19_pc.promCore::gencode::CA11::ENSG00000063180.4	0.278688524590164
chr6	83885501	83903855	gc19_pc.promCore::gencode::PGM3::ENSG00000013375.11	0.282608695652174
chr5	72251607	72252097	gc19_pc.promCore::gencode::FCHO2::ENSG00000157107.9	0.285714285714286
chr16	28517955	28523572	gc19_pc.promCore::gencode::IL27::ENSG00000197272.2	0.286764705882353
chr12	10183075	10183475	gc19_pc.promCore::gencode::CLEC9A::ENSG00000197992.2	0.287128712871287
chr15	51747210	51915230	gc19_pc.promCore::gencode::DMXL2::ENSG00000104093.9	0.288
chr5	94726847	94764582	gc19_pc.promCore::gencode::FAM81B::ENSG00000153347.5	0.29126213592233
chr2	178257171	178257517	gc19_pc.promCore::gencode::AGPS::ENSG00000018510.8	0.292035398230089
chr14	71787907	72085672	gc19_pc.promCore::gencode::SIPA1L1::ENSG00000197555.5	0.294642857142857
chr4	156587662	156589014	gc19_pc.promCore::gencode::GUCY1A3::ENSG00000164116.12	0.318181818181818
chr14	73453452	73494120	gc19_pc.promCore::gencode::ZFYVE1::ENSG00000165861.9	0.327868852459016
chr7	6487363	6487843	gc19_pc.promCore::gencode::DAGLB::ENSG00000164535.10	0.32824427480916
chr4	109087257	109090312	gc19_pc.promCore::gencode::LEF1::ENSG00000138795.5	0.333333333333333
chr1	167189865	167341416	gc19_pc.promCore::gencode::POU2F1::ENSG00000143190.17	0.333333333333333
chr8	42751528	42752633	gc19_pc.promCore::gencode::RNF170::ENSG00000120925.9	0.333333333333333
chr4	186570560	186878006	gc19_pc.promCore::gencode::SORBS2::ENSG00000154556.13	0.333333333333333
chr5	126984535	126988940	gc19_pc.promCore::gencode::CTXN3::ENSG00000205279.4	0.336633663366337
chr2	230932805	230933915	gc19_pc.promCore::gencode::SLC16A14::ENSG00000163053.6	0.341772151898734
chr3	168845622	169381458	gc19_pc.promCore::gencode::MECOM::ENSG00000085276.13	0.342465753424658
chr12	88497765	88536193	gc19_pc.promCore::gencode::CEP290::ENSG00000198707.10	0.346666666666667
chr7	128864663	129017578	gc19_pc.promCore::gencode::AHCYL2::ENSG00000158467.12	0.352459016393443
chr14	21525780	21526051	gc19_pc.promCore::gencode::RNASE8::ENSG00000173431.2	0.357142857142857
chr1	204591133	204655061	gc19_pc.promCore::gencode::LRRN2::ENSG00000170382.7	0.360294117647059
chr4	140477162	140528053	gc19_pc.promCore::gencode::SETD7::ENSG00000145391.9	0.36036036036036
chr13	50656106	50656506	gc19_pc.promCore::gencode::DLEU1::ENSG00000176124.7	0.363636363636364
chr20	1974194	1974932	gc19_pc.promCore::gencode::PDYN::ENSG00000101327.4	0.365217391304348
chr2	208394260	208440209	gc19_pc.promCore::gencode::CREB1::ENSG00000118260.10	0.366666666666667
chr11	47612362	47616411	gc19_pc.promCore::gencode::C1QTNF4::ENSG00000172247.3	0.368852459016393
chr15	79102628	79170781	gc19_pc.promCore::gencode::MORF4L1::ENSG00000185787.10	0.37037037037037
chr5	161494345	161521739	gc19_pc.promCore::gencode::GABRG2::ENSG00000113327.10	0.375
chr8	30241743	30300332	gc19_pc.promCore::gencode::RBPMS::ENSG00000157110.11	0.37593984962406
chr7	56131494	56132213	gc19_pc.promCore::gencode::SUMF2::ENSG00000129103.13	0.378378378378378
chr7	20370124	20370945	gc19_pc.promCore::gencode::ITGB8::ENSG00000105855.5	0.38
chr6	5003692	5004481	gc19_pc.promCore::gencode::RPP40::ENSG00000124787.9	0.380434782608696
chr9	138151275	138151475	gc19_pc.promCore::gencode::AL390778.1::ENSG00000269408.1	0.388429752066116
chr19	42754393	42759509	gc19_pc.promCore::gencode::ERF::ENSG00000105722.5	0.39344262295082
chr9	37576050	37589071	gc19_pc.promCore::gencode::FBXO10::ENSG00000147912.8	0.397058823529412
chr13	25591340	25591740	gc19_pc.promCore::gencode::LSP1::ENSG00000269099.1	0.398230088495575
chr11	1873999	1897906	gc19_pc.promCore::gencode::LSP1::ENSG00000130592.9	0.398230088495575
chr13	100258718	100523471	gc19_pc.promCore::gencode::CLYBL::ENSG00000125246.11	0.4
chr22	28197286	28197686	gc19_pc.promCore::gencode::MN1::ENSG00000169184.5	0.403361344537815
chr16	72158552	72210977	gc19_pc.promCore::gencode::PMFBP1::ENSG00000118557.11	0.405405405405405
chr9	27108938	27109650	gc19_pc.promCore::gencode::TEK::ENSG00000120156.16	0.407894736842105
chr4	2463746	2491737	gc19_pc.promCore::gencode::RNF4::ENSG00000063978.11	0.409836065573771
chr7	36429214	36462531	gc19_pc.promCore::gencode::ANLN::ENSG00000011426.6	0.411764705882353
chr14	106384094	106384496	gc19_pc.promCore::gencode::KIAA0125::ENSG00000226777.3	0.413333333333333
chr16	85145914	85146314	gc19_pc.promCore::gencode::FAM92B::ENSG00000153789.8	0.418032786885246
chr10	50709968	50747784	gc19_pc.promCore::gencode::ERCC6::ENSG00000225830.6	0.42
chr11	5255513	5256800	gc19_pc.promCore::gencode::HBD::ENSG00000223609.3	0.421052631578947
chr11	6220175	6220453	gc19_pc.promCore::gencode::OR52W1::ENSG00000175485.2	0.422018348623853
chr15	75040984	75041384	gc19_pc.promCore::gencode::CYP1A2::ENSG00000140505.6	0.426229508196721
chr5	54253474	54253874	gc19_pc.promCore::gencode::RP11-45H22.3::ENSG00000249016.1	0.426229508196721
chr2	113190896	113192265	gc19_pc.promCore::gencode::RGPD8::ENSG00000169629.7	0.432835820895522
chr2	218706683	218867918	gc19_pc.promCore::gencode::TNS1::ENSG00000079308.12	0.433628318584071
chr4	149358012	149366050	gc19_pc.promCore::gencode::NR3C2::ENSG00000151623.10	0.434782608695652
chr3	172858858	172859258	gc19_pc.promCore::gencode::SPATA16::ENSG00000144962.6	0.435185185185185
chr21	46077648	46077896	gc19_pc.promCore::gencode::KRTAP12-3::ENSG00000205439.8	0.442622950819672
chr16	89641975	89662183	gc19_pc.promCore::gencode::CPNE7::ENSG00000178773.10	0.450819672131148
chr11	113295373	113346311	gc19_pc.promCore::gencode::DRD2::ENSG00000149295.9	0.455555555555556
chr3	97483171	97504060	gc19_pc.promCore::gencode::ARL6::ENSG00000113966.5	0.456140350877193
chr11	100999801	101001455	gc19_pc.promCore::gencode::PGR::ENSG00000082175.10	0.458333333333333
chr2	143848730	143887082	gc19_pc.promCore::gencode::ARHGAP15::ENSG00000075884.8	0.4625
chr7	1727554	1784232	gc19_pc.promCore::gencode::ELFN1::ENSG00000225968.4	0.463414634146341
chr2	127656271	127657297	gc19_pc.promCore::gencode::AC114783.1::ENSG00000237524.3	0.467532467532468
chr5	179043725	179061985	gc19_pc.promCore::gencode::HNRNPH1::ENSG00000169045.13	0.472727272727273
chr13	78109608	78110094	gc19_pc.promCore::gencode::SCEL::ENSG00000136155.12	0.473684210526316
chr20	32398909	32399274	gc19_pc.promCore::gencode::CHMP4B::ENSG00000101421.3	0.475409836065574
chr22	38092810	38147604	gc19_pc.promCore::gencode::TRIOBP::ENSG00000100106.15	0.483606557377049
chr16	68057570	68057970	gc19_pc.promCore::gencode::DDX28::ENSG00000182810.5	0.488549618320611
chr19	51466481	51473129	gc19_pc.promCore::gencode::KLK6::ENSG00000167755.9	0.490566037735849
chr15	73924904	73926675	gc19_pc.promCore::gencode::NPTN::ENSG00000156642.12	0.490566037735849
chr5	179563576	179636353	gc19_pc.promCore::gencode::RASGEF1C::ENSG00000146090.11	0.490909090909091
chr8	74205052	74208224	gc19_pc.promCore::gencode::RPL7::ENSG00000147604.9	0.491228070175439
chr17	73505769	73511864	gc19_pc.promCore::gencode::CASKIN2::ENSG00000177303.5	0.491803278688525
chr13	36788525	36872179	gc19_pc.promCore::gencode::SOHLH2::ENSG00000120669.11	0.492537313432836
chr16	57644363	57687342	gc19_pc.promCore::gencode::GPR56::ENSG00000205336.7	0.5
chr4	20254682	20600175	gc19_pc.promCore::gencode::SLIT2::ENSG00000145147.15	0.5
chr7	35733976	35735381	gc19_pc.promCore::gencode::HERPUD2::ENSG00000122557.5	0.510204081632653
chr21	31311618	31312540	gc19_pc.promCore::gencode::GRIK1::ENSG00000171189.12	0.521739130434783
chr22	24105040	24105609	gc19_pc.promCore::gencode::C22orf15::ENSG00000169314.10	0.524590163934426
chr20	57414572	57467587	gc19_pc.promCore::gencode::GNAS::ENSG00000087460.19	0.530973451327434
chr10	63660858	63809169	gc19_pc.promCore::gencode::ARID5B::ENSG00000150347.10	0.533898305084746
chr3	9919972	9922135	gc19_pc.promCore::gencode::CIDEC::ENSG00000187288.6	0.534351145038168
chr2	113992820	114036727	gc19_pc.promCore::gencode::PAX8::ENSG00000125618.12	0.539823008849557
chr15	34567396	34630461	gc19_pc.promCore::gencode::SLC12A6::ENSG00000140199.7	0.544642857142857
chr17	37263540	37310847	gc19_pc.promCore::gencode::PLXDC1::ENSG00000161381.9	0.549180327868853
chr16	55542709	55562604	gc19_pc.promCore::gencode::LPCAT2::ENSG00000087253.7	0.555555555555556
chr19	36346562	36348207	gc19_pc.promCore::gencode::KIRREL2::ENSG00000126259.15	0.56198347107438
chr2	231729153	231730578	gc19_pc.promCore::gencode::ITM2C::ENSG00000135916.11	0.575221238938053
chr14	94547348	94547791	gc19_pc.promCore::gencode::DDX24::ENSG00000089737.11	0.621359223300971
chr18	67687754	67873381	gc19_pc.promCore::gencode::RTTN::ENSG00000176225.8	0.630952380952381
chr12	92821722	92822124	gc19_pc.promCore::gencode::CLLU1OS::ENSG00000205057.3	0.63265306122449
chr6	160209271	160210981	gc19_pc.promCore::gencode::TCP1::ENSG00000120438.7	0.652173913043478
chr3	134334006	134786573	gc19_pc.promCore::gencode::EPHB1::ENSG00000154928.12	0.65625
chr3	111697656	111698099	gc19_pc.promCore::gencode::ABHD10::ENSG00000144827.4	0.656862745098039
chr16	8882479	8891923	gc19_pc.promCore::gencode::PMM2::ENSG00000140650.7	0.656862745098039
chr14	62228874	62229178	gc19_pc.promCore::gencode::SNAPC1::ENSG00000023608.4	0.660550458715596
chr5	38556538	38595706	gc19_pc.promCore::gencode::LIFR::ENSG00000113594.5	0.663157894736842
chrX	41583207	41583607	gc19_pc.promCore::gencode::GPR82::ENSG00000171657.5	0.663265306122449
chr4	120133667	120160570	gc19_pc.promCore::gencode::USP53::ENSG00000145390.7	0.67
chr4	128886899	128887318	gc19_pc.promCore::gencode::MFSD8::ENSG00000164073.5	0.676767676767677
chr5	50678720	50679705	gc19_pc.promCore::gencode::ISL1::ENSG00000016082.10	0.681818181818182
chr3	142683138	142755124	gc19_pc.promCore::gencode::U2SURP::ENSG00000163714.13	0.689655172413793
chr17	70845645	71089051	gc19_pc.promCore::gencode::SLC39A11::ENSG00000133195.7	0.692982456140351
chr3	71113877	71633340	gc19_pc.promCore::gencode::FOXP1::ENSG00000114861.14	0.697247706422018
chr5	180649298	180650489	gc19_pc.promCore::gencode::TRIM41::ENSG00000146063.14	0.69811320754717
chr2	178077090	178081383	gc19_pc.promCore::gencode::HNRNPA3::ENSG00000170144.14	0.699115044247788
chr7	8275356	8302517	gc19_pc.promCore::gencode::ICA1::ENSG00000003147.13	0.706666666666667
chr4	5890008	5894985	gc19_pc.promCore::gencode::CRMP1::ENSG00000072832.10	0.714285714285714
chr6	109827421	110012620	gc19_pc.promCore::gencode::AK9::ENSG00000155085.11	0.720338983050847
chr19	38794600	38794994	gc19_pc.promCore::gencode::C19orf33::ENSG00000167644.7	0.720720720720721
chr14	20923149	20924365	gc19_pc.promCore::gencode::APEX1::ENSG00000100823.7	0.721518987341772
chr1	13909759	13912166	gc19_pc.promCore::gencode::PDPN::ENSG00000162493.12	0.722222222222222
chr19	55758540	55770563	gc19_pc.promCore::gencode::PPP6R1::ENSG00000105063.14	0.723214285714286
chr4	166248574	166249274	gc19_pc.promCore::gencode::MSMO1::ENSG00000052802.8	0.723404255319149
chr12	47473185	47617527	gc19_pc.promCore::gencode::PCED1B::ENSG00000179715.8	0.725
chr7	92146529	92158045	gc19_pc.promCore::gencode::PEX1::ENSG00000127980.11	0.725
chr22	23476061	23487408	gc19_pc.promCore::gencode::RTDR1::ENSG00000100218.7	0.725
chr11	8716002	8932698	gc19_pc.promCore::gencode::ST5::ENSG00000166444.13	0.725
chr7	148959061	148982601	gc19_pc.promCore::gencode::ZNF783::ENSG00000204946.5	0.726495726495726
chr2	79313773	79315319	gc19_pc.promCore::gencode::REG1B::ENSG00000172023.3	0.727272727272727
chr10	72648341	72648741	gc19_pc.promCore::gencode::PCBD1::ENSG00000166228.4	0.730434782608696
chr12	96728840	96794538	gc19_pc.promCore::gencode::CDK17::ENSG00000059758.3	0.73109243697479
chr16	54964573	54966183	gc19_pc.promCore::gencode::IRX5::ENSG00000176842.10	0.733333333333333
chr1	226496572	226497770	gc19_pc.promCore::gencode::LIN9::ENSG00000183814.11	0.733333333333333
chr3	171392106	171528484	gc19_pc.promCore::gencode::PLD1::ENSG00000075651.11	0.733333333333333
chr22	19974416	20004531	gc19_pc.promCore::gencode::ARVCF::ENSG00000099889.9	0.734848484848485
chr3	195974142	196015028	gc19_pc.promCore::gencode::PCYT1A::ENSG00000161217.7	0.734848484848485
chr8	124054007	124113392	gc19_pc.promCore::gencode::TBC1D31::ENSG00000156787.12	0.735294117647059
chr14	23445813	23452051	gc19_pc.promCore::gencode::AJUBA::ENSG00000129474.11	0.737704918032787
chr7	73241873	73245392	gc19_pc.promCore::gencode::CLDN4::ENSG00000189143.8	0.737704918032787
chr19	11312439	11373328	gc19_pc.promCore::gencode::DOCK6::ENSG00000130158.9	0.737704918032787
chr20	3140343	3140743	gc19_pc.promCore::gencode::FASTKD5::ENSG00000215251.3	0.737704918032787
chr19	2475924	2476506	gc19_pc.promCore::gencode::GADD45B::ENSG00000099860.4	0.737704918032787
chr16	57023209	57092176	gc19_pc.promCore::gencode::NLRC5::ENSG00000140853.11	0.737704918032787
chr6	43543686	43544310	gc19_pc.promCore::gencode::POLH::ENSG00000170734.7	0.737704918032787
chr11	64527370	64527969	gc19_pc.promCore::gencode::PYGM::ENSG00000068976.9	0.737704918032787
chr7	99712003	99717664	gc19_pc.promCore::gencode::TAF6::ENSG00000106290.10	0.737704918032787
chr22	36877189	36878277	gc19_pc.promCore::gencode::TXN2::ENSG00000100348.5	0.737704918032787
chr7	99675010	99680371	gc19_pc.promCore::gencode::ZNF3::ENSG00000166526.12	0.737704918032787
chr15	59891675	59910337	gc19_pc.promCore::gencode::GCNT3::ENSG00000140297.8	0.738805970149254
chr5	147763297	147774474	gc19_pc.promCore::gencode::FBXO38::ENSG00000145868.12	0.741935483870968
chr15	72406398	72410865	gc19_pc.promCore::gencode::SENP8::ENSG00000166192.10	0.744360902255639
chr1	6684725	6685489	gc19_pc.promCore::gencode::THAP3::ENSG00000041988.11	0.745901639344262
chr2	234627223	234627466	gc19_pc.promCore::gencode::UGT1A4::ENSG00000244474.1	0.747826086956522
chr4	175443284	175444505	gc19_pc.promCore::gencode::HPGD::ENSG00000164120.9	0.75
chr2	233561814	233707869	gc19_pc.promCore::gencode::GIGYF2::ENSG00000204120.10	0.756302521008403
chr3	52279640	52283169	gc19_pc.promCore::gencode::PPM1M::ENSG00000164088.13	0.762295081967213
chr8	107282272	107738612	gc19_pc.promCore::gencode::OXR1::ENSG00000164830.13	0.767857142857143
chr5	82373115	82373515	gc19_pc.promCore::gencode::TMEM167A::ENSG00000174695.5	0.767857142857143
chr1	163172425	163187626	gc19_pc.promCore::gencode::RGS5::ENSG00000143248.8	0.770833333333333
chr3	9849569	9862177	gc19_pc.promCore::gencode::TTLL3::ENSG00000214021.11	0.778625954198473
chr4	10023053	10056760	gc19_pc.promCore::gencode::SLC2A9::ENSG00000109667.7	0.789473684210526
chr16	34256306	34256706	gc19_pc.promCore::gencode::CTD-2144E22.5::ENSG00000179755.2	0.8
chr18	70416073	70535384	gc19_pc.promCore::gencode::NETO1::ENSG00000166342.14	0.8125
chr11	71163954	71190539	gc19_pc.promCore::gencode::NADSYN1::ENSG00000172890.7	0.825688073394495
chr6	41303192	41303788	gc19_pc.promCore::gencode::NCR2::ENSG00000096264.9	0.831858407079646
chr6	142409795	142410136	gc19_pc.promCore::gencode::NMBR::ENSG00000135577.4	0.84
chr11	95522928	95551200	gc19_pc.promCore::gencode::CEP57::ENSG00000166037.6	0.842592592592593
chr9	138453403	138457477	gc19_pc.promCore::gencode::PAEP::ENSG00000122133.12	0.84297520661157
chr7	26331340	26404134	gc19_pc.promCore::gencode::SNX10::ENSG00000086300.11	0.843137254901961
chr11	19372070	20044835	gc19_pc.promCore::gencode::NAV2::ENSG00000166833.15	0.844660194174757
chr18	74701779	74845000	gc19_pc.promCore::gencode::MBP::ENSG00000197971.10	0.845360824742268
chrX	41420680	41782916	gc19_pc.promCore::gencode::CASK::ENSG00000147044.16	0.846938775510204
chr16	75252697	75256541	gc19_pc.promCore::gencode::CTRB1::ENSG00000168925.6	0.850746268656716
chr2	228567493	228582928	gc19_pc.promCore::gencode::SLC19A3::ENSG00000135917.9	0.851485148514851
chr10	96698227	96698627	gc19_pc.promCore::gencode::CYP2C9::ENSG00000138109.9	0.851851851851852
chr19	17006826	17137825	gc19_pc.promCore::gencode::CPAMD8::ENSG00000160111.8	0.852459016393443
chr16	89679515	89696818	gc19_pc.promCore::gencode::DPEP1::ENSG00000015413.5	0.852459016393443
chr19	19322581	19349267	gc19_pc.promCore::gencode::NCAN::ENSG00000130287.9	0.852459016393443
chr22	50946444	50961079	gc19_pc.promCore::gencode::NCAPH2::ENSG00000025770.14	0.852459016393443
chr9	127263065	127269909	gc19_pc.promCore::gencode::NR5A1::ENSG00000136931.5	0.852459016393443
chr19	47128094	47128575	gc19_pc.promCore::gencode::PTGIR::ENSG00000160013.4	0.852459016393443
chr7	5229618	5254099	gc19_pc.promCore::gencode::WIPI2::ENSG00000157954.10	0.852459016393443
chr8	144662607	144680073	gc19_pc.promCore::gencode::EEF1D::ENSG00000104529.13	0.853658536585366
chr10	31146415	31321066	gc19_pc.promCore::gencode::ZNF438::ENSG00000183621.11	0.857142857142857
chr11	129245634	129312175	gc19_pc.promCore::gencode::BARX2::ENSG00000043039.5	0.859649122807018
chr9	113761520	113801181	gc19_pc.promCore::gencode::LPAR1::ENSG00000198121.9	0.86
chr14	35564191	35591879	gc19_pc.promCore::gencode::PPP2R3C::ENSG00000092020.6	0.860655737704918
chr19	36157514	36157914	gc19_pc.promCore::gencode::UPK1A::ENSG00000105668.3	0.867768595041322
chr8	23429956	23430356	gc19_pc.promCore::gencode::FP15737::ENSG00000215298.3	0.869565217391304
chrX	153607356	153607832	gc19_pc.promCore::gencode::EMD::ENSG00000102119.6	0.869918699186992
chr12	48495055	48500291	gc19_pc.promCore::gencode::SENP1::ENSG00000079387.9	0.875912408759124
chr18	72162850	72178310	gc19_pc.promCore::gencode::CNDP2::ENSG00000133313.10	0.876404494382023
chr12	4829306	4873333	gc19_pc.promCore::gencode::GALNT8::ENSG00000130035.2	0.876404494382023
chr18	61419968	61445410	gc19_pc.promCore::gencode::SERPINB7::ENSG00000166396.8	0.876404494382023
