chr	start	end	element_ID	p-value
chr1	205403861	205418859	lncrna.ncrna::mitranscriptome::G006456::G006456	1
chr10	36176798	36186978	lncrna.ncrna::mitranscriptome::G009158::G009158	1
chr11	107184443	107192082	lncrna.ncrna::mitranscriptome::G015491::G015491	1
chr11	112244758	112252918	lncrna.ncrna::mitranscriptome::G015641::G015641	1
chr11	131110194	131117435	lncrna.ncrna::mitranscriptome::G016331::G016331	1
chr14	105334898	105344155	lncrna.ncrna::mitranscriptome::G026373::G026373	1
chr16	62685822	62687060	lncrna.ncrna::mitranscriptome::G031436::G031436	1
chr17	14541135	14545175	lncrna.ncrna::mitranscriptome::G033149::G033149	1
chr17	46292802	46339918	lncrna.ncrna::mitranscriptome::G034705::G034705	1
chr2	44113182	44113646	lncrna.ncrna::mitranscriptome::G043322::G043322	1
chr2	70133078	70140536	lncrna.ncrna::mitranscriptome::G044053::G044053	1
chr2	231327381	231328377	lncrna.ncrna::mitranscriptome::G048436::G048436	1
chr21	44469612	44473300	lncrna.ncrna::mitranscriptome::G052425::G052425	1
chr22	43267495	43280385	lncrna.ncrna::mitranscriptome::G053987::G053987	1
chr3	62493698	62537888	lncrna.ncrna::mitranscriptome::G056064::G056064	1
chr5	125378740	125385857	lncrna.ncrna::mitranscriptome::G067393::G067393	1
chr5	168246258	168279955	lncrna.ncrna::mitranscriptome::G068541::G068541	1
chr6	146207943	146212759	lncrna.ncrna::mitranscriptome::G073385::G073385	1
chr7	12649260	12699842	lncrna.ncrna::mitranscriptome::G074660::G074660	1
chr7	87471538	87476257	lncrna.ncrna::mitranscriptome::G076850::G076850	1
chr8	143733129	143737219	lncrna.ncrna::mitranscriptome::G083355::G083355	1
chr8	144932577	144939496	lncrna.ncrna::mitranscriptome::G083473::G083473	1
chr9	79746223	79748429	lncrna.ncrna::mitranscriptome::G085177::G085177	1
chr9	85678292	85690249	lncrna.ncrna::mitranscriptome::G085301::G085301	1
chr9	116844072	116855502	lncrna.ncrna::mitranscriptome::G086347::G086347	1
chr2	177037922	177052997	lncrna.ncrna::gencode::HOXD-AS1::ENSG00000224189.2	1
chr17	79885790	79888629	lncrna.ncrna::gencode::MAFG-AS1::ENSG00000265688.1	1
chrX	133677366	133680741	lncrna.ncrna::gencode::MIR503HG::ENSG00000223749.3	1
chr5	43571695	43603028	lncrna.ncrna::gencode::NNT-AS1::ENSG00000248092.3	1
chr18	22305744	22509040	lncrna.ncrna::gencode::RP11-449D8.5::ENSG00000266573.1	1
chr15	61931547	62007370	lncrna.ncrna::gencode::RP11-507B12.1::ENSG00000259675.1	1
chr14	71276921	71282120	lncrna.ncrna::gencode::RP6-65G23.3::ENSG00000259153.1	1
