chr	start	end	element_ID	p-value
chr17	8054350	8055553	lncrna.ncrna::mitranscriptome::G032908::G032908	0.0714285714285714
chr16	54198673	54199365	lncrna.ncrna::mitranscriptome::G031120::G031120	0.0731707317073171
chr8	61822000	61823454	lncrna.ncrna::mitranscriptome::G081093::G081093	0.0738636363636364
chr13	101162335	101172178	lncrna.ncrna::mitranscriptome::G023168::G023168	0.0769230769230769
chr16	72051011	72058023	lncrna.ncrna::mitranscriptome::G031785::G031785	0.0784313725490196
chr19	34358802	34360132	lncrna.ncrna::mitranscriptome::G040266::G040266	0.0797546012269939
chrX	73012039	73049066	lncrna.ncrna::gencode::TSIX::ENSG00000270641.1	0.0842691573084269
chr7	156809059	156814346	lncrna.ncrna::mitranscriptome::G079019::G079019	0.089171974522293
chr1	26947011	26948863	lncrna.ncrna::mitranscriptome::G001284::G001284	0.0914634146341463
chr12	54416281	54446923	lncrna.ncrna::mitranscriptome::G018382::G018382	0.0927990720092799
chr2	45005792	45050193	lncrna.ncrna::mitranscriptome::G043349::G043349	0.0961538461538462
chr10	35603479	35625329	lncrna.ncrna::gencode::RP11-324I22.4::ENSG00000271335.1	0.0975609756097561
chr8	140740012	140742585	lncrna.ncrna::mitranscriptome::G083230::G083230	0.108843537414966
chr19	13336977	13347702	lncrna.ncrna::mitranscriptome::G039297::G039297	0.115853658536585
chr17	79880953	79882387	lncrna.ncrna::gencode::RP11-498C9.12::ENSG00000264769.1	0.115853658536585
chr8	77403434	77595513	lncrna.ncrna::gencode::ZFHX4-AS1::ENSG00000253661.1	0.12
chr11	134306366	134375555	lncrna.ncrna::gencode::RP11-627G23.1::ENSG00000255545.3	0.127118644067797
chr12	54538852	54541009	lncrna.ncrna::gencode::RP11-834C11.11::ENSG00000260470.1	0.128048780487805
chr6	52860417	52860748	lncrna.ncrna::gencode::RN7SK::ENSG00000202198.1	0.140540540540541
chr9	132245729	132275947	lncrna.ncrna::gencode::LINC00963::ENSG00000204054.7	0.168058319416806
chr5	52408069	52410956	lncrna.ncrna::gencode::CTD-2366F13.1::ENSG00000247796.2	0.185897435897436
chr3	71143563	71164458	lncrna.ncrna::mitranscriptome::G056208::G056208	0.188311688311688
chr6	110663259	110676284	lncrna.ncrna::mitranscriptome::G072497::G072497	0.191082802547771
chr11	113140253	113144623	lncrna.ncrna::gencode::NCAM1-AS1::ENSG00000227487.3	0.193181818181818
chr3	114034977	114059510	lncrna.ncrna::mitranscriptome::G057118::G057118	0.198863636363636
chr12	42973931	42983260	lncrna.ncrna::mitranscriptome::G017836::G017836	0.2
chr4	83206176	83218667	lncrna.ncrna::mitranscriptome::G061850::G061850	0.201219512195122
chr6	90539612	90584155	lncrna.ncrna::gencode::CASP8AP2::ENSG00000118412.8	0.20125786163522
chr16	9196409	9198804	lncrna.ncrna::mitranscriptome::G029653::G029653	0.20253164556962
chr8	61825043	61836330	lncrna.ncrna::mitranscriptome::G081094::G081094	0.204545454545455
chr15	36784527	36807030	lncrna.ncrna::mitranscriptome::G026994::G026994	0.204678362573099
chr3	182389871	182392876	lncrna.ncrna::mitranscriptome::G058926::G058926	0.204968944099379
chr2	65663844	66311773	lncrna.ncrna::gencode::AC074391.1::ENSG00000204929.7	0.206451612903226
chr13	95364969	95368400	lncrna.ncrna::gencode::SOX21-AS1::ENSG00000227640.2	0.207317073170732
chr4	24461928	24480382	lncrna.ncrna::mitranscriptome::G060369::G060369	0.208092485549133
chrX	128225140	128457901	lncrna.ncrna::mitranscriptome::G089983::G089983	0.208092485549133
chr15	50994352	50998482	lncrna.ncrna::mitranscriptome::G027475::G027475	0.208333333333333
chr7	98836416	98908753	lncrna.ncrna::gencode::MYH16::ENSG00000002079.8	0.210843373493976
chr20	39370817	39387537	lncrna.ncrna::mitranscriptome::G050388::G050388	0.211180124223602
chr7	25397858	25399527	lncrna.ncrna::gencode::RP5-978I12.1::ENSG00000260951.1	0.213872832369942
chr6	89267452	89282490	lncrna.ncrna::mitranscriptome::G071995::G071995	0.215469613259669
chr6	109487035	109592217	lncrna.ncrna::gencode::C6orf183::ENSG00000243587.6	0.220858895705521
chr12	115619265	115628639	lncrna.ncrna::mitranscriptome::G020214::G020214	0.220994475138122
chr1	191875146	191891313	lncrna.ncrna::mitranscriptome::G006001::G006001	0.225
chr1	220996882	220997905	lncrna.ncrna::mitranscriptome::G006952::G006952	0.225433526011561
chr3	116428081	116442428	lncrna.ncrna::gencode::TUSC7::ENSG00000243197.3	0.226415094339623
chr3	193554740	193560390	lncrna.ncrna::mitranscriptome::G059330::G059330	0.229299363057325
chr9	116304371	116312385	lncrna.ncrna::mitranscriptome::G086334::G086334	0.231182795698925
chr11	32912164	32914523	lncrna.ncrna::mitranscriptome::G013142::G013142	0.236994219653179
chr20	44463761	44469257	lncrna.ncrna::mitranscriptome::G050572::G050572	0.23728813559322
chr2	204084597	204090825	lncrna.ncrna::mitranscriptome::G047670::G047670	0.2375
chr12	122277764	122312275	lncrna.ncrna::mitranscriptome::G020448::G020448	0.23780487804878
chr14	35743449	35747512	lncrna.ncrna::mitranscriptome::G024229::G024229	0.23780487804878
chr8	67259955	67311436	lncrna.ncrna::mitranscriptome::G081235::G081235	0.23780487804878
chr17	58160926	58169246	lncrna.ncrna::gencode::CTD-2319I12.1::ENSG00000261040.2	0.238095238095238
chr1	110761043	110774822	lncrna.ncrna::mitranscriptome::G003805::G003805	0.239520958083832
chr9	123555890	123561848	lncrna.ncrna::gencode::RP11-27I1.4::ENSG00000214654.5	0.239520958083832
chrX	118152318	118155306	lncrna.ncrna::mitranscriptome::G089771::G089771	0.241610738255034
chr10	102488837	102500725	lncrna.ncrna::mitranscriptome::G011027::G011027	0.242603550295858
chr10	33994368	33998803	lncrna.ncrna::mitranscriptome::G009101::G009101	0.243055555555556
chr16	11131789	11136391	lncrna.ncrna::mitranscriptome::G029709::G029709	0.24390243902439
chr15	60284468	60300341	lncrna.ncrna::mitranscriptome::G027727::G027727	0.248275862068966
chr5	78983146	78985384	lncrna.ncrna::mitranscriptome::G066439::G066439	0.25
chr19	10148478	10184811	lncrna.ncrna::gencode::C3P1::ENSG00000167798.12	0.25609756097561
chr1	91185117	91191359	lncrna.ncrna::mitranscriptome::G003277::G003277	0.261111111111111
chr2	74729721	74731805	lncrna.ncrna::gencode::LBX2-AS1::ENSG00000257702.3	0.26219512195122
chr1	70479664	70496905	lncrna.ncrna::gencode::RP11-181B18.1::ENSG00000237919.1	0.264367816091954
chr14	27342338	27383949	lncrna.ncrna::gencode::RP11-384J4.1::ENSG00000257612.1	0.264705882352941
chr1	185256248	185259785	lncrna.ncrna::mitranscriptome::G005851::G005851	0.265895953757225
chr10	24365565	24407893	lncrna.ncrna::mitranscriptome::G008782::G008782	0.269461077844311
chr10	8340859	8343630	lncrna.ncrna::gencode::RP5-1119O21.2::ENSG00000226861.1	0.272151898734177
chr1	170429593	170501788	lncrna.ncrna::gencode::RP11-576I22.2::ENSG00000231407.1	0.274074074074074
chr12	97821287	97855940	lncrna.ncrna::mitranscriptome::G019636::G019636	0.27972027972028
chr5	106717097	106741620	lncrna.ncrna::mitranscriptome::G066990::G066990	0.282051282051282
chr20	21884456	21887101	lncrna.ncrna::mitranscriptome::G049712::G049712	0.283687943262411
chr16	54304911	54333259	lncrna.ncrna::mitranscriptome::G031126::G031126	0.286585365853659
chr4	174284930	174291597	lncrna.ncrna::gencode::RP11-798M19.6::ENSG00000272870.1	0.288135593220339
chr6	45657715	45711172	lncrna.ncrna::mitranscriptome::G071023::G071023	0.289772727272727
chr7	96057522	96108918	lncrna.ncrna::mitranscriptome::G077062::G077062	0.29
chr1	213025449	213031396	lncrna.ncrna::gencode::FLVCR1-AS1::ENSG00000198468.3	0.290123456790123
chr4	119199863	119200978	lncrna.ncrna::gencode::SNHG8::ENSG00000269893.2	0.291925465838509
chr6	99277726	99279157	lncrna.ncrna::mitranscriptome::G072196::G072196	0.291970802919708
chr7	21209346	21253293	lncrna.ncrna::mitranscriptome::G074865::G074865	0.292929292929293
chr7	13739949	13740963	lncrna.ncrna::mitranscriptome::G074693::G074693	0.294736842105263
chr5	87063417	87071418	lncrna.ncrna::mitranscriptome::G066613::G066613	0.301075268817204
chr8	54427730	54436491	lncrna.ncrna::gencode::RP11-400K9.4::ENSG00000237807.3	0.301136363636364
chr10	90692399	90700368	lncrna.ncrna::gencode::ACTA2-AS1::ENSG00000180139.10	0.306666666666667
chr17	70319263	70636611	lncrna.ncrna::gencode::LINC00511::ENSG00000227036.2	0.315068493150685
chr1	227581291	227618736	lncrna.ncrna::gencode::CTD-2090I13.1::ENSG00000234277.2	0.317241379310345
chr21	35287837	35349992	lncrna.ncrna::gencode::LINC00649::ENSG00000237945.3	0.319346806531935
chr7	96343959	96356546	lncrna.ncrna::mitranscriptome::G077072::G077072	0.32
chr6	133773994	133777673	lncrna.ncrna::gencode::RP1-283K11.2::ENSG00000234567.1	0.320987654320988
chr6	97731252	97757924	lncrna.ncrna::gencode::RP3-418C23.2::ENSG00000226684.2	0.321100917431193
chrX	114578027	114609545	lncrna.ncrna::mitranscriptome::G089694::G089694	0.322147651006711
chr1	58731739	58792522	lncrna.ncrna::mitranscriptome::G002513::G002513	0.325925925925926
chr11	43878160	43888877	lncrna.ncrna::mitranscriptome::G013354::G013354	0.331460674157303
chr10	125014536	125034453	lncrna.ncrna::mitranscriptome::G011735::G011735	0.333333333333333
chr8	94225530	94712279	lncrna.ncrna::gencode::LINC00535::ENSG00000246662.2	0.335227272727273
chr11	107182857	107186997	lncrna.ncrna::gencode::RP11-819C21.1::ENSG00000261098.1	0.335227272727273
chr13	30982346	31032883	lncrna.ncrna::mitranscriptome::G021404::G021404	0.337748344370861
chr12	16185885	16189603	lncrna.ncrna::mitranscriptome::G017171::G017171	0.338028169014085
chr5	141227990	141232937	lncrna.ncrna::mitranscriptome::G067882::G067882	0.342857142857143
chr5	167656587	167659362	lncrna.ncrna::gencode::CTB-178M22.2::ENSG00000253978.1	0.343023255813953
chr8	28197652	28199939	lncrna.ncrna::mitranscriptome::G080050::G080050	0.344632768361582
chr9	120479149	120488877	lncrna.ncrna::mitranscriptome::G086434::G086434	0.345454545454545
chr12	73012938	73092088	lncrna.ncrna::mitranscriptome::G019059::G019059	0.346153846153846
chr5	125378740	125385857	lncrna.ncrna::mitranscriptome::G067393::G067393	0.351851851851852
chr6	107165326	107235416	lncrna.ncrna::gencode::RP1-60O19.1::ENSG00000235142.3	0.354430379746835
chr9	74920345	74958126	lncrna.ncrna::gencode::RP11-63P12.6::ENSG00000225434.2	0.355191256830601
chr8	80680376	80715077	lncrna.ncrna::gencode::RP11-27N21.3::ENSG00000272138.1	0.35625
chr16	74006199	74012918	lncrna.ncrna::mitranscriptome::G031842::G031842	0.360248447204969
chr4	81118033	81123047	lncrna.ncrna::mitranscriptome::G061826::G061826	0.367088607594937
chr14	24666887	24667233	lncrna.ncrna::mitranscriptome::G023958::G023958	0.367567567567568
chr2	174251367	174256779	lncrna.ncrna::mitranscriptome::G046904::G046904	0.375
chr2	39663777	39892483	lncrna.ncrna::gencode::AC007246.3::ENSG00000231312.2	0.379120879120879
chr2	155323640	155345540	lncrna.ncrna::mitranscriptome::G046486::G046486	0.379310344827586
chr2	58267381	58271907	lncrna.ncrna::mitranscriptome::G043679::G043679	0.382978723404255
chr1	156437468	156446787	lncrna.ncrna::mitranscriptome::G004884::G004884	0.384146341463415
chr16	11411334	11416843	lncrna.ncrna::mitranscriptome::G029721::G029721	0.384146341463415
chr20	32288112	32294166	lncrna.ncrna::mitranscriptome::G050104::G050104	0.384146341463415
chr20	33591106	33601005	lncrna.ncrna::mitranscriptome::G050165::G050165	0.384146341463415
chr7	129244388	129251354	lncrna.ncrna::gencode::RP11-448A19.1::ENSG00000273329.1	0.384146341463415
chr8	78767186	78833724	lncrna.ncrna::mitranscriptome::G081564::G081564	0.384615384615385
chr2	146515550	146526261	lncrna.ncrna::mitranscriptome::G046301::G046301	0.39047619047619
chr2	164060258	164087266	lncrna.ncrna::mitranscriptome::G046678::G046678	0.393939393939394
chr6	62350557	62389864	lncrna.ncrna::mitranscriptome::G071412::G071412	0.4
chr12	102406990	102419725	lncrna.ncrna::mitranscriptome::G019758::G019758	0.401273885350318
chr5	124322939	124782635	lncrna.ncrna::mitranscriptome::G067376::G067376	0.402298850574713
chr9	132044906	132054386	lncrna.ncrna::mitranscriptome::G086833::G086833	0.402439024390244
chrX	134229057	134232664	lncrna.ncrna::gencode::LINC00087::ENSG00000196972.6	0.404494382022472
chr11	32014328	32017511	lncrna.ncrna::mitranscriptome::G013106::G013106	0.404624277456647
chr1	33962107	33967379	lncrna.ncrna::mitranscriptome::G001625::G001625	0.408536585365854
chr2	206801239	206804182	lncrna.ncrna::mitranscriptome::G047727::G047727	0.414772727272727
chr3	167967309	168548387	lncrna.ncrna::gencode::EGFEM1P::ENSG00000206120.7	0.416058394160584
chr3	56052674	56055418	lncrna.ncrna::mitranscriptome::G055939::G055939	0.416149068322981
chr5	131980313	131988305	lncrna.ncrna::mitranscriptome::G067557::G067557	0.417582417582418
chr19	58906343	58912633	lncrna.ncrna::mitranscriptome::G041932::G041932	0.417808219178082
chr7	79082197	79100524	lncrna.ncrna::gencode::MAGI2-AS3::ENSG00000234456.3	0.421052631578947
chr17	70033454	70217977	lncrna.ncrna::gencode::AC005152.2::ENSG00000234899.5	0.424657534246575
chr21	17442841	17999716	lncrna.ncrna::gencode::LINC00478::ENSG00000215386.6	0.442622950819672
chr5	123192709	123212936	lncrna.ncrna::mitranscriptome::G067347::G067347	0.448275862068966
chr3	187513974	187523046	lncrna.ncrna::gencode::RP11-30O15.1::ENSG00000224049.1	0.45
chr7	44834461	44836078	lncrna.ncrna::mitranscriptome::G075601::G075601	0.451219512195122
chr12	25222605	25226186	lncrna.ncrna::mitranscriptome::G017367::G017367	0.455128205128205
chr5	116751204	116881993	lncrna.ncrna::gencode::LINC00992::ENSG00000248663.2	0.455696202531646
chr8	77316292	77319373	lncrna.ncrna::gencode::RP11-706J10.3::ENSG00000271167.1	0.46
chrX	139612575	139615649	lncrna.ncrna::mitranscriptome::G090271::G090271	0.462962962962963
chr11	31843334	31849882	lncrna.ncrna::mitranscriptome::G013102::G013102	0.470588235294118
chr8	109499141	109502296	lncrna.ncrna::mitranscriptome::G082426::G082426	0.508196721311475
chr11	2629557	2721224	lncrna.ncrna::gencode::KCNQ1OT1::ENSG00000269821.1	0.512464875351247
chr12	72647287	72668687	lncrna.ncrna::gencode::TRHDE-AS1::ENSG00000236333.3	0.617863821361786
chr12	69653430	69704052	lncrna.ncrna::mitranscriptome::G018963::G018963	0.816571834281657
chr18	53515865	53540358	lncrna.ncrna::mitranscriptome::G037588::G037588	0.821961780382196
chr3	70738850	70811493	lncrna.ncrna::mitranscriptome::G056191::G056191	0.832011679883201
chr3	62493698	62537888	lncrna.ncrna::mitranscriptome::G056064::G056064	0.833121668783312
chr12	111464015	111497937	lncrna.ncrna::mitranscriptome::G020071::G020071	0.848301983693908
chr12	52211682	52213934	lncrna.ncrna::gencode::RP11-923I11.6::ENSG00000261586.2	0.861261387386126
chr12	54745633	54752969	lncrna.ncrna::mitranscriptome::G018396::G018396	0.874175739917191
chr12	66531966	66551866	lncrna.ncrna::mitranscriptome::G018844::G018844	0.914280857191428
chr19	28926294	29218684	lncrna.ncrna::gencode::AC005307.3::ENSG00000267243.1	1
chr19	31912902	31918208	lncrna.ncrna::gencode::AC008992.1::ENSG00000267636.1	1
chr2	34902645	34963298	lncrna.ncrna::gencode::AC073218.2::ENSG00000228262.4	1
chr3	63727968	63813121	lncrna.ncrna::gencode::AC136289.1::ENSG00000224479.1	1
chr6	41069748	41108571	lncrna.ncrna::gencode::ADCY10P1::ENSG00000161912.13	1
chr17	6757179	6857426	lncrna.ncrna::gencode::ALOX12P2::ENSG00000262943.3	1
chr21	44019389	44035168	lncrna.ncrna::gencode::AP001626.1::ENSG00000225431.1	1
chr17	79002932	79008501	lncrna.ncrna::gencode::BAIAP2-AS1::ENSG00000226137.3	1
chr12	7260647	7275097	lncrna.ncrna::gencode::C1RL-AS1::ENSG00000205885.3	1
chr8	141530254	141539600	lncrna.ncrna::gencode::CASC7::ENSG00000259758.1	1
chr18	2652272	2655394	lncrna.ncrna::gencode::CBX3P2::ENSG00000266405.2	1
chr10	119321594	119331968	lncrna.ncrna::gencode::CTA-109P11.1::ENSG00000235198.1	1
chr5	173213792	173236042	lncrna.ncrna::gencode::CTB-43E15.4::ENSG00000254211.1	1
chr19	32516767	32547771	lncrna.ncrna::gencode::CTC-360P9.3::ENSG00000267779.1	1
chr11	7448496	7533746	lncrna.ncrna::gencode::CTD-2516F10.2::ENSG00000251364.2	1
chr14	95623981	95646263	lncrna.ncrna::gencode::DICER1-AS1::ENSG00000235706.3	1
chr1	9207697	9218213	lncrna.ncrna::mitranscriptome::G000447::G000447	1
chr1	11356106	11359632	lncrna.ncrna::mitranscriptome::G000551::G000551	1
chr1	75012076	75014911	lncrna.ncrna::mitranscriptome::G002893::G002893	1
chr1	77047833	77068882	lncrna.ncrna::mitranscriptome::G002936::G002936	1
chr1	85392424	85424205	lncrna.ncrna::mitranscriptome::G003110::G003110	1
chr1	94626926	94637306	lncrna.ncrna::mitranscriptome::G003403::G003403	1
chr1	100168798	100174258	lncrna.ncrna::mitranscriptome::G003518::G003518	1
chr1	110778903	110791392	lncrna.ncrna::mitranscriptome::G003806::G003806	1
chr1	161723125	161733873	lncrna.ncrna::mitranscriptome::G005155::G005155	1
chr1	167511558	167515331	lncrna.ncrna::mitranscriptome::G005352::G005352	1
chr1	169358275	169362584	lncrna.ncrna::mitranscriptome::G005409::G005409	1
chr1	178518900	178520873	lncrna.ncrna::mitranscriptome::G005647::G005647	1
chr1	208426002	208508963	lncrna.ncrna::mitranscriptome::G006580::G006580	1
chr1	218337078	218373054	lncrna.ncrna::mitranscriptome::G006858::G006858	1
chr1	247495245	247558268	lncrna.ncrna::mitranscriptome::G007916::G007916	1
chr10	14951349	14955417	lncrna.ncrna::mitranscriptome::G008537::G008537	1
chr10	45920138	45935857	lncrna.ncrna::mitranscriptome::G009430::G009430	1
chr10	60704338	60740859	lncrna.ncrna::mitranscriptome::G009759::G009759	1
chr10	63817083	63845440	lncrna.ncrna::mitranscriptome::G009833::G009833	1
chr10	64927914	64936559	lncrna.ncrna::mitranscriptome::G009878::G009878	1
chr10	73851902	73855447	lncrna.ncrna::mitranscriptome::G010126::G010126	1
chr10	100231096	100294237	lncrna.ncrna::mitranscriptome::G010951::G010951	1
chr10	103865805	103867316	lncrna.ncrna::mitranscriptome::G011093::G011093	1
chr10	121330949	121334198	lncrna.ncrna::mitranscriptome::G011602::G011602	1
chr10	130607646	130610636	lncrna.ncrna::mitranscriptome::G011891::G011891	1
chr11	6754979	6755362	lncrna.ncrna::mitranscriptome::G012501::G012501	1
chr11	16777817	16778365	lncrna.ncrna::mitranscriptome::G012771::G012771	1
chr11	16778552	16782432	lncrna.ncrna::mitranscriptome::G012772::G012772	1
chr11	20098507	20101779	lncrna.ncrna::mitranscriptome::G012884::G012884	1
chr11	33915451	33935602	lncrna.ncrna::mitranscriptome::G013170::G013170	1
chr11	120088152	120099556	lncrna.ncrna::mitranscriptome::G015934::G015934	1
chr11	133802200	133803090	lncrna.ncrna::mitranscriptome::G016382::G016382	1
chr12	10007648	10009594	lncrna.ncrna::mitranscriptome::G016881::G016881	1
chr12	46878252	46878848	lncrna.ncrna::mitranscriptome::G017931::G017931	1
chr12	51937296	51986959	lncrna.ncrna::mitranscriptome::G018218::G018218	1
chr12	62964300	62979053	lncrna.ncrna::mitranscriptome::G018717::G018717	1
chr12	93905578	93906708	lncrna.ncrna::mitranscriptome::G019516::G019516	1
chr12	112251176	112255592	lncrna.ncrna::mitranscriptome::G020094::G020094	1
chr13	29855764	29865919	lncrna.ncrna::mitranscriptome::G021355::G021355	1
chr13	51544592	51548364	lncrna.ncrna::mitranscriptome::G022030::G022030	1
chr13	58312446	58325836	lncrna.ncrna::mitranscriptome::G022207::G022207	1
chr13	113340847	113344442	lncrna.ncrna::mitranscriptome::G023508::G023508	1
chr13	113534969	113536106	lncrna.ncrna::mitranscriptome::G023514::G023514	1
chr14	33980713	34016954	lncrna.ncrna::mitranscriptome::G024171::G024171	1
chr14	68093558	68093848	lncrna.ncrna::mitranscriptome::G025094::G025094	1
chr14	74845047	74865181	lncrna.ncrna::mitranscriptome::G025327::G025327	1
chr14	91748075	91755047	lncrna.ncrna::mitranscriptome::G025801::G025801	1
chr14	95090392	95093390	lncrna.ncrna::mitranscriptome::G025915::G025915	1
chr16	12993598	12995175	lncrna.ncrna::mitranscriptome::G029789::G029789	1
chr16	73573077	73607409	lncrna.ncrna::mitranscriptome::G031829::G031829	1
chr16	88880953	88885857	lncrna.ncrna::mitranscriptome::G032388::G032388	1
chr17	1132498	1133033	lncrna.ncrna::mitranscriptome::G032536::G032536	1
chr17	4348977	4367921	lncrna.ncrna::mitranscriptome::G032657::G032657	1
chr17	54969610	54978719	lncrna.ncrna::mitranscriptome::G035067::G035067	1
chr18	12305760	12307467	lncrna.ncrna::mitranscriptome::G036649::G036649	1
chr18	34355815	34359390	lncrna.ncrna::mitranscriptome::G037188::G037188	1
chr18	35610120	35627061	lncrna.ncrna::mitranscriptome::G037208::G037208	1
chr18	45154889	45281466	lncrna.ncrna::mitranscriptome::G037406::G037406	1
chr18	55211623	55214147	lncrna.ncrna::mitranscriptome::G037628::G037628	1
chr19	4033256	4037593	lncrna.ncrna::mitranscriptome::G038664::G038664	1
chr19	6581525	6585849	lncrna.ncrna::mitranscriptome::G038838::G038838	1
chr19	29276255	29350655	lncrna.ncrna::mitranscriptome::G040023::G040023	1
chr19	30193904	30199154	lncrna.ncrna::mitranscriptome::G040066::G040066	1
chr19	56147084	56152061	lncrna.ncrna::mitranscriptome::G041745::G041745	1
chr19	58134724	58136244	lncrna.ncrna::mitranscriptome::G041885::G041885	1
chr2	38544376	38544878	lncrna.ncrna::mitranscriptome::G043154::G043154	1
chr2	50847465	50860090	lncrna.ncrna::mitranscriptome::G043523::G043523	1
chr2	66768422	66794564	lncrna.ncrna::mitranscriptome::G043951::G043951	1
chr2	70133078	70140536	lncrna.ncrna::mitranscriptome::G044053::G044053	1
chr2	157192442	157224262	lncrna.ncrna::mitranscriptome::G046528::G046528	1
chr2	157582258	157599808	lncrna.ncrna::mitranscriptome::G046539::G046539	1
chr2	165321061	165364455	lncrna.ncrna::mitranscriptome::G046701::G046701	1
chr2	174251055	174259595	lncrna.ncrna::mitranscriptome::G046903::G046903	1
chr2	208686527	208720794	lncrna.ncrna::mitranscriptome::G047816::G047816	1
chr2	219080399	219081574	lncrna.ncrna::mitranscriptome::G048049::G048049	1
chr20	289535	301056	lncrna.ncrna::mitranscriptome::G048992::G048992	1
chr20	21068793	21073177	lncrna.ncrna::mitranscriptome::G049678::G049678	1
chr20	34099804	34107177	lncrna.ncrna::mitranscriptome::G050183::G050183	1
chr20	36612061	36634857	lncrna.ncrna::mitranscriptome::G050283::G050283	1
chr20	43708600	43710736	lncrna.ncrna::mitranscriptome::G050525::G050525	1
chr21	16474633	16619198	lncrna.ncrna::mitranscriptome::G051583::G051583	1
chr21	45217987	45223372	lncrna.ncrna::mitranscriptome::G052470::G052470	1
chr21	47489048	47489648	lncrna.ncrna::mitranscriptome::G052594::G052594	1
chr22	31679294	31684974	lncrna.ncrna::mitranscriptome::G053447::G053447	1
chr22	41347562	41350032	lncrna.ncrna::mitranscriptome::G053877::G053877	1
chr3	39334081	39434685	lncrna.ncrna::mitranscriptome::G055365::G055365	1
chr3	43760541	43775628	lncrna.ncrna::mitranscriptome::G055496::G055496	1
chr3	101405826	101422944	lncrna.ncrna::mitranscriptome::G056813::G056813	1
chr3	102150028	102190120	lncrna.ncrna::mitranscriptome::G056830::G056830	1
chr3	182740416	182759348	lncrna.ncrna::mitranscriptome::G058945::G058945	1
chr3	183911795	183917550	lncrna.ncrna::mitranscriptome::G059002::G059002	1
chr3	190579497	190628283	lncrna.ncrna::mitranscriptome::G059252::G059252	1
chr4	16728608	16750612	lncrna.ncrna::mitranscriptome::G060225::G060225	1
chr4	24805056	24807738	lncrna.ncrna::mitranscriptome::G060384::G060384	1
chr4	35064405	35068375	lncrna.ncrna::mitranscriptome::G060637::G060637	1
chr4	48833558	48835018	lncrna.ncrna::mitranscriptome::G060992::G060992	1
chr4	84002272	84011200	lncrna.ncrna::mitranscriptome::G061882::G061882	1
chr4	111549689	111562390	lncrna.ncrna::mitranscriptome::G062457::G062457	1
chr4	147942404	147958717	lncrna.ncrna::mitranscriptome::G063288::G063288	1
