chr	start	end	element_ID	p-value
chr17	10395732	10419959	gc19_pc.cds::gencode::MYH1::ENSG00000109061.9	0.214285714285714
chr20	25228814	25277158	gc19_pc.cds::gencode::PYGB::ENSG00000100994.7	0.216981132075472
chr1	35226855	35227656	gc19_pc.cds::gencode::GJB4::ENSG00000189433.5	0.219047619047619
chr10	128594086	129249691	gc19_pc.cds::gencode::DOCK1::ENSG00000150760.8	0.219512195121951
chr12	2080228	2800365	gc19_pc.cds::gencode::CACNA1C::ENSG00000151067.16	0.222222222222222
chr17	58227395	58236785	gc19_pc.cds::gencode::CA4::ENSG00000167434.5	0.223076923076923
chr1	11126774	11159888	gc19_pc.cds::gencode::EXOSC10::ENSG00000171824.9	0.223076923076923
chr17	8192933	8198125	gc19_pc.cds::gencode::SLC25A35::ENSG00000125434.6	0.224137931034483
chr7	148504737	148544390	gc19_pc.cds::gencode::EZH2::ENSG00000106462.6	0.226415094339623
chr7	6414366	6442077	gc19_pc.cds::gencode::RAC1::ENSG00000136238.13	0.227272727272727
chr7	150642452	150675001	gc19_pc.cds::gencode::KCNH2::ENSG00000055118.10	0.230088495575221
chr1	110709551	110741066	gc19_pc.cds::gencode::SLC6A17::ENSG00000197106.6	0.232558139534884
chr16	58426505	58438633	gc19_pc.cds::gencode::GINS3::ENSG00000181938.9	0.233009708737864
chr6	44247917	44255562	gc19_pc.cds::gencode::TCTE1::ENSG00000146221.8	0.233644859813084
chr3	168802696	169381160	gc19_pc.cds::gencode::MECOM::ENSG00000085276.13	0.234042553191489
chr16	67644735	67671775	gc19_pc.cds::gencode::CTCF::ENSG00000102974.10	0.243697478991597
chr17	7129183	7137581	gc19_pc.cds::gencode::DVL2::ENSG00000004975.7	0.243697478991597
chr9	139835379	139838535	gc19_pc.cds::gencode::FBXW5::ENSG00000159069.9	0.243697478991597
chr3	52728860	52734476	gc19_pc.cds::gencode::GLT8D1::ENSG00000016864.12	0.243697478991597
chr17	29422327	29705949	gc19_pc.cds::gencode::NF1::ENSG00000196712.12	0.243697478991597
chr15	75320659	75341576	gc19_pc.cds::gencode::PPCDC::ENSG00000138621.7	0.243697478991597
chr7	100771674	100780723	gc19_pc.cds::gencode::SERPINE1::ENSG00000106366.7	0.243697478991597
chr19	11094827	11175877	gc19_pc.cds::gencode::SMARCA4::ENSG00000127616.13	0.243697478991597
chr17	27000419	27028643	gc19_pc.cds::gencode::SUPT6H::ENSG00000109111.10	0.243697478991597
chr17	7565256	7579912	gc19_pc.cds::gencode::TP53::ENSG00000141510.11	0.243697478991597
chr3	48600218	48600557	gc19_pc.cds::gencode::UCN2::ENSG00000145040.3	0.243697478991597
chr15	41186966	41195539	gc19_pc.cds::gencode::VPS18::ENSG00000104142.6	0.243697478991597
chr17	49257936	49302522	gc19_pc.cds::gencode::MBTD1::ENSG00000011258.11	0.263157894736842
chr10	50887743	50916663	gc19_pc.cds::gencode::C10orf53::ENSG00000178645.8	0.272727272727273
chr3	151143434	151176497	gc19_pc.cds::gencode::IGSF10::ENSG00000152580.8	0.272727272727273
chr5	130762958	130970723	gc19_pc.cds::gencode::RAPGEF6::ENSG00000158987.15	0.272727272727273
chr19	57742481	57746785	gc19_pc.cds::gencode::AURKC::ENSG00000105146.8	0.276595744680851
chr17	68093043	68129485	gc19_pc.cds::gencode::KCNJ16::ENSG00000153822.9	0.304347826086957
chr2	17846765	17927213	gc19_pc.cds::gencode::SMC6::ENSG00000163029.11	0.307692307692308
chr11	56510303	56511287	gc19_pc.cds::gencode::OR9G4::ENSG00000172457.5	0.333333333333333
chr4	134071295	134111315	gc19_pc.cds::gencode::PCDH10::ENSG00000138650.7	0.333333333333333
chr7	122337841	122338972	gc19_pc.cds::gencode::RNF133::ENSG00000188050.2	0.333333333333333
chr6	57183243	57467100	gc19_pc.cds::gencode::PRIM2::ENSG00000146143.13	0.357142857142857
chr1	215799122	216595678	gc19_pc.cds::gencode::USH2A::ENSG00000042781.8	0.357142857142857
chr2	189898795	190044330	gc19_pc.cds::gencode::COL5A2::ENSG00000204262.7	0.377049180327869
chr12	75434876	75601763	gc19_pc.cds::gencode::KCNC2::ENSG00000166006.8	0.377777777777778
chr5	9629244	9630144	gc19_pc.cds::gencode::TAS2R1::ENSG00000169777.5	0.377777777777778
chr1	149900758	149908540	gc19_pc.cds::gencode::MTMR11::ENSG00000014914.15	0.391304347826087
chr7	142605679	142630556	gc19_pc.cds::gencode::TRPV5::ENSG00000127412.2	0.411764705882353
chr10	115884901	115923027	gc19_pc.cds::gencode::C10orf118::ENSG00000165813.12	0.415384615384615
chr7	144094332	144107320	gc19_pc.cds::gencode::NOBOX::ENSG00000106410.10	0.416666666666667
chr5	94987975	94992013	gc19_pc.cds::gencode::RFESD::ENSG00000175449.9	0.416666666666667
chr3	30769733	30936106	gc19_pc.cds::gencode::GADL1::ENSG00000144644.10	0.419354838709677
chr5	16666800	16935917	gc19_pc.cds::gencode::MYO10::ENSG00000145555.10	0.425531914893617
chr19	9225273	9226439	gc19_pc.cds::gencode::OR7G1::ENSG00000161807.2	0.428571428571429
chr8	133879245	134147038	gc19_pc.cds::gencode::TG::ENSG00000042832.7	0.428571428571429
chr13	100634318	100637936	gc19_pc.cds::gencode::ZIC2::ENSG00000043355.6	0.432692307692308
chr2	220408808	220414576	gc19_pc.cds::gencode::TMEM198::ENSG00000188760.6	0.446601941747573
chr17	66417913	66453562	gc19_pc.cds::gencode::WIPI1::ENSG00000070540.8	0.447619047619048
chr10	13693904	14372101	gc19_pc.cds::gencode::FRMD4A::ENSG00000151474.15	0.451923076923077
chr15	69706804	69740146	gc19_pc.cds::gencode::KIF23::ENSG00000137807.9	0.452830188679245
chr1	92764630	92852568	gc19_pc.cds::gencode::RPAP2::ENSG00000122484.8	0.452830188679245
chr4	83956377	83996583	gc19_pc.cds::gencode::COPS4::ENSG00000138663.4	0.457943925233645
chr19	44529588	44537183	gc19_pc.cds::gencode::ZNF222::ENSG00000159885.9	0.457943925233645
chr3	10290884	10320709	gc19_pc.cds::gencode::TATDN2::ENSG00000157014.6	0.460176991150442
chr18	47088055	47116892	gc19_pc.cds::gencode::LIPG::ENSG00000101670.7	0.460526315789474
chr3	169637286	169656294	gc19_pc.cds::gencode::SAMD7::ENSG00000187033.5	0.460526315789474
chr4	84328605	84376846	gc19_pc.cds::gencode::HELQ::ENSG00000163312.6	0.461538461538462
chr11	17757549	17803281	gc19_pc.cds::gencode::KCNC1::ENSG00000129159.6	0.462962962962963
chr10	71562179	71718457	gc19_pc.cds::gencode::COL13A1::ENSG00000197467.9	0.466666666666667
chr2	24426494	24550951	gc19_pc.cds::gencode::ITSN2::ENSG00000198399.10	0.47244094488189
chr12	12870773	12874141	gc19_pc.cds::gencode::CDKN1B::ENSG00000111276.6	0.472868217054264
chr3	183639087	183732180	gc19_pc.cds::gencode::ABCC5::ENSG00000114770.12	0.475409836065574
chr5	10227552	10249985	gc19_pc.cds::gencode::FAM173B::ENSG00000150756.9	0.475409836065574
chr12	104458338	104497051	gc19_pc.cds::gencode::HCFC2::ENSG00000111727.7	0.476190476190476
chr15	51973952	52011723	gc19_pc.cds::gencode::SCG3::ENSG00000104112.4	0.476190476190476
chr3	57327808	57528597	gc19_pc.cds::gencode::DNAH12::ENSG00000174844.10	0.4765625
chr16	21255360	21289572	gc19_pc.cds::gencode::CRYM::ENSG00000103316.6	0.478991596638655
chr6	56323802	56819385	gc19_pc.cds::gencode::DST::ENSG00000151914.13	0.478991596638655
chr3	185003393	185200244	gc19_pc.cds::gencode::MAP3K13::ENSG00000073803.9	0.487179487179487
chr12	111855949	111886106	gc19_pc.cds::gencode::SH2B3::ENSG00000111252.6	0.488372093023256
chr16	84212546	84218594	gc19_pc.cds::gencode::TAF1C::ENSG00000103168.12	0.511627906976744
chr11	77907291	77924859	gc19_pc.cds::gencode::USP35::ENSG00000118369.8	0.511627906976744
chr19	45204726	45213778	gc19_pc.cds::gencode::CEACAM16::ENSG00000213892.6	0.529411764705882
chr19	42775935	42799343	gc19_pc.cds::gencode::CIC::ENSG00000079432.3	0.529411764705882
chr12	49390522	49393070	gc19_pc.cds::gencode::DDN::ENSG00000181418.7	0.529411764705882
chr17	79766894	79771565	gc19_pc.cds::gencode::GCGR::ENSG00000215644.5	0.529411764705882
chr15	90627497	90645622	gc19_pc.cds::gencode::IDH2::ENSG00000182054.5	0.529411764705882
chr11	61895633	61919448	gc19_pc.cds::gencode::INCENP::ENSG00000149503.8	0.529411764705882
chr15	41272420	41388508	gc19_pc.cds::gencode::INO80::ENSG00000128908.11	0.529411764705882
chr17	4736878	4800582	gc19_pc.cds::gencode::MINK1::ENSG00000141503.11	0.529411764705882
chr19	50936210	50969462	gc19_pc.cds::gencode::MYBPC2::ENSG00000086967.9	0.529411764705882
chr17	18022114	18082184	gc19_pc.cds::gencode::MYO15A::ENSG00000091536.12	0.529411764705882
chr1	156785621	156851434	gc19_pc.cds::gencode::NTRK1::ENSG00000198400.7	0.529411764705882
chr1	151170493	151220423	gc19_pc.cds::gencode::PIP5K1A::ENSG00000143398.15	0.529411764705882
chr16	4827797	4837646	gc19_pc.cds::gencode::SEPT12::ENSG00000140623.9	0.529411764705882
chr19	41082805	41097113	gc19_pc.cds::gencode::SHKBP1::ENSG00000160410.10	0.529411764705882
chr5	138282805	138473031	gc19_pc.cds::gencode::SIL1::ENSG00000120725.8	0.529411764705882
chr19	40978528	41081475	gc19_pc.cds::gencode::SPTBN4::ENSG00000160460.11	0.529411764705882
chr7	5347736	5460877	gc19_pc.cds::gencode::TNRC18::ENSG00000182095.10	0.529411764705882
chr9	139971984	139977181	gc19_pc.cds::gencode::UAP1L1::ENSG00000197355.6	0.529411764705882
chr1	52874013	52991952	gc19_pc.cds::gencode::ZCCHC11::ENSG00000134744.9	0.529411764705882
chr6	50786604	50811105	gc19_pc.cds::gencode::TFAP2B::ENSG00000008196.8	0.538461538461538
chr2	95940333	95954744	gc19_pc.cds::gencode::PROM2::ENSG00000155066.11	0.541666666666667
chr11	100909846	100999801	gc19_pc.cds::gencode::PGR::ENSG00000082175.10	0.555555555555556
chr11	92085278	92624279	gc19_pc.cds::gencode::FAT3::ENSG00000165323.11	0.571428571428571
chr9	12775714	12821759	gc19_pc.cds::gencode::LURAP1L::ENSG00000153714.5	0.576923076923077
chr6	117609654	117746819	gc19_pc.cds::gencode::ROS1::ENSG00000047936.6	0.597014925373134
chr1	181452880	181767970	gc19_pc.cds::gencode::CACNA1E::ENSG00000198216.6	0.603174603174603
chr2	8867022	8967223	gc19_pc.cds::gencode::KIDINS220::ENSG00000134313.10	0.606060606060606
chr11	7981190	7985042	gc19_pc.cds::gencode::NLRP10::ENSG00000182261.3	0.607843137254902
chr11	114549297	114578285	gc19_pc.cds::gencode::NXPE2::ENSG00000204361.7	0.617021276595745
chr2	207146573	207176317	gc19_pc.cds::gencode::ZDBF2::ENSG00000204186.3	0.619047619047619
chr5	175665511	175772448	gc19_pc.cds::gencode::SIMC1::ENSG00000170085.13	0.62037037037037
chr6	143858127	144144826	gc19_pc.cds::gencode::PHACTR2::ENSG00000112419.10	0.622641509433962
chr10	118380817	118404608	gc19_pc.cds::gencode::PNLIPRP2::ENSG00000165862.10	0.625
chr2	25265181	25377209	gc19_pc.cds::gencode::EFR3B::ENSG00000084710.9	0.626016260162602
chr2	122098436	122363471	gc19_pc.cds::gencode::CLASP1::ENSG00000074054.13	0.626168224299065
chr2	215278917	215440544	gc19_pc.cds::gencode::VWC2L::ENSG00000174453.5	0.627906976744186
chr11	125365224	125366707	gc19_pc.cds::gencode::AP000708.1::ENSG00000255537.1	0.628571428571429
chr20	37252023	37279362	gc19_pc.cds::gencode::ARHGAP40::ENSG00000124143.6	0.628571428571429
chr19	40354126	40440525	gc19_pc.cds::gencode::FCGBP::ENSG00000090920.9	0.629032258064516
chr16	87921734	87970056	gc19_pc.cds::gencode::CA5A::ENSG00000174990.3	0.62992125984252
chr7	91924292	92028263	gc19_pc.cds::gencode::ANKIB1::ENSG00000001629.5	0.632075471698113
chr5	169015420	169031211	gc19_pc.cds::gencode::SPDL1::ENSG00000040275.12	0.63265306122449
chr5	148977332	149011754	gc19_pc.cds::gencode::ARHGEF37::ENSG00000183111.7	0.634146341463415
chr19	33572099	33621066	gc19_pc.cds::gencode::GPATCH1::ENSG00000076650.2	0.635514018691589
chr1	152732064	152733804	gc19_pc.cds::gencode::KPRP::ENSG00000203786.5	0.638297872340426
chr5	15500785	15937295	gc19_pc.cds::gencode::FBXL7::ENSG00000183580.8	0.641025641025641
chr4	40427920	40440910	gc19_pc.cds::gencode::RBM47::ENSG00000163694.10	0.642857142857143
chr10	95066719	95241951	gc19_pc.cds::gencode::MYOF::ENSG00000138119.12	0.644230769230769
chr5	179078297	179079445	gc19_pc.cds::gencode::AC136604.1::ENSG00000228259.2	0.644859813084112
chr14	51444008	51561657	gc19_pc.cds::gencode::TRIM9::ENSG00000100505.9	0.644859813084112
chr19	51165221	51220176	gc19_pc.cds::gencode::SHANK1::ENSG00000161681.11	0.65
chr22	37415877	37425555	gc19_pc.cds::gencode::MPST::ENSG00000128309.12	0.651162790697674
chr19	36014411	36019183	gc19_pc.cds::gencode::SBSN::ENSG00000189001.6	0.651162790697674
chr4	42895283	43032557	gc19_pc.cds::gencode::GRXCR1::ENSG00000215203.2	0.652173913043478
chr5	148384273	148442585	gc19_pc.cds::gencode::SH3TC2::ENSG00000169247.7	0.652542372881356
chr6	17102488	17131112	gc19_pc.cds::gencode::STMND1::ENSG00000230873.4	0.657142857142857
chr3	51436199	51517844	gc19_pc.cds::gencode::VPRBP::ENSG00000145041.11	0.660550458715596
chr19	2275678	2280930	gc19_pc.cds::gencode::C19orf35::ENSG00000188305.4	0.663865546218487
chr22	50312417	50320955	gc19_pc.cds::gencode::CRELD2::ENSG00000184164.10	0.663865546218487
chr11	637304	640603	gc19_pc.cds::gencode::DRD4::ENSG00000069696.6	0.663865546218487
chr19	17830066	17845237	gc19_pc.cds::gencode::MAP1S::ENSG00000130479.6	0.663865546218487
chr16	1535939	1538910	gc19_pc.cds::gencode::PTX4::ENSG00000251692.3	0.663865546218487
chr11	62380753	62382311	gc19_pc.cds::gencode::ROM1::ENSG00000149489.4	0.663865546218487
chr19	17547266	17559271	gc19_pc.cds::gencode::TMEM221::ENSG00000188051.6	0.663865546218487
chr8	2796106	4851938	gc19_pc.cds::gencode::CSMD1::ENSG00000183117.13	0.666666666666667
chr1	245318726	245865908	gc19_pc.cds::gencode::KIF26B::ENSG00000162849.11	0.666666666666667
chr2	98709555	98928812	gc19_pc.cds::gencode::VWA3B::ENSG00000168658.14	0.688311688311688
chr6	46761135	46806873	gc19_pc.cds::gencode::MEP1A::ENSG00000112818.5	0.7
chr11	70318973	70858372	gc19_pc.cds::gencode::SHANK2::ENSG00000162105.12	0.701298701298701
chr5	41142926	41203332	gc19_pc.cds::gencode::C6::ENSG00000039537.9	0.711111111111111
chr17	39642627	39648585	gc19_pc.cds::gencode::KRT36::ENSG00000126337.9	0.712
chr3	195474046	195538688	gc19_pc.cds::gencode::MUC4::ENSG00000145113.17	0.713178294573643
chr8	10464404	10480711	gc19_pc.cds::gencode::RP1L1::ENSG00000183638.5	0.714285714285714
chr12	108589609	108642120	gc19_pc.cds::gencode::WSCD2::ENSG00000075035.5	0.714285714285714
chr19	4042082	4042496	gc19_pc.cds::gencode::AC016586.1::ENSG00000205147.3	0.722689075630252
chr17	73906803	73934230	gc19_pc.cds::gencode::FBF1::ENSG00000188878.12	0.722689075630252
chr12	121570773	121622605	gc19_pc.cds::gencode::P2RX7::ENSG00000089041.12	0.722689075630252
chr19	57325042	57336023	gc19_pc.cds::gencode::PEG3::ENSG00000198300.8	0.723404255319149
chr1	116915889	116926718	gc19_pc.cds::gencode::AL136376.1::ENSG00000269279.1	0.734375
chr10	124214243	124216449	gc19_pc.cds::gencode::ARMS2::ENSG00000254636.1	0.734375
chr1	20637094	20680756	gc19_pc.cds::gencode::VWA5B1::ENSG00000158816.11	0.734513274336283
chr4	7435040	7436606	gc19_pc.cds::gencode::PSAPL1::ENSG00000178597.4	0.738317757009346
chr1	152323085	152331360	gc19_pc.cds::gencode::FLG2::ENSG00000143520.6	0.74468085106383
chr19	44932477	44947031	gc19_pc.cds::gencode::ZNF229::ENSG00000167383.4	0.747663551401869
chr19	44648785	44662272	gc19_pc.cds::gencode::ZNF234::ENSG00000263002.3	0.747663551401869
chr1	115828690	115829416	gc19_pc.cds::gencode::NGF::ENSG00000134259.3	0.75
chr12	96883387	97254716	gc19_pc.cds::gencode::C12orf55::ENSG00000188596.5	0.754098360655738
chr4	77357205	77700330	gc19_pc.cds::gencode::SHROOM3::ENSG00000138771.10	0.757281553398058
chr12	8325221	8341099	gc19_pc.cds::gencode::ZNF705A::ENSG00000196946.5	0.759259259259259
chr13	96234487	96294283	gc19_pc.cds::gencode::DZIP1::ENSG00000134874.13	0.761194029850746
chr15	93749422	93749968	gc19_pc.cds::gencode::AC112693.2::ENSG00000269360.1	0.764150943396226
chr6	26056014	26056656	gc19_pc.cds::gencode::HIST1H1C::ENSG00000187837.2	0.772475500639114
chr5	140180782	140389522	gc19_pc.cds::gencode::PCDHA3::ENSG00000255408.2	0.790123456790123
chr5	7869246	7900171	gc19_pc.cds::gencode::MTRR::ENSG00000124275.10	0.8125
chr9	21481066	21481693	gc19_pc.cds::gencode::IFNE::ENSG00000184995.6	0.818181818181818
chr7	53103364	53104255	gc19_pc.cds::gencode::POM121L12::ENSG00000221900.4	0.857142857142857
chr11	55321782	55322895	gc19_pc.cds::gencode::OR4C15::ENSG00000181939.2	0.888888888888889
chr19	23709358	23869835	gc19_pc.cds::gencode::ZNF675::ENSG00000197372.5	0.923076923076923
chr12	21953977	22089608	gc19_pc.cds::gencode::ABCC9::ENSG00000069431.6	1
chr5	64447662	64769500	gc19_pc.cds::gencode::ADAMTS6::ENSG00000049192.10	1
chr9	18474230	18908546	gc19_pc.cds::gencode::ADAMTSL1::ENSG00000178031.11	1
chr7	45614142	45753594	gc19_pc.cds::gencode::ADCY1::ENSG00000164742.10	1
chr9	104184090	104193169	gc19_pc.cds::gencode::ALDOB::ENSG00000136872.13	1
chr11	13375855	13408303	gc19_pc.cds::gencode::ARNTL::ENSG00000133794.13	1
chr12	88429425	88442199	gc19_pc.cds::gencode::C12orf29::ENSG00000133641.13	1
chr9	135285658	135447897	gc19_pc.cds::gencode::C9orf171::ENSG00000188523.4	1
chr3	121973036	122004038	gc19_pc.cds::gencode::CASR::ENSG00000036828.9	1
chr19	48800232	48822028	gc19_pc.cds::gencode::CCDC114::ENSG00000105479.11	1
chr12	7509999	7596723	gc19_pc.cds::gencode::CD163L1::ENSG00000177675.4	1
chr18	34833773	35145604	gc19_pc.cds::gencode::CELF4::ENSG00000101489.14	1
chr4	104027378	104119476	gc19_pc.cds::gencode::CENPE::ENSG00000138778.7	1
chr13	110960250	111164538	gc19_pc.cds::gencode::COL4A2::ENSG00000134871.13	1
chr3	99509526	99514980	gc19_pc.cds::gencode::COL8A1::ENSG00000144810.11	1
chr19	50195509	50216924	gc19_pc.cds::gencode::CPT1C::ENSG00000169169.10	1
chr11	1774732	1785089	gc19_pc.cds::gencode::CTSD::ENSG00000117984.8	1
chr19	41497210	41522732	gc19_pc.cds::gencode::CYP2B6::ENSG00000197408.4	1
chr9	32457119	32526164	gc19_pc.cds::gencode::DDX58::ENSG00000107201.5	1
chr4	169279297	169393850	gc19_pc.cds::gencode::DDX60L::ENSG00000181381.9	1
chr8	7752234	7754132	gc19_pc.cds::gencode::DEFB4A::ENSG00000171711.2	1
chr5	138749836	138775134	gc19_pc.cds::gencode::DNAJC18::ENSG00000170464.5	1
chr7	30811109	30931620	gc19_pc.cds::gencode::FAM188B::ENSG00000106125.14	1
chr5	72251923	72383917	gc19_pc.cds::gencode::FCHO2::ENSG00000157107.9	1
chr7	5632567	5645105	gc19_pc.cds::gencode::FSCN1::ENSG00000075618.13	1
chr17	17942778	17968557	gc19_pc.cds::gencode::GID4::ENSG00000141034.5	1
chr12	112600190	112757291	gc19_pc.cds::gencode::HECTD4::ENSG00000173064.6	1
chr11	113775655	113816859	gc19_pc.cds::gencode::HTR3B::ENSG00000149305.2	1
chr17	51900394	51902416	gc19_pc.cds::gencode::KIF2B::ENSG00000141200.6	1
chr18	21269647	21534612	gc19_pc.cds::gencode::LAMA3::ENSG00000053747.11	1
chr3	127317309	127340616	gc19_pc.cds::gencode::MCM2::ENSG00000073111.9	1
chr15	66190271	66420741	gc19_pc.cds::gencode::MEGF11::ENSG00000157890.13	1
chr2	135011974	135206418	gc19_pc.cds::gencode::MGAT5::ENSG00000152127.4	1
chr20	3026714	3028515	gc19_pc.cds::gencode::MRPS26::ENSG00000125901.5	1
chr19	8959607	9091814	gc19_pc.cds::gencode::MUC16::ENSG00000181143.11	1
chr11	1074901	1104263	gc19_pc.cds::gencode::MUC2::ENSG00000198788.7	1
chr2	128317297	128394992	gc19_pc.cds::gencode::MYO7B::ENSG00000169994.14	1
chr19	19327762	19360720	gc19_pc.cds::gencode::NCAN::ENSG00000130287.9	1
chr22	29876251	29886692	gc19_pc.cds::gencode::NEFH::ENSG00000100285.9	1
chr15	23006220	23021336	gc19_pc.cds::gencode::NIPA2::ENSG00000140157.10	1
chr5	43609297	43704506	gc19_pc.cds::gencode::NNT::ENSG00000112992.12	1
chr12	102517666	102590069	gc19_pc.cds::gencode::PARPBP::ENSG00000185480.7	1
chr13	53418694	53422571	gc19_pc.cds::gencode::PCDH8::ENSG00000136099.9	1
chr16	4933384	4987046	gc19_pc.cds::gencode::PPL::ENSG00000118898.11	1
chr1	186266007	186282910	gc19_pc.cds::gencode::PRG4::ENSG00000116690.7	1
chr10	99923151	100003915	gc19_pc.cds::gencode::R3HCC1L::ENSG00000166024.9	1
chr8	101270783	101300402	gc19_pc.cds::gencode::RNF19A::ENSG00000034677.7	1
chr17	79373539	79430843	gc19_pc.cds::gencode::RP11-1055B8.7::ENSG00000171282.9	1
chr18	61304952	61310816	gc19_pc.cds::gencode::SERPINB4::ENSG00000206073.6	1
chr1	162367069	162381806	gc19_pc.cds::gencode::SH2D1B::ENSG00000198574.4	1
chr13	26620650	26625113	gc19_pc.cds::gencode::SHISA2::ENSG00000180730.4	1
chr19	55944522	55954230	gc19_pc.cds::gencode::SHISA7::ENSG00000187902.7	1
chr10	97074815	97200892	gc19_pc.cds::gencode::SORBS1::ENSG00000095637.16	1
chr2	220299699	220362911	gc19_pc.cds::gencode::SPEG::ENSG00000072195.10	1
chr11	47376777	47399904	gc19_pc.cds::gencode::SPI1::ENSG00000066336.7	1
chr14	65216023	65289812	gc19_pc.cds::gencode::SPTB::ENSG00000070182.13	1
chr5	79616034	79617327	gc19_pc.cds::gencode::SPZ1::ENSG00000164299.5	1
chr11	8715642	8797773	gc19_pc.cds::gencode::ST5::ENSG00000166444.13	1
chr11	61286098	61348292	gc19_pc.cds::gencode::SYT7::ENSG00000011347.5	1
chr7	141672487	141673489	gc19_pc.cds::gencode::TAS2R38::ENSG00000257138.1	1
chr19	50380980	50391881	gc19_pc.cds::gencode::TBC1D17::ENSG00000104946.6	1
chr3	132948155	133114830	gc19_pc.cds::gencode::TMEM108::ENSG00000144868.9	1
chr4	83406663	83425810	gc19_pc.cds::gencode::TMEM150C::ENSG00000249242.3	1
chr9	104238162	104239374	gc19_pc.cds::gencode::TMEM246::ENSG00000165152.4	1
chr7	65705412	65821829	gc19_pc.cds::gencode::TPST1::ENSG00000169902.9	1
chr19	55912803	55918957	gc19_pc.cds::gencode::UBE2S::ENSG00000108106.9	1
chr2	219288501	219314059	gc19_pc.cds::gencode::VIL1::ENSG00000127831.6	1
chr12	6058180	6232362	gc19_pc.cds::gencode::VWF::ENSG00000110799.9	1
chr1	6640669	6649272	gc19_pc.cds::gencode::ZBTB48::ENSG00000204859.7	1
chr8	8175675	8239257	gc19_pc.cds::gencode::SGK223::ENSG00000182319.5	11.5737681572202
chr1	62228564	62626607	gc19_pc.cds::gencode::INADL::ENSG00000132849.14	12.448963629253
chr6	129204390	129837492	gc19_pc.cds::gencode::LAMA2::ENSG00000196569.7	32.5635474860335
chr7	153584768	154684190	gc19_pc.cds::gencode::DPP6::ENSG00000130226.12	249.546012269939
chr2	186603354	186697953	gc19_pc.cds::gencode::FSIP2::ENSG00000188738.9	425.150862068966
