chr	start	end	element_ID	p-value
chr7	122755571	122840000	gc19_pc.cds::gencode::SLC13A1::ENSG00000081800.4	0.111111111111111
chr9	35057113	35072350	gc19_pc.cds::gencode::VCP::ENSG00000165280.11	0.11142061281337
chr11	77812009	77850634	gc19_pc.cds::gencode::ALG8::ENSG00000159063.8	0.111428571428571
chr17	47677739	47700172	gc19_pc.cds::gencode::SPOP::ENSG00000121067.13	0.111428571428571
chr1	110882027	110888976	gc19_pc.cds::gencode::RBM15::ENSG00000162775.10	0.112044817927171
chr10	67680087	69407271	gc19_pc.cds::gencode::CTNNA3::ENSG00000183230.12	0.129032258064516
chr18	49867157	51057023	gc19_pc.cds::gencode::DCC::ENSG00000187323.7	0.137931034482759
chr21	31971004	31971193	gc19_pc.cds::gencode::KRTAP6-2::ENSG00000186930.3	0.142857142857143
chr8	27255101	27316026	gc19_pc.cds::gencode::PTK2B::ENSG00000120899.13	0.153233273232299
chr3	51624436	51697436	gc19_pc.cds::gencode::RAD54L2::ENSG00000164080.9	0.187433504574885
chr1	249208061	249212562	gc19_pc.cds::gencode::PGBD2::ENSG00000185220.7	0.197802197802198
chr1	14042100	14149679	gc19_pc.cds::gencode::PRDM2::ENSG00000116731.18	0.206521739130435
chr15	44084574	44094004	gc19_pc.cds::gencode::SERF2::ENSG00000140264.15	0.214740113634524
chr1	215799122	216595678	gc19_pc.cds::gencode::USH2A::ENSG00000042781.8	0.219512195121951
chr1	109514051	109566134	gc19_pc.cds::gencode::WDR47::ENSG00000085433.11	0.224246305252692
chr10	26505738	26589890	gc19_pc.cds::gencode::GAD2::ENSG00000136750.7	0.227272727272727
chr16	77281870	77468592	gc19_pc.cds::gencode::ADAMTS18::ENSG00000140873.11	0.229885057471264
chr14	30046443	30516948	gc19_pc.cds::gencode::PRKD1::ENSG00000184304.10	0.229885057471264
chr14	78285321	78399734	gc19_pc.cds::gencode::ADCK1::ENSG00000063761.11	0.234042553191489
chr6	20402463	20490661	gc19_pc.cds::gencode::E2F3::ENSG00000112242.10	0.235294117647059
chr5	96271859	96364237	gc19_pc.cds::gencode::LNPEP::ENSG00000113441.11	0.235849056603774
chr12	19282733	19522721	gc19_pc.cds::gencode::PLEKHA5::ENSG00000052126.10	0.235955056179775
chr6	142468424	142539780	gc19_pc.cds::gencode::VTA1::ENSG00000009844.11	0.237113402061856
chr3	39139726	39149032	gc19_pc.cds::gencode::GORASP1::ENSG00000114745.9	0.238095238095238
chr8	49831365	49833824	gc19_pc.cds::gencode::SNAI2::ENSG00000019549.4	0.238341968911917
chr17	66972055	67047267	gc19_pc.cds::gencode::ABCA9::ENSG00000154258.12	0.23936170212766
chr4	113825649	114302796	gc19_pc.cds::gencode::ANK2::ENSG00000145362.12	0.242268041237113
chr3	134076546	134094142	gc19_pc.cds::gencode::AMOTL2::ENSG00000114019.10	0.242937853107345
chr1	62921084	63153935	gc19_pc.cds::gencode::DOCK7::ENSG00000116641.11	0.242990654205607
chr22	33197987	33255364	gc19_pc.cds::gencode::TIMP3::ENSG00000100234.11	0.244318181818182
chr6	160221339	160241549	gc19_pc.cds::gencode::PNLDC1::ENSG00000146453.8	0.245614035087719
chr11	128332255	128443025	gc19_pc.cds::gencode::ETS1::ENSG00000134954.10	0.245714285714286
chr1	157716525	157746863	gc19_pc.cds::gencode::FCRL2::ENSG00000132704.11	0.245810055865922
chr1	89726386	89735238	gc19_pc.cds::gencode::GBP5::ENSG00000154451.10	0.248730964467005
chr2	53995023	54001662	gc19_pc.cds::gencode::CHAC2::ENSG00000143942.4	0.25
chr2	152977087	153032156	gc19_pc.cds::gencode::STAM2::ENSG00000115145.5	0.25
chr6	86322599	86351157	gc19_pc.cds::gencode::SYNCRIP::ENSG00000135316.13	0.251231527093596
chr17	10531969	10558381	gc19_pc.cds::gencode::MYH3::ENSG00000109063.10	0.252525252525253
chr7	50660648	50800019	gc19_pc.cds::gencode::GRB10::ENSG00000106070.13	0.261437908496732
chr1	3598929	3649643	gc19_pc.cds::gencode::TP73::ENSG00000078900.10	0.26457399103139
chr7	16832531	16872932	gc19_pc.cds::gencode::AGR2::ENSG00000106541.7	0.265734265734266
chr9	26995518	26999692	gc19_pc.cds::gencode::LRRC19::ENSG00000184434.7	0.266666666666667
chr11	60687165	60689637	gc19_pc.cds::gencode::TMEM109::ENSG00000110108.5	0.266666666666667
chr11	125465810	125490705	gc19_pc.cds::gencode::STT3A::ENSG00000134910.8	0.267489711934156
chr6	13305332	13327130	gc19_pc.cds::gencode::TBC1D7::ENSG00000145979.13	0.267489711934156
chr2	21224601	21266817	gc19_pc.cds::gencode::APOB::ENSG00000084674.9	0.267857142857143
chr6	88853574	88854993	gc19_pc.cds::gencode::CNR1::ENSG00000118432.11	0.268595041322314
chr17	33475282	33513578	gc19_pc.cds::gencode::UNC45B::ENSG00000141161.7	0.268595041322314
chr5	80626212	80689933	gc19_pc.cds::gencode::ACOT12::ENSG00000172497.4	0.269387755102041
chr5	80256557	80521589	gc19_pc.cds::gencode::RASGRF2::ENSG00000113319.7	0.269387755102041
chr3	38888184	38991853	gc19_pc.cds::gencode::SCN11A::ENSG00000168356.7	0.270161290322581
chr12	9220259	9268445	gc19_pc.cds::gencode::A2M::ENSG00000175899.10	0.270386266094421
chr16	23476671	23533121	gc19_pc.cds::gencode::GGA2::ENSG00000103365.11	0.271186440677966
chr22	26565635	26776261	gc19_pc.cds::gencode::SEZ6L::ENSG00000100095.14	0.271929824561404
chr20	46287105	46386107	gc19_pc.cds::gencode::SULF2::ENSG00000196562.10	0.272
chr7	36895155	37382294	gc19_pc.cds::gencode::ELMO1::ENSG00000155849.11	0.272727272727273
chr14	67745887	67799673	gc19_pc.cds::gencode::MPP5::ENSG00000072415.4	0.272727272727273
chr11	57885971	57886916	gc19_pc.cds::gencode::OR9I1::ENSG00000172377.1	0.272727272727273
chr2	230632269	230744795	gc19_pc.cds::gencode::TRIP12::ENSG00000153827.9	0.273381294964029
chr16	50582464	50667692	gc19_pc.cds::gencode::NKD1::ENSG00000140807.4	0.2734375
chr21	43824054	43867304	gc19_pc.cds::gencode::UBASH3A::ENSG00000160185.9	0.2734375
chr11	108098351	108236235	gc19_pc.cds::gencode::ATM::ENSG00000149311.13	0.273858921161826
chr2	40342392	40657420	gc19_pc.cds::gencode::SLC8A1::ENSG00000183023.14	0.274809160305344
chr1	65300244	65351947	gc19_pc.cds::gencode::JAK1::ENSG00000162434.7	0.275303643724696
chr2	121554896	121748251	gc19_pc.cds::gencode::GLI2::ENSG00000074047.16	0.275590551181102
chr11	8132244	8190536	gc19_pc.cds::gencode::RIC3::ENSG00000166405.10	0.275590551181102
chr5	71616209	71654254	gc19_pc.cds::gencode::PTCD2::ENSG00000049883.10	0.276264591439689
chr6	32902747	32908584	gc19_pc.cds::gencode::HLA-DMB::ENSG00000242574.4	0.276515151515151
chr3	136646843	136667295	gc19_pc.cds::gencode::NCK1::ENSG00000158092.2	0.276679841897233
chr16	55513391	55539354	gc19_pc.cds::gencode::MMP2::ENSG00000087245.8	0.276785714285714
chr12	112130513	112194277	gc19_pc.cds::gencode::ACAD10::ENSG00000111271.10	0.27810650887574
chr1	150524764	150532672	gc19_pc.cds::gencode::ADAMTSL4::ENSG00000143382.9	0.27810650887574
chr16	4003438	4165443	gc19_pc.cds::gencode::ADCY9::ENSG00000162104.5	0.27810650887574
chr2	9347233	9543456	gc19_pc.cds::gencode::ASAP2::ENSG00000151693.5	0.27810650887574
chr11	62105449	62159756	gc19_pc.cds::gencode::ASRGL1::ENSG00000162174.8	0.27810650887574
chr9	139886895	139888257	gc19_pc.cds::gencode::C9orf142::ENSG00000148362.6	0.27810650887574
chr19	13318126	13710633	gc19_pc.cds::gencode::CACNA1A::ENSG00000141837.14	0.27810650887574
chr16	1496272	1524975	gc19_pc.cds::gencode::CLCN7::ENSG00000103249.13	0.27810650887574
chr20	62119650	62129116	gc19_pc.cds::gencode::EEF1A2::ENSG00000101210.6	0.27810650887574
chr17	80037018	80054321	gc19_pc.cds::gencode::FASN::ENSG00000169710.6	0.27810650887574
chr6	33990597	34123167	gc19_pc.cds::gencode::GRM4::ENSG00000124493.9	0.27810650887574
chr14	23415733	23424363	gc19_pc.cds::gencode::HAUS4::ENSG00000092036.12	0.27810650887574
chr16	4555525	4559757	gc19_pc.cds::gencode::HMOX2::ENSG00000103415.7	0.27810650887574
chr7	128582135	128588872	gc19_pc.cds::gencode::IRF5::ENSG00000128604.14	0.27810650887574
chr1	45205604	45232851	gc19_pc.cds::gencode::KIF2C::ENSG00000142945.8	0.27810650887574
chr9	130216806	130265178	gc19_pc.cds::gencode::LRSAM1::ENSG00000148356.9	0.27810650887574
chr17	4634784	4636482	gc19_pc.cds::gencode::MED11::ENSG00000161920.5	0.27810650887574
chr3	48557179	48598548	gc19_pc.cds::gencode::PFKFB4::ENSG00000114268.7	0.27810650887574
chr3	48788715	48885029	gc19_pc.cds::gencode::PRKAR2A::ENSG00000114302.11	0.27810650887574
chr14	74325565	74350880	gc19_pc.cds::gencode::PTGR2::ENSG00000140043.7	0.27810650887574
chr17	17696262	17714194	gc19_pc.cds::gencode::RAI1::ENSG00000108557.13	0.27810650887574
chr6	35436211	35438527	gc19_pc.cds::gencode::RPL10A::ENSG00000198755.6	0.27810650887574
chr3	47455343	47484483	gc19_pc.cds::gencode::SCAP::ENSG00000114650.14	0.27810650887574
chr22	30730582	30752781	gc19_pc.cds::gencode::SF3A1::ENSG00000099995.14	0.27810650887574
chr9	130501024	130540906	gc19_pc.cds::gencode::SH2D3C::ENSG00000095370.15	0.27810650887574
chr20	48522155	48525027	gc19_pc.cds::gencode::SPATA2::ENSG00000158480.6	0.27810650887574
chr11	67071096	67079358	gc19_pc.cds::gencode::SSH3::ENSG00000172830.8	0.27810650887574
chr20	32319827	32379323	gc19_pc.cds::gencode::ZNF341::ENSG00000131061.9	0.27810650887574
chr14	74358878	74398244	gc19_pc.cds::gencode::ZNF410::ENSG00000119725.13	0.27810650887574
chr19	52905266	52919992	gc19_pc.cds::gencode::ZNF528::ENSG00000167555.9	0.279411764705882
chr3	119187809	119211285	gc19_pc.cds::gencode::POGLUT1::ENSG00000163389.6	0.279693486590038
chr21	35890381	35987310	gc19_pc.cds::gencode::RCAN1::ENSG00000159200.13	0.279693486590038
chr22	21354168	21356200	gc19_pc.cds::gencode::THAP7::ENSG00000184436.7	0.28
chr10	35928272	35930357	gc19_pc.cds::gencode::FZD8::ENSG00000177283.4	0.283018867924528
chr12	76442208	76467999	gc19_pc.cds::gencode::NAP1L1::ENSG00000187109.9	0.283018867924528
chr14	71108846	71137872	gc19_pc.cds::gencode::TTC9::ENSG00000133985.2	0.283018867924528
chr16	58030420	58032169	gc19_pc.cds::gencode::ZNF319::ENSG00000166188.2	0.283018867924528
chr2	128463896	128528555	gc19_pc.cds::gencode::WDR33::ENSG00000136709.7	0.283707865168539
chr9	35100031	35103091	gc19_pc.cds::gencode::STOML2::ENSG00000165283.11	0.284122562674095
chr3	15115288	15137627	gc19_pc.cds::gencode::ZFYVE20::ENSG00000131381.8	0.28486646884273
chr5	150274985	150282911	gc19_pc.cds::gencode::ZNF300::ENSG00000145908.8	0.28486646884273
chr1	180601337	180853202	gc19_pc.cds::gencode::XPR1::ENSG00000143324.9	0.285294117647059
chr1	110026575	110035222	gc19_pc.cds::gencode::ATXN7L2::ENSG00000162650.11	0.285714285714286
chr10	112257879	112270184	gc19_pc.cds::gencode::DUSP5::ENSG00000138166.5	0.285714285714286
chr10	99211432	99216648	gc19_pc.cds::gencode::ZDHHC16::ENSG00000171307.14	0.285714285714286
chr1	203097969	203135028	gc19_pc.cds::gencode::ADORA1::ENSG00000163485.11	0.286135693215339
chr1	19401325	19536742	gc19_pc.cds::gencode::UBR4::ENSG00000127481.10	0.286135693215339
chr20	44577591	44600815	gc19_pc.cds::gencode::ZNF335::ENSG00000198026.6	0.286144578313253
chr9	140772385	141016451	gc19_pc.cds::gencode::CACNA1B::ENSG00000148408.8	0.286585365853659
chr1	152005137	152009391	gc19_pc.cds::gencode::S100A11::ENSG00000163191.5	0.286885245901639
chr2	46770185	46808222	gc19_pc.cds::gencode::RHOQ::ENSG00000119729.6	0.286931818181818
chr6	33259878	33266387	gc19_pc.cds::gencode::RGL2::ENSG00000237441.5	0.28808864265928
chr13	21714691	21721481	gc19_pc.cds::gencode::SAP18::ENSG00000150459.8	0.288732394366197
chr19	12986803	12992189	gc19_pc.cds::gencode::DNASE2::ENSG00000105612.4	0.291814946619217
chr12	111890536	112037318	gc19_pc.cds::gencode::ATXN2::ENSG00000204842.10	0.292035398230089
chr17	39150052	39150349	gc19_pc.cds::gencode::KRTAP3-3::ENSG00000212899.1	0.295522388059701
chr13	101257247	101322616	gc19_pc.cds::gencode::TMTC4::ENSG00000125247.11	0.296610169491525
chr14	93708618	93799274	gc19_pc.cds::gencode::BTBD7::ENSG00000011114.10	0.29757785467128
chr2	65540634	65659121	gc19_pc.cds::gencode::SPRED2::ENSG00000198369.5	0.297935103244838
chr2	37334415	37374949	gc19_pc.cds::gencode::EIF2AK2::ENSG00000055332.12	0.298701298701299
chr1	39305224	39325318	gc19_pc.cds::gencode::RRAGC::ENSG00000116954.7	0.298816568047337
chr11	10819362	10828842	gc19_pc.cds::gencode::EIF4G2::ENSG00000110321.11	0.299703264094956
chr5	45262022	45696195	gc19_pc.cds::gencode::HCN1::ENSG00000164588.4	0.411764705882353
chr11	55735033	55735939	gc19_pc.cds::gencode::OR10AG1::ENSG00000174970.2	0.411764705882353
chr7	128470691	128498577	gc19_pc.cds::gencode::FLNC::ENSG00000128591.11	0.42349993781205
chr9	120466750	120476926	gc19_pc.cds::gencode::TLR4::ENSG00000136869.13	0.425531914893617
chr5	159992459	160115081	gc19_pc.cds::gencode::ATP10B::ENSG00000118322.8	0.434782608695652
chr10	19492778	20023201	gc19_pc.cds::gencode::C10orf112::ENSG00000204740.5	0.434782608695652
chr12	18435015	18800962	gc19_pc.cds::gencode::PIK3C2G::ENSG00000139144.5	0.434782608695652
chr4	164393005	164394886	gc19_pc.cds::gencode::TKTL2::ENSG00000151005.3	0.434782608695652
chr16	61681680	62055307	gc19_pc.cds::gencode::CDH8::ENSG00000150394.9	0.4375
chr5	2747677	2751527	gc19_pc.cds::gencode::IRX2::ENSG00000170561.8	0.4375
chr3	164905684	164908618	gc19_pc.cds::gencode::SLITRK3::ENSG00000121871.3	0.444444444444444
chr18	64172048	64239441	gc19_pc.cds::gencode::CDH19::ENSG00000071991.4	0.447368421052632
chr6	69348567	70098783	gc19_pc.cds::gencode::BAI3::ENSG00000135298.9	0.45
chr2	95841971	95847854	gc19_pc.cds::gencode::ZNF2::ENSG00000163067.10	0.454545454545455
chr10	22634540	22705617	gc19_pc.cds::gencode::SPAG6::ENSG00000077327.11	0.455399061032864
chr17	71334725	71640227	gc19_pc.cds::gencode::SDK2::ENSG00000069188.12	0.455635443645564
chr6	18121649	18122837	gc19_pc.cds::gencode::NHLRC1::ENSG00000187566.3	0.457142857142857
chr6	116818116	116866677	gc19_pc.cds::gencode::TRAPPC3L::ENSG00000173626.5	0.457547169811321
chr17	9729380	9793022	gc19_pc.cds::gencode::GLP2R::ENSG00000065325.8	0.459119496855346
chr10	1034419	1063167	gc19_pc.cds::gencode::GTPBP4::ENSG00000107937.14	0.459893048128342
chr10	23220925	23326408	gc19_pc.cds::gencode::ARMC3::ENSG00000165309.9	0.46
chr2	177016361	177017670	gc19_pc.cds::gencode::HOXD4::ENSG00000170166.5	0.462857142857143
chr1	101185416	101203839	gc19_pc.cds::gencode::VCAM1::ENSG00000162692.6	0.462962962962963
chr1	116916133	116952778	gc19_pc.cds::gencode::ATP1A1::ENSG00000163399.11	0.463157894736842
chr13	25254881	25285660	gc19_pc.cds::gencode::ATP12A::ENSG00000075673.7	0.463276836158192
chr5	40909712	40981675	gc19_pc.cds::gencode::C7::ENSG00000112936.14	0.463687150837989
chr4	74262830	74286838	gc19_pc.cds::gencode::ALB::ENSG00000163631.12	0.463917525773196
chr1	181452880	181767970	gc19_pc.cds::gencode::CACNA1E::ENSG00000198216.6	0.463917525773196
chr3	69158245	69171537	gc19_pc.cds::gencode::LMOD3::ENSG00000163380.11	0.463917525773196
chr11	124266305	124267247	gc19_pc.cds::gencode::OR8B3::ENSG00000196661.3	0.463917525773196
chr8	12943319	13357580	gc19_pc.cds::gencode::DLC1::ENSG00000164741.10	0.464052287581699
chr11	5220964	5221930	gc19_pc.cds::gencode::OR51V1::ENSG00000176742.1	0.466666666666667
chr11	11292690	11643140	gc19_pc.cds::gencode::GALNT18::ENSG00000110328.5	0.469026548672566
chr2	44066192	44105052	gc19_pc.cds::gencode::ABCG8::ENSG00000143921.6	0.469135802469136
chr21	47531390	47552466	gc19_pc.cds::gencode::COL6A2::ENSG00000142173.10	0.470238095238095
chr18	33877798	34359493	gc19_pc.cds::gencode::FHOD3::ENSG00000134775.11	0.470238095238095
chr14	45564442	45584116	gc19_pc.cds::gencode::PRPF39::ENSG00000185246.13	0.470238095238095
chr20	59827569	60512001	gc19_pc.cds::gencode::CDH4::ENSG00000179242.11	0.470319634703196
chr11	120531027	120856969	gc19_pc.cds::gencode::GRIK4::ENSG00000149403.7	0.470588235294118
chr3	53529193	53845433	gc19_pc.cds::gencode::CACNA1D::ENSG00000157388.9	0.47112462006079
chr8	29921339	29940465	gc19_pc.cds::gencode::TMEM66::ENSG00000133872.9	0.47112462006079
chr10	73156945	73575035	gc19_pc.cds::gencode::CDH23::ENSG00000107736.15	0.471471471471471
chr4	100228996	100242488	gc19_pc.cds::gencode::ADH1B::ENSG00000196616.8	0.471698113207547
chr18	19321544	19444627	gc19_pc.cds::gencode::MIB1::ENSG00000101752.7	0.472
chr8	48686733	48872686	gc19_pc.cds::gencode::PRKDC::ENSG00000253729.3	0.472
chr20	4837617	4913208	gc19_pc.cds::gencode::SLC23A2::ENSG00000089057.10	0.472049689440994
chr9	140135812	140138008	gc19_pc.cds::gencode::TUBB4B::ENSG00000188229.5	0.472560975609756
chr20	49348323	49373280	gc19_pc.cds::gencode::PARD6B::ENSG00000124171.4	0.47289156626506
chr6	86215684	86303436	gc19_pc.cds::gencode::SNX14::ENSG00000135317.8	0.472906403940887
chr11	70318973	70858372	gc19_pc.cds::gencode::SHANK2::ENSG00000162105.12	0.472972972972973
chr5	1225592	1246193	gc19_pc.cds::gencode::SLC6A18::ENSG00000164363.8	0.474358974358974
chr2	238536287	238688175	gc19_pc.cds::gencode::LRRFIP1::ENSG00000124831.14	0.474777448071217
chr7	47814740	47988037	gc19_pc.cds::gencode::PKD1L1::ENSG00000158683.3	0.474789915966387
chr15	72454349	72490112	gc19_pc.cds::gencode::GRAMD2::ENSG00000175318.7	0.474926253687316
chr10	16866973	17171764	gc19_pc.cds::gencode::CUBN::ENSG00000107611.10	0.475
chr3	57327808	57528597	gc19_pc.cds::gencode::DNAH12::ENSG00000174844.10	0.475073313782991
chr14	24787621	24803858	gc19_pc.cds::gencode::ADCY4::ENSG00000129467.9	0.47536231884058
chr15	51200975	51294859	gc19_pc.cds::gencode::AP4E1::ENSG00000081014.6	0.475460122699386
chr13	32605932	32869597	gc19_pc.cds::gencode::FRY::ENSG00000073910.15	0.475555555555556
chr16	81819594	81991603	gc19_pc.cds::gencode::PLCG2::ENSG00000197943.5	0.475903614457831
chr12	3103932	3149644	gc19_pc.cds::gencode::TEAD4::ENSG00000197905.4	0.476
chr20	42142209	42176885	gc19_pc.cds::gencode::L3MBTL1::ENSG00000185513.10	0.477064220183486
chr1	99127287	99225687	gc19_pc.cds::gencode::SNX7::ENSG00000162627.12	0.477064220183486
chr6	85398311	85473899	gc19_pc.cds::gencode::TBX18::ENSG00000112837.12	0.477064220183486
chr15	49280783	49338496	gc19_pc.cds::gencode::SECISBP2L::ENSG00000138593.4	0.477551020408163
chr20	25655667	25667053	gc19_pc.cds::gencode::ZNF337::ENSG00000130684.9	0.477551020408163
chr1	65720217	65878708	gc19_pc.cds::gencode::DNAJC6::ENSG00000116675.11	0.477732793522267
chr15	83926193	83953380	gc19_pc.cds::gencode::BNC1::ENSG00000169594.8	0.477911646586345
chr3	183368144	183397074	gc19_pc.cds::gencode::KLHL24::ENSG00000114796.11	0.477987421383648
chr2	98709555	98928812	gc19_pc.cds::gencode::VWA3B::ENSG00000168658.14	0.478070175438596
chr14	64375866	64692282	gc19_pc.cds::gencode::SYNE2::ENSG00000054654.11	0.478134110787172
chr10	106401085	107023132	gc19_pc.cds::gencode::SORCS3::ENSG00000156395.8	0.478260869565217
chr5	137588656	137610113	gc19_pc.cds::gencode::GFRA3::ENSG00000146013.6	0.479041916167665
chr6	150141684	150185156	gc19_pc.cds::gencode::LRP11::ENSG00000120256.5	0.479166666666667
chr6	109814571	109996948	gc19_pc.cds::gencode::AK9::ENSG00000155085.11	0.47940074906367
chr16	31404681	31437449	gc19_pc.cds::gencode::ITGAD::ENSG00000156886.11	0.479838709677419
chr10	5762605	5804995	gc19_pc.cds::gencode::FAM208B::ENSG00000108021.15	0.48
chr5	169805707	169812451	gc19_pc.cds::gencode::KCNMB1::ENSG00000145936.4	0.48062015503876
chr9	71395080	71395944	gc19_pc.cds::gencode::FAM122A::ENSG00000187866.6	0.480851063829787
chr3	113251868	113346555	gc19_pc.cds::gencode::SIDT1::ENSG00000072858.6	0.481632653061224
chr19	4186422	4224502	gc19_pc.cds::gencode::ANKRD24::ENSG00000089847.8	0.482248520710059
chr19	45252047	45262872	gc19_pc.cds::gencode::BCL3::ENSG00000069399.8	0.482248520710059
chr15	75498389	75503457	gc19_pc.cds::gencode::C15orf39::ENSG00000167173.14	0.482248520710059
chr6	31626839	31627724	gc19_pc.cds::gencode::C6orf47::ENSG00000204439.3	0.482248520710059
chr11	118209876	118213322	gc19_pc.cds::gencode::CD3D::ENSG00000167286.5	0.482248520710059
chr6	36645613	36653577	gc19_pc.cds::gencode::CDKN1A::ENSG00000124762.9	0.482248520710059
chr19	45543470	45574103	gc19_pc.cds::gencode::CLASRP::ENSG00000104859.10	0.482248520710059
chr1	26504038	26516039	gc19_pc.cds::gencode::CNKSR1::ENSG00000142675.13	0.482248520710059
chr1	36931696	36945097	gc19_pc.cds::gencode::CSF3R::ENSG00000119535.13	0.482248520710059
